Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Cypress Valley Water Supply Corporation Plant 1,Trichloroacetic acid,4.74 ppb,0.1 ppb,
Cypress Valley Water Supply Corporation Plant 1,Acetone,2.31 ppb,,
Cypress Valley Water Supply Corporation Plant 1,Aluminum,2.70 ppb,600 ppb,
Cypress Valley Water Supply Corporation Plant 1,Barium,17.2 ppb,700 ppb,"2,000 ppb"
Cypress Valley Water Supply Corporation Plant 1,Chromium (total),0.480 ppb,,100 ppb
Cypress Valley Water Supply Corporation Plant 1,Cyanide,4.14 ppb,,200 ppb
Cypress Valley Water Supply Corporation Plant 1,Fluoride,0.319 ppm,,4 ppm
Cypress Valley Water Supply Corporation Plant 1,Manganese,5.90 ppb,100 ppb,
Cypress Valley Water Supply Corporation Plant 1,Monochloroacetic acid,0.325 ppb,53 ppb,
Cypress Valley Water Supply Corporation Plant 1,Nitrate,0.269 ppm,0.14 ppm,10 ppm
Cypress Valley Water Supply Corporation Plant 1,Nitrate and nitrite,0.0395 ppm,0.14 ppm,10 ppm
Cypress Valley Water Supply Corporation Plant 1,Xylenes (total),0.539 ppb,"1,800 ppb","10,000 ppb"
Cypress Valley Water Supply Corporation Plant 1,None,,,
Church Hill Water Supply Corporation,Bromochloroacetic acid,1.19 ppb,0.02 ppb,
Church Hill Water Supply Corporation,Bromodichloromethane,4.45 ppb,0.06 ppb,
Church Hill Water Supply Corporation,Chloroform,5.04 ppb,0.4 ppb,
Church Hill Water Supply Corporation,Dibromoacetic acid,0.583 ppb,0.04 ppb,
Church Hill Water Supply Corporation,Dibromochloromethane,3.68 ppb,0.1 ppb,
Church Hill Water Supply Corporation,Dichloroacetic acid,1.28 ppb,0.2 ppb,
Church Hill Water Supply Corporation,Haloacetic acids (HAA5)†,2.84 ppb,0.1 ppb,60 ppb
Church Hill Water Supply Corporation,"Radium, combined (-226 &amp; -228)",1.64 pCi/L,0.05 pCi/L,5 pCi/L
Church Hill Water Supply Corporation,Total trihalomethanes (TTHMs)†,12.3 ppb,0.15 ppb,80 ppb
Church Hill Water Supply Corporation,Trichloroacetic acid,0.983 ppb,0.1 ppb,
Church Hill Water Supply Corporation,Acetone,0.887 ppb,,
Church Hill Water Supply Corporation,Aluminum,32.3 ppb,600 ppb,
Church Hill Water Supply Corporation,Barium,156.5 ppb,700 ppb,"2,000 ppb"
Church Hill Water Supply Corporation,Bromoform,0.419 ppb,0.5 ppb,
Church Hill Water Supply Corporation,Cyanide,3.05 ppb,,200 ppb
Church Hill Water Supply Corporation,Fluoride,0.219 ppm,,4 ppm
Church Hill Water Supply Corporation,Manganese,93.5 ppb,100 ppb,
Church Hill Water Supply Corporation,Nitrate,0.0224 ppm,0.14 ppm,10 ppm
Church Hill Water Supply Corporation,Nitrate and nitrite,0.0114 ppm,0.14 ppm,10 ppm
Church Hill Water Supply Corporation,None,,,
Jacobs Water Supply Corporation Plant 3 & 4,Bromochloroacetic acid,2.73 ppb,0.02 ppb,
Jacobs Water Supply Corporation Plant 3 & 4,Bromodichloromethane,6.40 ppb,0.06 ppb,
Jacobs Water Supply Corporation Plant 3 & 4,Chloroform,37.4 ppb,0.4 ppb,
Jacobs Water Supply Corporation Plant 3 & 4,Dibromochloromethane,0.207 ppb,0.1 ppb,
Jacobs Water Supply Corporation Plant 3 & 4,Dichloroacetic acid,17.1 ppb,0.2 ppb,
Jacobs Water Supply Corporation Plant 3 & 4,Haloacetic acids (HAA5)†,41.0 ppb,0.1 ppb,60 ppb
Jacobs Water Supply Corporation Plant 3 & 4,"Radium, combined (-226 &amp; -228)",0.75 pCi/L,0.05 pCi/L,5 pCi/L
Jacobs Water Supply Corporation Plant 3 & 4,Total trihalomethanes (TTHMs)†,52.3 ppb,0.15 ppb,80 ppb
Jacobs Water Supply Corporation Plant 3 & 4,Trichloroacetic acid,22.9 ppb,0.1 ppb,
Jacobs Water Supply Corporation Plant 3 & 4,Acetone,1.73 ppb,,
Jacobs Water Supply Corporation Plant 3 & 4,Aluminum,7.25 ppb,600 ppb,
Jacobs Water Supply Corporation Plant 3 & 4,Barium,9.70 ppb,700 ppb,"2,000 ppb"
Jacobs Water Supply Corporation Plant 3 & 4,Chromium (total),1.35 ppb,,100 ppb
Jacobs Water Supply Corporation Plant 3 & 4,Di(2-ethylhexyl) phthalate,0.200 ppb,3 ppb,6 ppb
Jacobs Water Supply Corporation Plant 3 & 4,Fluoride,0.173 ppm,,4 ppm
Jacobs Water Supply Corporation Plant 3 & 4,Manganese,5.65 ppb,100 ppb,
Jacobs Water Supply Corporation Plant 3 & 4,Methyl ethyl ketone,0.0867 ppb,,
Jacobs Water Supply Corporation Plant 3 & 4,Monochloroacetic acid,1.01 ppb,53 ppb,
Jacobs Water Supply Corporation Plant 3 & 4,Nitrate,0.0213 ppm,0.14 ppm,10 ppm
Jacobs Water Supply Corporation Plant 3 & 4,Nitrate and nitrite,0.0150 ppm,0.14 ppm,10 ppm
Jacobs Water Supply Corporation Plant 3 & 4,Nitrite,0.0505 ppm,,1 ppm
Jacobs Water Supply Corporation Plant 3 & 4,Xylenes (total),0.0900 ppb,"1,800 ppb","10,000 ppb"
Jacobs Water Supply Corporation Plant 3 & 4,None,,,
Crims Chapel Water Supply Corporation,Bromochloroacetic acid,1.45 ppb,0.02 ppb,
Crims Chapel Water Supply Corporation,Bromodichloromethane,4.28 ppb,0.06 ppb,
Crims Chapel Water Supply Corporation,Chloroform,24.6 ppb,0.4 ppb,
Crims Chapel Water Supply Corporation,Dichloroacetic acid,9.65 ppb,0.2 ppb,
Crims Chapel Water Supply Corporation,Haloacetic acids (HAA5)†,26.6 ppb,0.1 ppb,60 ppb
Crims Chapel Water Supply Corporation,Total trihalomethanes (TTHMs)†,42.9 ppb,0.15 ppb,80 ppb
Crims Chapel Water Supply Corporation,Trichloroacetic acid,15.7 ppb,0.1 ppb,
Crims Chapel Water Supply Corporation,Aluminum,7.10 ppb,600 ppb,
Crims Chapel Water Supply Corporation,Barium,24.8 ppb,700 ppb,"2,000 ppb"
Crims Chapel Water Supply Corporation,Fluoride,0.146 ppm,,4 ppm
Crims Chapel Water Supply Corporation,Manganese,12.5 ppb,100 ppb,
Crims Chapel Water Supply Corporation,Methyl ethyl ketone,0.183 ppb,,
Crims Chapel Water Supply Corporation,Monochloroacetic acid,1.23 ppb,53 ppb,
Crims Chapel Water Supply Corporation,Nitrate,0.0274 ppm,0.14 ppm,10 ppm
Crims Chapel Water Supply Corporation,Nitrate and nitrite,0.0393 ppm,0.14 ppm,10 ppm
Crims Chapel Water Supply Corporation,None,,,
City of Henderson,Arsenic,1.45 ppb,0.004 ppb,10 ppb
City of Henderson,Bromodichloromethane,17.9 ppb,0.06 ppb,
City of Henderson,Bromoform,2.26 ppb,0.5 ppb,
City of Henderson,Chloroform,22.8 ppb,0.4 ppb,
City of Henderson,Chromium (hexavalent),0.0571 ppb,0.02 ppb,
City of Henderson,Dibromoacetic acid,3.01 ppb,0.04 ppb,
City of Henderson,Dibromochloromethane,13.0 ppb,0.1 ppb,
City of Henderson,Dichloroacetic acid,10.6 ppb,0.2 ppb,
City of Henderson,Haloacetic acids (HAA5)†,19.6 ppb,0.1 ppb,60 ppb
City of Henderson,Haloacetic acids (HAA9)†,34.7 ppb,0.06 ppb,
City of Henderson,Nitrate,0.559 ppm,0.14 ppm,10 ppm
City of Henderson,Nitrate and nitrite,0.559 ppm,0.14 ppm,10 ppm
City of Henderson,"Radium, combined (-226 &amp; -228)",0.12 pCi/L,0.05 pCi/L,5 pCi/L
City of Henderson,Total trihalomethanes (TTHMs)†,56.0 ppb,0.15 ppb,80 ppb
City of Henderson,Trichloroacetic acid,5.63 ppb,0.1 ppb,
City of Henderson,Uranium,2.57 pCi/L,0.43 pCi/L,20 pCi/L
City of Henderson,Barium,112.9 ppb,700 ppb,"2,000 ppb"
City of Henderson,Bromochloromethane,0.00623 ppb,,
City of Henderson,Chlorate,107.9 ppb,210 ppb,
City of Henderson,Chromium (total),0.119 ppb,,100 ppb
City of Henderson,Di(2-ethylhexyl) phthalate,0.0833 ppb,3 ppb,6 ppb
City of Henderson,Diquat,0.0343 ppb,6 ppb,20 ppb
City of Henderson,Fluoride,0.716 ppm,,4 ppm
City of Henderson,Glyphosate,0.364 ppb,5 ppb,700 ppb
City of Henderson,Manganese,0.0153 ppb,100 ppb,
City of Henderson,Molybdenum,2.44 ppb,40 ppb,
City of Henderson,Monobromoacetic acid,0.200 ppb,25 ppb,
City of Henderson,Monochloroacetic acid,0.162 ppb,53 ppb,
City of Henderson,Perchlorate,1.94 ppb,1 ppb,
City of Henderson,Selenium,2.47 ppb,30 ppb,50 ppb
City of Henderson,Strontium,1.18 ppb,"1,500 ppb",
City of Henderson,Vanadium,0.718 ppb,21 ppb,
City of Henderson,None,,,
Dialville Oakland Water Supply Corporation,Bromochloroacetic acid,4.07 ppb,0.02 ppb,
Dialville Oakland Water Supply Corporation,Bromodichloromethane,8.53 ppb,0.06 ppb,
Dialville Oakland Water Supply Corporation,Chloroform,16.9 ppb,0.4 ppb,
Dialville Oakland Water Supply Corporation,Dibromoacetic acid,0.583 ppb,0.04 ppb,
Dialville Oakland Water Supply Corporation,Dibromochloromethane,3.68 ppb,0.1 ppb,
Dialville Oakland Water Supply Corporation,Dichloroacetic acid,11.6 ppb,0.2 ppb,
Dialville Oakland Water Supply Corporation,Haloacetic acids (HAA5)†,22.3 ppb,0.1 ppb,60 ppb
Dialville Oakland Water Supply Corporation,Total trihalomethanes (TTHMs)†,44.5 ppb,0.15 ppb,80 ppb
Dialville Oakland Water Supply Corporation,Trichloroacetic acid,9.55 ppb,0.1 ppb,
Dialville Oakland Water Supply Corporation,Acetone,0.867 ppb,,
Dialville Oakland Water Supply Corporation,Aluminum,103.0 ppb,600 ppb,
Dialville Oakland Water Supply Corporation,Barium,15.5 ppb,700 ppb,"2,000 ppb"
Dialville Oakland Water Supply Corporation,Di(2-ethylhexyl) phthalate,0.0833 ppb,3 ppb,6 ppb
Dialville Oakland Water Supply Corporation,Fluoride,0.184 ppm,,4 ppm
Dialville Oakland Water Supply Corporation,Manganese,0.220 ppb,100 ppb,
Dialville Oakland Water Supply Corporation,Monochloroacetic acid,0.600 ppb,53 ppb,
Dialville Oakland Water Supply Corporation,Nitrate,0.0314 ppm,0.14 ppm,10 ppm
Dialville Oakland Water Supply Corporation,Nitrate and nitrite,0.0419 ppm,0.14 ppm,10 ppm
Dialville Oakland Water Supply Corporation,Xylenes (total),0.623 ppb,"1,800 ppb","10,000 ppb"
Dialville Oakland Water Supply Corporation,None,,,
Jacobs Water Supply Corporation Plant 3 & 4,Bromochloroacetic acid,2.73 ppb,0.02 ppb,
Jacobs Water Supply Corporation Plant 3 & 4,Bromodichloromethane,6.40 ppb,0.06 ppb,
Jacobs Water Supply Corporation Plant 3 & 4,Chloroform,37.4 ppb,0.4 ppb,
Jacobs Water Supply Corporation Plant 3 & 4,Dibromochloromethane,0.207 ppb,0.1 ppb,
Jacobs Water Supply Corporation Plant 3 & 4,Dichloroacetic acid,17.1 ppb,0.2 ppb,
Jacobs Water Supply Corporation Plant 3 & 4,Haloacetic acids (HAA5)†,41.0 ppb,0.1 ppb,60 ppb
Jacobs Water Supply Corporation Plant 3 & 4,"Radium, combined (-226 &amp; -228)",0.75 pCi/L,0.05 pCi/L,5 pCi/L
Jacobs Water Supply Corporation Plant 3 & 4,Total trihalomethanes (TTHMs)†,52.3 ppb,0.15 ppb,80 ppb
Jacobs Water Supply Corporation Plant 3 & 4,Trichloroacetic acid,22.9 ppb,0.1 ppb,
Jacobs Water Supply Corporation Plant 3 & 4,Acetone,1.73 ppb,,
Jacobs Water Supply Corporation Plant 3 & 4,Aluminum,7.25 ppb,600 ppb,
Jacobs Water Supply Corporation Plant 3 & 4,Barium,9.70 ppb,700 ppb,"2,000 ppb"
Jacobs Water Supply Corporation Plant 3 & 4,Chromium (total),1.35 ppb,,100 ppb
Jacobs Water Supply Corporation Plant 3 & 4,Di(2-ethylhexyl) phthalate,0.200 ppb,3 ppb,6 ppb
Jacobs Water Supply Corporation Plant 3 & 4,Fluoride,0.173 ppm,,4 ppm
Jacobs Water Supply Corporation Plant 3 & 4,Manganese,5.65 ppb,100 ppb,
Jacobs Water Supply Corporation Plant 3 & 4,Methyl ethyl ketone,0.0867 ppb,,
Jacobs Water Supply Corporation Plant 3 & 4,Monochloroacetic acid,1.01 ppb,53 ppb,
Jacobs Water Supply Corporation Plant 3 & 4,Nitrate,0.0213 ppm,0.14 ppm,10 ppm
Jacobs Water Supply Corporation Plant 3 & 4,Nitrate and nitrite,0.0150 ppm,0.14 ppm,10 ppm
Jacobs Water Supply Corporation Plant 3 & 4,Nitrite,0.0505 ppm,,1 ppm
Jacobs Water Supply Corporation Plant 3 & 4,Xylenes (total),0.0900 ppb,"1,800 ppb","10,000 ppb"
Jacobs Water Supply Corporation Plant 3 & 4,None,,,
South Rusk County Water Supply Corporation,Bromochloroacetic acid,6.13 ppb,0.02 ppb,
South Rusk County Water Supply Corporation,Bromodichloromethane,15.8 ppb,0.06 ppb,
South Rusk County Water Supply Corporation,Chloroform,27.2 ppb,0.4 ppb,
South Rusk County Water Supply Corporation,Dibromoacetic acid,2.41 ppb,0.04 ppb,
South Rusk County Water Supply Corporation,Dibromochloromethane,8.69 ppb,0.1 ppb,
South Rusk County Water Supply Corporation,Dichloroacetic acid,11.9 ppb,0.2 ppb,
South Rusk County Water Supply Corporation,Haloacetic acids (HAA5)†,24.8 ppb,0.1 ppb,60 ppb
South Rusk County Water Supply Corporation,"Radium, combined (-226 &amp; -228)",1.50 pCi/L,0.05 pCi/L,5 pCi/L
South Rusk County Water Supply Corporation,Total trihalomethanes (TTHMs)†,56.6 ppb,0.15 ppb,80 ppb
South Rusk County Water Supply Corporation,Trichloroacetic acid,8.47 ppb,0.1 ppb,
South Rusk County Water Supply Corporation,Aluminum,14.6 ppb,600 ppb,
South Rusk County Water Supply Corporation,Barium,24.5 ppb,700 ppb,"2,000 ppb"
South Rusk County Water Supply Corporation,Bromoform,0.863 ppb,0.5 ppb,
South Rusk County Water Supply Corporation,Cyanide,23.5 ppb,,200 ppb
South Rusk County Water Supply Corporation,Ethylbenzene,0.144 ppb,300 ppb,700 ppb
South Rusk County Water Supply Corporation,Fluoride,1.42 ppm,,4 ppm
South Rusk County Water Supply Corporation,Manganese,0.200 ppb,100 ppb,
South Rusk County Water Supply Corporation,Methyl isobutyl ketone,1.66 ppb,,
South Rusk County Water Supply Corporation,Monochloroacetic acid,1.95 ppb,53 ppb,
South Rusk County Water Supply Corporation,Nitrate,0.0125 ppm,0.14 ppm,10 ppm
South Rusk County Water Supply Corporation,Xylenes (total),1.51 ppb,"1,800 ppb","10,000 ppb"
South Rusk County Water Supply Corporation,None,,,
Price Water Supply Corporation,Bromochloroacetic acid,1.71 ppb,0.02 ppb,
Price Water Supply Corporation,Bromodichloromethane,7.81 ppb,0.06 ppb,
Price Water Supply Corporation,Chloroform,34.2 ppb,0.4 ppb,
Price Water Supply Corporation,Dibromochloromethane,1.12 ppb,0.1 ppb,
Price Water Supply Corporation,Dichloroacetic acid,11.0 ppb,0.2 ppb,
Price Water Supply Corporation,Haloacetic acids (HAA5)†,20.3 ppb,0.1 ppb,60 ppb
Price Water Supply Corporation,Total trihalomethanes (TTHMs)†,32.1 ppb,0.15 ppb,80 ppb
Price Water Supply Corporation,Trichloroacetic acid,8.59 ppb,0.1 ppb,
Price Water Supply Corporation,Acetone,0.893 ppb,,
Price Water Supply Corporation,Aluminum,9.30 ppb,600 ppb,
Price Water Supply Corporation,Barium,17.0 ppb,700 ppb,"2,000 ppb"
Price Water Supply Corporation,Chromium (total),2.15 ppb,,100 ppb
Price Water Supply Corporation,Fluoride,1.22 ppm,,4 ppm
Price Water Supply Corporation,Manganese,1.90 ppb,100 ppb,
Price Water Supply Corporation,Methyl ethyl ketone,0.143 ppb,,
Price Water Supply Corporation,Methyl isobutyl ketone,0.0943 ppb,,
Price Water Supply Corporation,Monochloroacetic acid,0.739 ppb,53 ppb,
Price Water Supply Corporation,Nitrate,0.0223 ppm,0.14 ppm,10 ppm
Price Water Supply Corporation,Nitrate and nitrite,0.0154 ppm,0.14 ppm,10 ppm
Price Water Supply Corporation,Xylenes (total),0.500 ppb,"1,800 ppb","10,000 ppb"
Price Water Supply Corporation,None,,,
South Rusk County Water Supply Corporation,Bromochloroacetic acid,6.13 ppb,0.02 ppb,
South Rusk County Water Supply Corporation,Bromodichloromethane,15.8 ppb,0.06 ppb,
South Rusk County Water Supply Corporation,Chloroform,27.2 ppb,0.4 ppb,
South Rusk County Water Supply Corporation,Dibromoacetic acid,2.41 ppb,0.04 ppb,
South Rusk County Water Supply Corporation,Dibromochloromethane,8.69 ppb,0.1 ppb,
South Rusk County Water Supply Corporation,Dichloroacetic acid,11.9 ppb,0.2 ppb,
South Rusk County Water Supply Corporation,Haloacetic acids (HAA5)†,24.8 ppb,0.1 ppb,60 ppb
South Rusk County Water Supply Corporation,"Radium, combined (-226 &amp; -228)",1.50 pCi/L,0.05 pCi/L,5 pCi/L
South Rusk County Water Supply Corporation,Total trihalomethanes (TTHMs)†,56.6 ppb,0.15 ppb,80 ppb
South Rusk County Water Supply Corporation,Trichloroacetic acid,8.47 ppb,0.1 ppb,
South Rusk County Water Supply Corporation,Aluminum,14.6 ppb,600 ppb,
South Rusk County Water Supply Corporation,Barium,24.5 ppb,700 ppb,"2,000 ppb"
South Rusk County Water Supply Corporation,Bromoform,0.863 ppb,0.5 ppb,
South Rusk County Water Supply Corporation,Cyanide,23.5 ppb,,200 ppb
South Rusk County Water Supply Corporation,Ethylbenzene,0.144 ppb,300 ppb,700 ppb
South Rusk County Water Supply Corporation,Fluoride,1.42 ppm,,4 ppm
South Rusk County Water Supply Corporation,Manganese,0.200 ppb,100 ppb,
South Rusk County Water Supply Corporation,Methyl isobutyl ketone,1.66 ppb,,
South Rusk County Water Supply Corporation,Monochloroacetic acid,1.95 ppb,53 ppb,
South Rusk County Water Supply Corporation,Nitrate,0.0125 ppm,0.14 ppm,10 ppm
South Rusk County Water Supply Corporation,Xylenes (total),1.51 ppb,"1,800 ppb","10,000 ppb"
South Rusk County Water Supply Corporation,None,,,
Goodsprings Water Supply Corporation,Arsenic,0.0875 ppb,0.004 ppb,10 ppb
Goodsprings Water Supply Corporation,Bromochloroacetic acid,1.85 ppb,0.02 ppb,
Goodsprings Water Supply Corporation,Bromodichloromethane,4.96 ppb,0.06 ppb,
Goodsprings Water Supply Corporation,Chloroform,50.9 ppb,0.4 ppb,
Goodsprings Water Supply Corporation,Dibromoacetic acid,0.225 ppb,0.04 ppb,
Goodsprings Water Supply Corporation,Dibromochloromethane,0.964 ppb,0.1 ppb,
Goodsprings Water Supply Corporation,Dichloroacetic acid,18.3 ppb,0.2 ppb,
Goodsprings Water Supply Corporation,Haloacetic acids (HAA5)†,43.8 ppb,0.1 ppb,60 ppb
Goodsprings Water Supply Corporation,"Radium, combined (-226 &amp; -228)",0.90 pCi/L,0.05 pCi/L,5 pCi/L
Goodsprings Water Supply Corporation,Total trihalomethanes (TTHMs)†,55.2 ppb,0.15 ppb,80 ppb
Goodsprings Water Supply Corporation,Trichloroacetic acid,23.7 ppb,0.1 ppb,
Goodsprings Water Supply Corporation,"1,2,4-Trimethylbenzene",0.202 ppb,,
Goodsprings Water Supply Corporation,Aluminum,3.94 ppb,600 ppb,
Goodsprings Water Supply Corporation,Barium,13.7 ppb,700 ppb,"2,000 ppb"
Goodsprings Water Supply Corporation,Bromoform,0.0529 ppb,0.5 ppb,
Goodsprings Water Supply Corporation,Chromium (total),0.109 ppb,,100 ppb
Goodsprings Water Supply Corporation,Cyanide,4.56 ppb,,200 ppb
Goodsprings Water Supply Corporation,Ethylbenzene,0.243 ppb,300 ppb,700 ppb
Goodsprings Water Supply Corporation,Fluoride,0.759 ppm,,4 ppm
Goodsprings Water Supply Corporation,Hexachlorocyclopentadiene,0.0240 ppb,2 ppb,50 ppb
Goodsprings Water Supply Corporation,Manganese,7.76 ppb,100 ppb,
Goodsprings Water Supply Corporation,Methyl ethyl ketone,0.169 ppb,,
Goodsprings Water Supply Corporation,Methyl isobutyl ketone,0.882 ppb,,
Goodsprings Water Supply Corporation,Monochloroacetic acid,1.60 ppb,53 ppb,
Goodsprings Water Supply Corporation,Nitrate,0.0164 ppm,0.14 ppm,10 ppm
Goodsprings Water Supply Corporation,Nitrate and nitrite,0.0155 ppm,0.14 ppm,10 ppm
Goodsprings Water Supply Corporation,Nitrite,0.0324 ppm,,1 ppm
Goodsprings Water Supply Corporation,Xylenes (total),2.10 ppb,"1,800 ppb","10,000 ppb"
Goodsprings Water Supply Corporation,None,,,
North Harrison Water Supply Corporation,Arsenic,0.183 ppb,0.004 ppb,10 ppb
North Harrison Water Supply Corporation,Bromochloroacetic acid,2.39 ppb,0.02 ppb,
North Harrison Water Supply Corporation,Bromodichloromethane,7.29 ppb,0.06 ppb,
North Harrison Water Supply Corporation,Bromoform,1.23 ppb,0.5 ppb,
North Harrison Water Supply Corporation,Chloroform,8.20 ppb,0.4 ppb,
North Harrison Water Supply Corporation,Dibromoacetic acid,2.09 ppb,0.04 ppb,
North Harrison Water Supply Corporation,Dibromochloromethane,6.37 ppb,0.1 ppb,
North Harrison Water Supply Corporation,Dichloroacetic acid,4.45 ppb,0.2 ppb,
North Harrison Water Supply Corporation,Haloacetic acids (HAA5)†,9.19 ppb,0.1 ppb,60 ppb
North Harrison Water Supply Corporation,"Radium, combined (-226 &amp; -228)",1.50 pCi/L,0.05 pCi/L,5 pCi/L
North Harrison Water Supply Corporation,Total trihalomethanes (TTHMs)†,20.5 ppb,0.15 ppb,80 ppb
North Harrison Water Supply Corporation,Trichloroacetic acid,2.12 ppb,0.1 ppb,
North Harrison Water Supply Corporation,Aluminum,7.55 ppb,600 ppb,
North Harrison Water Supply Corporation,Barium,13.5 ppb,700 ppb,"2,000 ppb"
North Harrison Water Supply Corporation,Cyanide,5.69 ppb,,200 ppb
North Harrison Water Supply Corporation,Ethylbenzene,0.108 ppb,300 ppb,700 ppb
North Harrison Water Supply Corporation,Fluoride,0.433 ppm,,4 ppm
North Harrison Water Supply Corporation,Manganese,5.03 ppb,100 ppb,
North Harrison Water Supply Corporation,Methyl ethyl ketone,0.0688 ppb,,
North Harrison Water Supply Corporation,Methyl isobutyl ketone,1.73 ppb,,
North Harrison Water Supply Corporation,Monobromoacetic acid,0.163 ppb,25 ppb,
North Harrison Water Supply Corporation,Monochloroacetic acid,0.363 ppb,53 ppb,
North Harrison Water Supply Corporation,Nitrate,0.0119 ppm,0.14 ppm,10 ppm
North Harrison Water Supply Corporation,Nitrate and nitrite,0.0162 ppm,0.14 ppm,10 ppm
North Harrison Water Supply Corporation,Nitrite,0.0102 ppm,,1 ppm
North Harrison Water Supply Corporation,Xylenes (total),2.32 ppb,"1,800 ppb","10,000 ppb"
North Harrison Water Supply Corporation,None,,,
Cypress Village Trailer & Rv Park,Chloroform,1.71 ppb,0.4 ppb,
Cypress Village Trailer & Rv Park,"Radium, combined (-226 &amp; -228)",3.20 pCi/L,0.05 pCi/L,5 pCi/L
Cypress Village Trailer & Rv Park,Barium,178.0 ppb,700 ppb,"2,000 ppb"
Cypress Village Trailer & Rv Park,Fluoride,0.145 ppm,,4 ppm
Cypress Village Trailer & Rv Park,Nitrate,0.168 ppm,0.14 ppm,10 ppm
Cypress Village Trailer & Rv Park,Nitrate and nitrite,0.170 ppm,0.14 ppm,10 ppm
Cypress Village Trailer & Rv Park,None,,,
City of New London,Bromochloroacetic acid,0.850 ppb,0.02 ppb,
City of New London,Bromodichloromethane,3.32 ppb,0.06 ppb,
City of New London,Chloroform,7.27 ppb,0.4 ppb,
City of New London,Dibromoacetic acid,0.183 ppb,0.04 ppb,
City of New London,Dibromochloromethane,1.25 ppb,0.1 ppb,
City of New London,Dichloroacetic acid,1.90 ppb,0.2 ppb,
City of New London,Haloacetic acids (HAA5)†,3.90 ppb,0.1 ppb,60 ppb
City of New London,Total trihalomethanes (TTHMs)†,26.8 ppb,0.15 ppb,80 ppb
City of New London,Trichloroacetic acid,1.53 ppb,0.1 ppb,
City of New London,Aluminum,2.87 ppb,600 ppb,
City of New London,Antimony,0.0433 ppb,1 ppb,6 ppb
City of New London,Barium,31.9 ppb,700 ppb,"2,000 ppb"
City of New London,Chromium (total),0.300 ppb,,100 ppb
City of New London,Fluoride,0.107 ppm,,4 ppm
City of New London,Manganese,27.2 ppb,100 ppb,
City of New London,Methyl ethyl ketone,0.118 ppb,,
City of New London,Methyl isobutyl ketone,0.133 ppb,,
City of New London,Monochloroacetic acid,0.283 ppb,53 ppb,
City of New London,Nitrate,0.0448 ppm,0.14 ppm,10 ppm
City of New London,Nitrate and nitrite,0.0453 ppm,0.14 ppm,10 ppm
City of New London,None,,,
Blocker Crossroads Water Supply Corporation,Benzo[a]pyrene,0.0164 ppb,0.007 ppb,0.2 ppb
Blocker Crossroads Water Supply Corporation,Bromochloroacetic acid,2.37 ppb,0.02 ppb,
Blocker Crossroads Water Supply Corporation,Bromodichloromethane,4.81 ppb,0.06 ppb,
Blocker Crossroads Water Supply Corporation,Bromoform,12.7 ppb,0.5 ppb,
Blocker Crossroads Water Supply Corporation,Chloroform,1.60 ppb,0.4 ppb,
Blocker Crossroads Water Supply Corporation,Dibromoacetic acid,3.70 ppb,0.04 ppb,
Blocker Crossroads Water Supply Corporation,Dibromochloromethane,12.4 ppb,0.1 ppb,
Blocker Crossroads Water Supply Corporation,Dichloroacetic acid,0.825 ppb,0.2 ppb,
Blocker Crossroads Water Supply Corporation,Haloacetic acids (HAA5)†,7.52 ppb,0.1 ppb,60 ppb
Blocker Crossroads Water Supply Corporation,"Radium, combined (-226 &amp; -228)",1.50 pCi/L,0.05 pCi/L,5 pCi/L
Blocker Crossroads Water Supply Corporation,Total trihalomethanes (TTHMs)†,37.0 ppb,0.15 ppb,80 ppb
Blocker Crossroads Water Supply Corporation,Trichloroacetic acid,0.350 ppb,0.1 ppb,
Blocker Crossroads Water Supply Corporation,Aluminum,1.03 ppb,600 ppb,
Blocker Crossroads Water Supply Corporation,Barium,80.5 ppb,700 ppb,"2,000 ppb"
Blocker Crossroads Water Supply Corporation,Chromium (total),0.400 ppb,,100 ppb
Blocker Crossroads Water Supply Corporation,Di(2-ethylhexyl) phthalate,0.264 ppb,3 ppb,6 ppb
Blocker Crossroads Water Supply Corporation,Fluoride,0.192 ppm,,4 ppm
Blocker Crossroads Water Supply Corporation,Manganese,46.0 ppb,100 ppb,
Blocker Crossroads Water Supply Corporation,Methyl ethyl ketone,0.0500 ppb,,
Blocker Crossroads Water Supply Corporation,Methyl isobutyl ketone,0.0520 ppb,,
Blocker Crossroads Water Supply Corporation,Monobromoacetic acid,0.430 ppb,25 ppb,
Blocker Crossroads Water Supply Corporation,Monochloroacetic acid,2.22 ppb,53 ppb,
Blocker Crossroads Water Supply Corporation,Nitrate,0.161 ppm,0.14 ppm,10 ppm
Blocker Crossroads Water Supply Corporation,Nitrate and nitrite,0.200 ppm,0.14 ppm,10 ppm
Blocker Crossroads Water Supply Corporation,None,,,
City of Scottsville,Bromochloroacetic acid,0.430 ppb,0.02 ppb,
City of Scottsville,Bromodichloromethane,0.700 ppb,0.06 ppb,
City of Scottsville,Dibromoacetic acid,0.478 ppb,0.04 ppb,
City of Scottsville,Dibromochloromethane,1.24 ppb,0.1 ppb,
City of Scottsville,Haloacetic acids (HAA5)†,1.65 ppb,0.1 ppb,60 ppb
City of Scottsville,Manganese,220.0 ppb,100 ppb,
City of Scottsville,"Radium, combined (-226 &amp; -228)",1.50 pCi/L,0.05 pCi/L,5 pCi/L
