Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Mcgill Water and Sewer District,Bromoform,6.13 ppb,0.5 ppb,
Mcgill Water and Sewer District,Dibromoacetic acid,4.29 ppb,0.04 ppb,
Mcgill Water and Sewer District,Dibromochloromethane,0.863 ppb,0.1 ppb,
Mcgill Water and Sewer District,Haloacetic acids (HAA5)†,4.61 ppb,0.1 ppb,60 ppb
Mcgill Water and Sewer District,Nitrate,1.72 ppm,0.14 ppm,10 ppm
Mcgill Water and Sewer District,Nitrate and nitrite,1.82 ppm,0.14 ppm,10 ppm
Mcgill Water and Sewer District,"Radium, combined (-226 &amp; -228)",0.65 pCi/L,0.05 pCi/L,5 pCi/L
Mcgill Water and Sewer District,Total trihalomethanes (TTHMs)†,9.55 ppb,0.15 ppb,80 ppb
Mcgill Water and Sewer District,Uranium,2.21 pCi/L,0.43 pCi/L,20 pCi/L
Mcgill Water and Sewer District,Barium,145.0 ppb,700 ppb,"2,000 ppb"
Mcgill Water and Sewer District,Bromodichloromethane,0.0307 ppb,0.06 ppb,
Mcgill Water and Sewer District,Dichloroacetic acid,0.0790 ppb,0.2 ppb,
Mcgill Water and Sewer District,Fluoride,0.125 ppm,,4 ppm
Mcgill Water and Sewer District,Monobromoacetic acid,0.172 ppb,25 ppb,
Mcgill Water and Sewer District,Selenium,1.70 ppb,30 ppb,50 ppb
Mcgill Water and Sewer District,None,,,
Ruth Water District,Arsenic,4.50 ppb,0.004 ppb,10 ppb
Ruth Water District,Chromium (hexavalent)*,0.928 ppb,0.02 ppb,
Ruth Water District,Dibromochloromethane,0.311 ppb,0.1 ppb,
Ruth Water District,Dichloroacetic acid*,1.42 ppb,0.2 ppb,
Ruth Water District,"Radium, combined (-226 &amp; -228)*",0.20 pCi/L,0.05 pCi/L,5 pCi/L
Ruth Water District,Radon*,776.90 pCi/L,1.5 pCi/L,
Ruth Water District,Thallium,1.10 ppb,0.1 ppb,2 ppb
Ruth Water District,Total trihalomethanes (TTHMs)†,0.624 ppb,0.15 ppb,80 ppb
Ruth Water District,Trichloroacetic acid*,0.967 ppb,0.1 ppb,
Ruth Water District,Uranium,7.37 pCi/L,0.43 pCi/L,20 pCi/L
Ruth Water District,Alachlor (Lasso)*,0.00273 ppb,,2 ppb
Ruth Water District,Aluminum*,8.06 ppb,600 ppb,
Ruth Water District,Barium,180.0 ppb,700 ppb,"2,000 ppb"
Ruth Water District,Benzo[a]pyrene*,0.00157 ppb,0.007 ppb,0.2 ppb
Ruth Water District,Bromacil*,0.00455 ppb,,
Ruth Water District,Bromodichloromethane,0.0408 ppb,0.06 ppb,
Ruth Water District,Bromoform,0.280 ppb,0.5 ppb,
Ruth Water District,Butachlor*,0.00364 ppb,,
Ruth Water District,Chlorate*,3.00 ppb,210 ppb,
Ruth Water District,Chromium (total)*,0.474 ppb,,100 ppb
Ruth Water District,Di(2-ethylhexyl) phthalate*,0.211 ppb,3 ppb,6 ppb
Ruth Water District,Dibromoacetic acid,0.0364 ppb,0.04 ppb,
Ruth Water District,Dimethoate*,0.00364 ppb,,
Ruth Water District,Diquat*,0.153 ppb,6 ppb,20 ppb
Ruth Water District,Fluoride,0.390 ppm,,4 ppm
Ruth Water District,Haloacetic acids (HAA5)†,0.0364 ppb,0.1 ppb,60 ppb
Ruth Water District,Hexachlorobenzene (HCB)*,0.000646 ppb,0.03 ppb,1 ppb
Ruth Water District,Manganese,110.0 ppb,100 ppb,
Ruth Water District,Metolachlor*,0.00273 ppb,,
Ruth Water District,Metribuzin*,0.00273 ppb,,
Ruth Water District,Molybdenum*,0.413 ppb,40 ppb,
Ruth Water District,Nitrate,0.110 ppm,0.14 ppm,10 ppm
Ruth Water District,Nitrate and nitrite,0.110 ppm,0.14 ppm,10 ppm
Ruth Water District,Picloram*,0.321 ppb,166 ppb,500 ppb
Ruth Water District,Prometon*,0.0150 ppb,,
Ruth Water District,Selenium*,1.36 ppb,30 ppb,50 ppb
Ruth Water District,Simazine*,0.00364 ppb,0.1 ppb,4 ppb
Ruth Water District,Strontium*,0.221 ppb,"1,500 ppb",
Ruth Water District,Thiobencarb*,0.00273 ppb,,
Ruth Water District,Vanadium*,1.95 ppb,21 ppb,
Ruth Water District,None,,,
Kingston Town Water System,Arsenic,6.38 ppb,0.004 ppb,10 ppb
Kingston Town Water System,"Radium, combined (-226 &amp; -228)",0.14 pCi/L,0.05 pCi/L,5 pCi/L
Kingston Town Water System,Antimony,0.567 ppb,1 ppb,6 ppb
Kingston Town Water System,Barium,26.4 ppb,700 ppb,"2,000 ppb"
Kingston Town Water System,Fluoride,0.336 ppm,,4 ppm
Kingston Town Water System,Nitrate,0.266 ppm,0.14 ppm,10 ppm
Kingston Town Water System,Nitrate and nitrite,0.244 ppm,0.14 ppm,10 ppm
Kingston Town Water System,Selenium,0.333 ppb,30 ppb,50 ppb
Kingston Town Water System,None,,,
Lander County Sewer and Water District 1 Bm,Arsenic,10.5 ppb,0.004 ppb,10 ppb
Lander County Sewer and Water District 1 Bm,Nitrate,0.323 ppm,0.14 ppm,10 ppm
Lander County Sewer and Water District 1 Bm,"Radium, combined (-226 &amp; -228)",0.73 pCi/L,0.05 pCi/L,5 pCi/L
Lander County Sewer and Water District 1 Bm,Total trihalomethanes (TTHMs)†,0.370 ppb,0.15 ppb,80 ppb
Lander County Sewer and Water District 1 Bm,Uranium,2.14 pCi/L,0.43 pCi/L,20 pCi/L
Lander County Sewer and Water District 1 Bm,Antimony,0.125 ppb,1 ppb,6 ppb
Lander County Sewer and Water District 1 Bm,Barium,64.1 ppb,700 ppb,"2,000 ppb"
Lander County Sewer and Water District 1 Bm,Bromoform,0.370 ppb,0.5 ppb,
Lander County Sewer and Water District 1 Bm,Chromium (total),2.50 ppb,,100 ppb
Lander County Sewer and Water District 1 Bm,Fluoride,0.338 ppm,,4 ppm
Lander County Sewer and Water District 1 Bm,Manganese,2.75 ppb,100 ppb,
Lander County Sewer and Water District 1 Bm,Nitrate and nitrite,0.271 ppm,0.14 ppm,10 ppm
Lander County Sewer and Water District 1 Bm,Selenium,0.875 ppb,30 ppb,50 ppb
Lander County Sewer and Water District 1 Bm,None,,,
Lander County Sewer and Water District 1 Bm,Arsenic,10.5 ppb,0.004 ppb,10 ppb
Lander County Sewer and Water District 1 Bm,Nitrate,0.323 ppm,0.14 ppm,10 ppm
Lander County Sewer and Water District 1 Bm,"Radium, combined (-226 &amp; -228)",0.73 pCi/L,0.05 pCi/L,5 pCi/L
Lander County Sewer and Water District 1 Bm,Total trihalomethanes (TTHMs)†,0.370 ppb,0.15 ppb,80 ppb
Lander County Sewer and Water District 1 Bm,Uranium,2.14 pCi/L,0.43 pCi/L,20 pCi/L
Lander County Sewer and Water District 1 Bm,Antimony,0.125 ppb,1 ppb,6 ppb
Lander County Sewer and Water District 1 Bm,Barium,64.1 ppb,700 ppb,"2,000 ppb"
Lander County Sewer and Water District 1 Bm,Bromoform,0.370 ppb,0.5 ppb,
Lander County Sewer and Water District 1 Bm,Chromium (total),2.50 ppb,,100 ppb
Lander County Sewer and Water District 1 Bm,Fluoride,0.338 ppm,,4 ppm
Lander County Sewer and Water District 1 Bm,Manganese,2.75 ppb,100 ppb,
Lander County Sewer and Water District 1 Bm,Nitrate and nitrite,0.271 ppm,0.14 ppm,10 ppm
Lander County Sewer and Water District 1 Bm,Selenium,0.875 ppb,30 ppb,50 ppb
Lander County Sewer and Water District 1 Bm,None,,,
Crescent Valley #333,Arsenic,2.00 ppb,0.004 ppb,10 ppb
Crescent Valley #333,Barium,1.50 ppb,700 ppb,"2,000 ppb"
Crescent Valley #333,Cyanide,3.50 ppb,,200 ppb
Crescent Valley #333,Manganese,78.5 ppb,100 ppb,
Crescent Valley #333,None,,,
Devils Gate Gid District 1,Arsenic,7.43 ppb,0.004 ppb,10 ppb
Devils Gate Gid District 1,Nitrate,0.782 ppm,0.14 ppm,10 ppm
Devils Gate Gid District 1,Nitrate and nitrite,0.790 ppm,0.14 ppm,10 ppm
Devils Gate Gid District 1,"Radium, combined (-226 &amp; -228)",0.20 pCi/L,0.05 pCi/L,5 pCi/L
Devils Gate Gid District 1,Uranium,1.34 pCi/L,0.43 pCi/L,20 pCi/L
Devils Gate Gid District 1,Barium,100.0 ppb,700 ppb,"2,000 ppb"
Devils Gate Gid District 1,Chromium (total),1.000 ppb,,100 ppb
Devils Gate Gid District 1,Fluoride,0.233 ppm,,4 ppm
Devils Gate Gid District 1,None,,,
Devils Gate Water System Gid 2,Arsenic,7.00 ppb,0.004 ppb,10 ppb
Devils Gate Water System Gid 2,Bromodichloromethane,0.303 ppb,0.06 ppb,
Devils Gate Water System Gid 2,Dibromochloromethane,0.693 ppb,0.1 ppb,
Devils Gate Water System Gid 2,Nitrate,1.95 ppm,0.14 ppm,10 ppm
Devils Gate Water System Gid 2,Nitrate and nitrite,2.00 ppm,0.14 ppm,10 ppm
Devils Gate Water System Gid 2,"Radium, combined (-226 &amp; -228)",0.64 pCi/L,0.05 pCi/L,5 pCi/L
Devils Gate Water System Gid 2,Total trihalomethanes (TTHMs)†,1.77 ppb,0.15 ppb,80 ppb
Devils Gate Water System Gid 2,Uranium*,1.34 pCi/L,0.43 pCi/L,20 pCi/L
Devils Gate Water System Gid 2,Barium,52.0 ppb,700 ppb,"2,000 ppb"
Devils Gate Water System Gid 2,Bromoform,0.770 ppb,0.5 ppb,
Devils Gate Water System Gid 2,Chromium (total),2.00 ppb,,100 ppb
Devils Gate Water System Gid 2,Fluoride,0.300 ppm,,4 ppm
Devils Gate Water System Gid 2,Selenium,6.00 ppb,30 ppb,50 ppb
Devils Gate Water System Gid 2,None,,,
Eureka Water Association,Dibromochloromethane,1.07 ppb,0.1 ppb,
Eureka Water Association,Total trihalomethanes (TTHMs)†,1.07 ppb,0.15 ppb,80 ppb
Eureka Water Association,Barium,49.7 ppb,700 ppb,"2,000 ppb"
Eureka Water Association,None,,,
The Lodge At Pine Valley,Arsenic,9.45 ppb,0.004 ppb,10 ppb
The Lodge At Pine Valley,Dibromochloromethane,0.289 ppb,0.1 ppb,
The Lodge At Pine Valley,Total trihalomethanes (TTHMs)†,0.906 ppb,0.15 ppb,80 ppb
The Lodge At Pine Valley,Uranium,3.14 pCi/L,0.43 pCi/L,20 pCi/L
The Lodge At Pine Valley,Barium,67.0 ppb,700 ppb,"2,000 ppb"
The Lodge At Pine Valley,Bromodichloromethane,0.113 ppb,0.06 ppb,
The Lodge At Pine Valley,Bromoform,0.156 ppb,0.5 ppb,
The Lodge At Pine Valley,Fluoride,0.230 ppm,,4 ppm
The Lodge At Pine Valley,Manganese,2.95 ppb,100 ppb,
The Lodge At Pine Valley,Nitrate,0.137 ppm,0.14 ppm,10 ppm
The Lodge At Pine Valley,Nitrate and nitrite,0.170 ppm,0.14 ppm,10 ppm
The Lodge At Pine Valley,Selenium,2.30 ppb,30 ppb,50 ppb
The Lodge At Pine Valley,None,,,
Empire Mining Company,Arsenic,2.25 ppb,0.004 ppb,10 ppb
Empire Mining Company,"Radium, combined (-226 &amp; -228)",0.48 pCi/L,0.05 pCi/L,5 pCi/L
Empire Mining Company,Total trihalomethanes (TTHMs)†,1.40 ppb,0.15 ppb,80 ppb
Empire Mining Company,Barium,10.00 ppb,700 ppb,"2,000 ppb"
Empire Mining Company,Bromoform,0.900 ppb,0.5 ppb,
Empire Mining Company,Dibromochloromethane,0.0578 ppb,0.1 ppb,
Empire Mining Company,Fluoride,0.455 ppm,,4 ppm
Empire Mining Company,Manganese,70.0 ppb,100 ppb,
Empire Mining Company,Nitrate,0.177 ppm,0.14 ppm,10 ppm
Empire Mining Company,Nitrate and nitrite,0.213 ppm,0.14 ppm,10 ppm
Empire Mining Company,None,,,
Foothill Trailer Park,Nitrate and nitrite,0.315 ppm,0.14 ppm,10 ppm
Foothill Trailer Park,Uranium,1.17 pCi/L,0.43 pCi/L,20 pCi/L
Foothill Trailer Park,Barium,15.0 ppb,700 ppb,"2,000 ppb"
Foothill Trailer Park,Fluoride,0.0800 ppm,,4 ppm
Foothill Trailer Park,Nitrate,0.257 ppm,0.14 ppm,10 ppm
Foothill Trailer Park,None,,,
Gerlach Gid,Arsenic,2.00 ppb,0.004 ppb,10 ppb
Gerlach Gid,Dibromochloromethane,0.374 ppb,0.1 ppb,
Gerlach Gid,Nitrate,0.531 ppm,0.14 ppm,10 ppm
Gerlach Gid,Nitrate and nitrite,0.575 ppm,0.14 ppm,10 ppm
Gerlach Gid,"Radium, combined (-226 &amp; -228)",0.73 pCi/L,0.05 pCi/L,5 pCi/L
Gerlach Gid,Total trihalomethanes (TTHMs)†,1.17 ppb,0.15 ppb,80 ppb
Gerlach Gid,Barium,8.00 ppb,700 ppb,"2,000 ppb"
Gerlach Gid,Bromodichloromethane,0.0560 ppb,0.06 ppb,
Gerlach Gid,Bromoform,0.736 ppb,0.5 ppb,
Gerlach Gid,Fluoride,0.130 ppm,,4 ppm
Gerlach Gid,Uranium,0.38 pCi/L,0.43 pCi/L,20 pCi/L
Gerlach Gid,None,,,
Incline Village Gid,Arsenic,0.917 ppb,0.004 ppb,10 ppb
Incline Village Gid,Bromate,1.29 ppb,0.1 ppb,10 ppb
Incline Village Gid,Bromodichloromethane,2.09 ppb,0.06 ppb,
Incline Village Gid,Chloroform,10.8 ppb,0.4 ppb,
Incline Village Gid,Dibromochloromethane,0.683 ppb,0.1 ppb,
Incline Village Gid,Dichloroacetic acid,3.13 ppb,0.2 ppb,
Incline Village Gid,Haloacetic acids (HAA5)†,5.08 ppb,0.1 ppb,60 ppb
Incline Village Gid,Haloacetic acids (HAA9)†,6.94 ppb,0.06 ppb,
Incline Village Gid,Total trihalomethanes (TTHMs)†,14.6 ppb,0.15 ppb,80 ppb
Incline Village Gid,Trichloroacetic acid,1.91 ppb,0.1 ppb,
Incline Village Gid,Aluminum,7.71 ppb,600 ppb,
Incline Village Gid,Barium,10.2 ppb,700 ppb,"2,000 ppb"
Incline Village Gid,Manganese,0.181 ppb,100 ppb,
Incline Village Gid,Phenanthrene,0.0123 ppb,,
Incline Village Gid,Tetrachloroethylene (perchloroethylene),0.0800 ppb,0.06 ppb,5 ppb
Incline Village Gid,None,,,
Ke Ta Mobile Home Park,Arsenic,3.33 ppb,0.004 ppb,10 ppb
Ke Ta Mobile Home Park,Nitrate,3.14 ppm,0.14 ppm,10 ppm
Ke Ta Mobile Home Park,Nitrate and nitrite,3.82 ppm,0.14 ppm,10 ppm
Ke Ta Mobile Home Park,"Radium, combined (-226 &amp; -228)",0.49 pCi/L,0.05 pCi/L,5 pCi/L
Ke Ta Mobile Home Park,Antimony,0.333 ppb,1 ppb,6 ppb
Ke Ta Mobile Home Park,Barium,230.0 ppb,700 ppb,"2,000 ppb"
Ke Ta Mobile Home Park,Chromium (total),0.333 ppb,,100 ppb
Ke Ta Mobile Home Park,Fluoride,0.0667 ppm,,4 ppm
Ke Ta Mobile Home Park,Manganese,5.00 ppb,100 ppb,
Ke Ta Mobile Home Park,Uranium,0.45 pCi/L,0.43 pCi/L,20 pCi/L
Ke Ta Mobile Home Park,None,,,
Lightning W,Arsenic,0.182 ppb,0.004 ppb,10 ppb
Lightning W,Barium,17.9 ppb,700 ppb,"2,000 ppb"
Lightning W,Nitrate,0.0485 ppm,0.14 ppm,10 ppm
Lightning W,Nitrate and nitrite,0.0220 ppm,0.14 ppm,10 ppm
Lightning W,Uranium,0.29 pCi/L,0.43 pCi/L,20 pCi/L
Lightning W,None,,,
Old Washoe Estates,Arsenic,3.30 ppb,0.004 ppb,10 ppb
Old Washoe Estates,"Radium, combined (-226 &amp; -228)",0.20 pCi/L,0.05 pCi/L,5 pCi/L
Old Washoe Estates,Total trihalomethanes (TTHMs)†,0.533 ppb,0.15 ppb,80 ppb
Old Washoe Estates,Uranium,4.02 pCi/L,0.43 pCi/L,20 pCi/L
Old Washoe Estates,Barium,47.6 ppb,700 ppb,"2,000 ppb"
Old Washoe Estates,Bromodichloromethane,0.0786 ppb,0.06 ppb,
Old Washoe Estates,Chloroform,0.629 ppb,0.4 ppb,
Old Washoe Estates,Dichloroacetic acid,0.400 ppb,0.2 ppb,
Old Washoe Estates,Fluoride,0.0233 ppm,,4 ppm
Old Washoe Estates,Manganese,5.38 ppb,100 ppb,
Old Washoe Estates,Mercury (inorganic),0.0800 ppb,1.2 ppb,2 ppb
Old Washoe Estates,Nitrate,0.210 ppm,0.14 ppm,10 ppm
Old Washoe Estates,Nitrate and nitrite,0.244 ppm,0.14 ppm,10 ppm
Old Washoe Estates,Vanadium,9.40 ppb,21 ppb,
Old Washoe Estates,None,,,
Reno Sahara Trailer Park,Nitrate,1.63 ppm,0.14 ppm,10 ppm
Reno Sahara Trailer Park,Nitrate and nitrite,0.715 ppm,0.14 ppm,10 ppm
Reno Sahara Trailer Park,Radon,396.90 pCi/L,1.5 pCi/L,
Reno Sahara Trailer Park,Uranium,1.68 pCi/L,0.43 pCi/L,20 pCi/L
Reno Sahara Trailer Park,Di(2-ethylhexyl) phthalate,0.105 ppb,3 ppb,6 ppb
Reno Sahara Trailer Park,Fluoride,0.0650 ppm,,4 ppm
Reno Sahara Trailer Park,None,,,
River Bend Mobile Home Park,Arsenic,2.20 ppb,0.004 ppb,10 ppb
River Bend Mobile Home Park,Dichloroacetic acid,1.10 ppb,0.2 ppb,
River Bend Mobile Home Park,Haloacetic acids (HAA5)†,1.10 ppb,0.1 ppb,60 ppb
River Bend Mobile Home Park,"Radium, combined (-226 &amp; -228)",0.46 pCi/L,0.05 pCi/L,5 pCi/L
River Bend Mobile Home Park,Radon,590.00 pCi/L,1.5 pCi/L,
River Bend Mobile Home Park,Chloroform,0.192 ppb,0.4 ppb,
River Bend Mobile Home Park,Fluoride,0.0500 ppm,,4 ppm
River Bend Mobile Home Park,Manganese,16.0 ppb,100 ppb,
River Bend Mobile Home Park,Methyl ethyl ketone,6.00 ppb,,
River Bend Mobile Home Park,Nitrate,0.0660 ppm,0.14 ppm,10 ppm
River Bend Mobile Home Park,Total trihalomethanes (TTHMs)†,0.240 ppb,0.15 ppb,80 ppb
River Bend Mobile Home Park,None,,,
Ananda Village,Arsenic,0.337 ppb,0.004 ppb,10 ppb
Ananda Village,Cadmium,0.320 ppb,0.04 ppb,5 ppb
Ananda Village,Chloroform,10.6 ppb,0.4 ppb,
Ananda Village,Nitrate,0.703 ppm,0.14 ppm,10 ppm
Ananda Village,Nitrate and nitrite,0.885 ppm,0.14 ppm,10 ppm
Ananda Village,"Radium, combined (-226 &amp; -228)",1.56 pCi/L,0.05 pCi/L,5 pCi/L
Ananda Village,Uranium,0.97 pCi/L,0.43 pCi/L,20 pCi/L
Ananda Village,Aluminum,20.4 ppb,600 ppb,
Ananda Village,Barium,23.4 ppb,700 ppb,"2,000 ppb"
Ananda Village,Carbon tetrachloride,0.124 ppb,0.1 ppb,5 ppb
Ananda Village,Chromium (total),0.155 ppb,,100 ppb
Ananda Village,Manganese,6.12 ppb,100 ppb,
Ananda Village,Mercury (inorganic),0.102 ppb,1.2 ppb,2 ppb
Ananda Village,Selenium,0.255 ppb,30 ppb,50 ppb
Ananda Village,Silver,0.609 ppb,,
Ananda Village,None,,,
Rosemount Water Company,Bromodichloromethane,1.03 ppb,0.06 ppb,
Rosemount Water Company,Chloroform,4.71 ppb,0.4 ppb,
Rosemount Water Company,Dichloroacetic acid,2.33 ppb,0.2 ppb,
Rosemount Water Company,Haloacetic acids (HAA5)†,5.68 ppb,0.1 ppb,60 ppb
Rosemount Water Company,Nitrate,0.550 ppm,0.14 ppm,10 ppm
Rosemount Water Company,Total trihalomethanes (TTHMs)†,6.85 ppb,0.15 ppb,80 ppb
Rosemount Water Company,Trichloroacetic acid,3.35 ppb,0.1 ppb,
Rosemount Water Company,Uranium,11.84 pCi/L,0.43 pCi/L,20 pCi/L
Rosemount Water Company,Nitrate and nitrite,0.183 ppm,0.14 ppm,10 ppm
Rosemount Water Company,None,,,
Silver Knolls Mutual Water Company,Arsenic,10.6 ppb,0.004 ppb,10 ppb
Silver Knolls Mutual Water Company,Nitrate,0.895 ppm,0.14 ppm,10 ppm
Silver Knolls Mutual Water Company,Nitrate and nitrite,0.950 ppm,0.14 ppm,10 ppm
Silver Knolls Mutual Water Company,Total trihalomethanes (TTHMs)†,0.378 ppb,0.15 ppb,80 ppb
Silver Knolls Mutual Water Company,Uranium,1.34 pCi/L,0.43 pCi/L,20 pCi/L
Silver Knolls Mutual Water Company,Barium,17.0 ppb,700 ppb,"2,000 ppb"
Silver Knolls Mutual Water Company,Bromoform,0.602 ppb,0.5 ppb,
Silver Knolls Mutual Water Company,Chromium (total),3.00 ppb,,100 ppb
Silver Knolls Mutual Water Company,Fluoride,0.165 ppm,,4 ppm
Silver Knolls Mutual Water Company,Selenium,3.00 ppb,30 ppb,50 ppb
Silver Knolls Mutual Water Company,Tetrachloroethylene (perchloroethylene),0.0750 ppb,0.06 ppb,5 ppb
Silver Knolls Mutual Water Company,None,,,
Great Basin Water Co. Spanish Springs,Arsenic,8.60 ppb,0.004 ppb,10 ppb
Great Basin Water Co. Spanish Springs,Bromodichloromethane,1.86 ppb,0.06 ppb,
Great Basin Water Co. Spanish Springs,Bromoform,5.13 ppb,0.5 ppb,
Great Basin Water Co. Spanish Springs,Chloroform,4.17 ppb,0.4 ppb,
Great Basin Water Co. Spanish Springs,Dibromoacetic acid,2.23 ppb,0.04 ppb,
Great Basin Water Co. Spanish Springs,Dibromochloromethane,2.53 ppb,0.1 ppb,
Great Basin Water Co. Spanish Springs,Dichloroacetic acid,0.550 ppb,0.2 ppb,
Great Basin Water Co. Spanish Springs,Haloacetic acids (HAA5)†,4.18 ppb,0.1 ppb,60 ppb
Great Basin Water Co. Spanish Springs,Nitrate,6.61 ppm,0.14 ppm,10 ppm
Great Basin Water Co. Spanish Springs,Nitrate and nitrite,7.00 ppm,0.14 ppm,10 ppm
Great Basin Water Co. Spanish Springs,"Radium, combined (-226 &amp; -228)",0.23 pCi/L,0.05 pCi/L,5 pCi/L
Great Basin Water Co. Spanish Springs,Radon,642.75 pCi/L,1.5 pCi/L,
Great Basin Water Co. Spanish Springs,Total trihalomethanes (TTHMs)†,13.8 ppb,0.15 ppb,80 ppb
Great Basin Water Co. Spanish Springs,Trichloroacetic acid,1.40 ppb,0.1 ppb,
Great Basin Water Co. Spanish Springs,Uranium,4.19 pCi/L,0.43 pCi/L,20 pCi/L
Great Basin Water Co. Spanish Springs,Fluoride,0.0250 ppm,,4 ppm
Great Basin Water Co. Spanish Springs,Manganese,7.00 ppb,100 ppb,
Great Basin Water Co. Spanish Springs,None,,,
Stampmill,Arsenic,3.52 ppb,0.004 ppb,10 ppb
Stampmill,Bromodichloromethane,1.29 ppb,0.06 ppb,
Stampmill,Bromoform,5.07 ppb,0.5 ppb,
Stampmill,Dibromoacetic acid,0.983 ppb,0.04 ppb,
Stampmill,Dibromochloromethane,3.67 ppb,0.1 ppb,
Stampmill,Haloacetic acids (HAA5)†,0.750 ppb,0.1 ppb,60 ppb
Stampmill,Nitrate,2.64 ppm,0.14 ppm,10 ppm
Stampmill,Nitrate and nitrite,3.21 ppm,0.14 ppm,10 ppm
Stampmill,Total trihalomethanes (TTHMs)†,10.2 ppb,0.15 ppb,80 ppb
Stampmill,Uranium,3.57 pCi/L,0.43 pCi/L,20 pCi/L
Stampmill,Barium,67.5 ppb,700 ppb,"2,000 ppb"
Stampmill,Chloroform,0.122 ppb,0.4 ppb,
Stampmill,Dichloroacetic acid,0.250 ppb,0.2 ppb,
Stampmill,Manganese,5.80 ppb,100 ppb,
Stampmill,Selenium,1.21 ppb,30 ppb,50 ppb
Stampmill,Toluene,0.326 ppb,150 ppb,"1,000 ppb"
Stampmill,None,,,
Steamboat Springs Waterworks Inc.,Arsenic,8.00 ppb,0.004 ppb,10 ppb
Steamboat Springs Waterworks Inc.,Nitrate,2.55 ppm,0.14 ppm,10 ppm
Steamboat Springs Waterworks Inc.,Nitrate and nitrite,2.20 ppm,0.14 ppm,10 ppm
Steamboat Springs Waterworks Inc.,"Radium, combined (-226 &amp; -228)",1.90 pCi/L,0.05 pCi/L,5 pCi/L
Steamboat Springs Waterworks Inc.,Uranium,3.69 pCi/L,0.43 pCi/L,20 pCi/L
Steamboat Springs Waterworks Inc.,Aluminum,29.8 ppb,600 ppb,
Steamboat Springs Waterworks Inc.,Barium,115.0 ppb,700 ppb,"2,000 ppb"
Steamboat Springs Waterworks Inc.,Fluoride,0.0500 ppm,,4 ppm
Steamboat Springs Waterworks Inc.,None,,,
Sun Valley Gid,Arsenic*,2.96 ppb,0.004 ppb,10 ppb
Sun Valley Gid,Bromochloroacetic acid,0.440 ppb,0.02 ppb,
Sun Valley Gid,Bromodichloromethane,4.22 ppb,0.06 ppb,
Sun Valley Gid,Chloroform,25.7 ppb,0.4 ppb,
Sun Valley Gid,Chromium (hexavalent),0.0748 ppb,0.02 ppb,
Sun Valley Gid,Dibromochloromethane,1.16 ppb,0.1 ppb,
Sun Valley Gid,Dichloroacetic acid,6.40 ppb,0.2 ppb,
Sun Valley Gid,Haloacetic acids (HAA5)†,20.6 ppb,0.1 ppb,60 ppb
Sun Valley Gid,Haloacetic acids (HAA9)†,22.7 ppb,0.06 ppb,
Sun Valley Gid,Nitrate*,0.953 ppm,0.14 ppm,10 ppm
Sun Valley Gid,Nitrate and nitrite*,0.801 ppm,0.14 ppm,10 ppm
Sun Valley Gid,Tetrachloroethylene (perchloroethylene)*,0.159 ppb,0.06 ppb,5 ppb
Sun Valley Gid,Total trihalomethanes (TTHMs)†,30.9 ppb,0.15 ppb,80 ppb
Sun Valley Gid,Trichloroacetic acid,14.1 ppb,0.1 ppb,
Sun Valley Gid,Uranium*,1.74 pCi/L,0.43 pCi/L,20 pCi/L
Sun Valley Gid,"1,1-Dichloroethylene*",0.00744 ppb,,7 ppb
Sun Valley Gid,"1,4-Dioxane*",0.0140 ppb,0.35 ppb,
Sun Valley Gid,"2,4-D*",0.00357 ppb,20 ppb,70 ppb
Sun Valley Gid,Aluminum*,0.911 ppb,600 ppb,
Sun Valley Gid,Antimony*,0.916 ppb,1 ppb,6 ppb
Sun Valley Gid,Barium*,45.3 ppb,700 ppb,"2,000 ppb"
Sun Valley Gid,Benzo[a]pyrene*,0.000625 ppb,0.007 ppb,0.2 ppb
Sun Valley Gid,Bromoform,0.239 ppb,0.5 ppb,
Sun Valley Gid,Chlorate,88.9 ppb,210 ppb,
Sun Valley Gid,Chromium (total),0.0550 ppb,,100 ppb
Sun Valley Gid,Cyanide*,0.429 ppb,,200 ppb
Sun Valley Gid,Dalapon*,0.00211 ppb,,200 ppb
Sun Valley Gid,Dibromoacetic acid,0.0535 ppb,0.04 ppb,
Sun Valley Gid,Fluoride*,0.0101 ppm,,4 ppm
Sun Valley Gid,Germanium*,0.0437 ppb,,
Sun Valley Gid,Hexachlorocyclopentadiene*,0.000600 ppb,2 ppb,50 ppb
Sun Valley Gid,Manganese,2.12 ppb,100 ppb,
Sun Valley Gid,Mercury (inorganic)*,0.00728 ppb,1.2 ppb,2 ppb
Sun Valley Gid,Molybdenum,1.10 ppb,40 ppb,
Sun Valley Gid,Monobromoacetic acid*,0.346 ppb,25 ppb,
Sun Valley Gid,Monochloroacetic acid*,0.0962 ppb,53 ppb,
Sun Valley Gid,o-toluidine *,0.00357 ppb,,
Sun Valley Gid,"Radium, combined (-226 &amp; -228)*",0.07 pCi/L,0.05 pCi/L,5 pCi/L
Sun Valley Gid,Strontium,0.131 ppb,"1,500 ppb",
Sun Valley Gid,Thallium*,0.130 ppb,0.1 ppb,2 ppb
Sun Valley Gid,Trichloroethylene*,0.0282 ppb,0.4 ppb,5 ppb
Sun Valley Gid,Vanadium,1.04 ppb,21 ppb,
