Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Bethany Beach Water Department,Dichloroacetic acid,9.65 ppb,0.2 ppb,
Bethany Beach Water Department,Haloacetic acids (HAA5)†,21.6 ppb,0.1 ppb,60 ppb
Bethany Beach Water Department,"Radium, combined (-226 &amp; -228)",2.10 pCi/L,0.05 pCi/L,5 pCi/L
Bethany Beach Water Department,Total trihalomethanes (TTHMs)†,34.4 ppb,0.15 ppb,80 ppb
Bethany Beach Water Department,Trichloroacetic acid,11.6 ppb,0.1 ppb,
Bethany Beach Water Department,Antimony,1.02 ppb,1 ppb,6 ppb
Bethany Beach Water Department,Barium,20.9 ppb,700 ppb,"2,000 ppb"
Bethany Beach Water Department,Bromoform,0.0158 ppb,0.5 ppb,
Bethany Beach Water Department,Cyanide,83.0 ppb,,200 ppb
Bethany Beach Water Department,Fluoride,1.03 ppm,,4 ppm
Bethany Beach Water Department,Monobromoacetic acid,0.0200 ppb,25 ppb,
Bethany Beach Water Department,Monochloroacetic acid,0.327 ppb,53 ppb,
Bethany Beach Water Department,Nitrate,0.00801 ppm,0.14 ppm,10 ppm
Bethany Beach Water Department,Nitrate and nitrite,0.00801 ppm,0.14 ppm,10 ppm
Bethany Beach Water Department,None,,,
Long Neck Water Company,Bromodichloromethane,0.389 ppb,0.06 ppb,
Long Neck Water Company,Chloroform,1.33 ppb,0.4 ppb,
Long Neck Water Company,Dibromochloromethane,0.717 ppb,0.1 ppb,
Long Neck Water Company,Nitrate,2.78 ppm,0.14 ppm,10 ppm
Long Neck Water Company,Nitrate and nitrite,2.78 ppm,0.14 ppm,10 ppm
Long Neck Water Company,"Radium, combined (-226 &amp; -228)",0.67 pCi/L,0.05 pCi/L,5 pCi/L
Long Neck Water Company,Total trihalomethanes (TTHMs)†,3.03 ppb,0.15 ppb,80 ppb
Long Neck Water Company,Barium,63.7 ppb,700 ppb,"2,000 ppb"
Long Neck Water Company,Bromoform,0.147 ppb,0.5 ppb,
Long Neck Water Company,Chromium (total),0.806 ppb,,100 ppb
Long Neck Water Company,Dacthal,0.550 ppb,,
Long Neck Water Company,Manganese,5.98 ppb,100 ppb,
Long Neck Water Company,Mercury (inorganic),0.0465 ppb,1.2 ppb,2 ppb
Long Neck Water Company,Selenium,0.315 ppb,30 ppb,50 ppb
Long Neck Water Company,Vanadium,0.217 ppb,21 ppb,
Long Neck Water Company,None,,,
Meadow District,Bromodichloromethane,0.886 ppb,0.06 ppb,
Meadow District,Dibromoacetic acid,0.196 ppb,0.04 ppb,
Meadow District,Dibromochloromethane,1.13 ppb,0.1 ppb,
Meadow District,Nitrate,4.50 ppm,0.14 ppm,10 ppm
Meadow District,Nitrate and nitrite,4.50 ppm,0.14 ppm,10 ppm
Meadow District,Total trihalomethanes (TTHMs)†,4.62 ppb,0.15 ppb,80 ppb
Meadow District,Barium,86.1 ppb,700 ppb,"2,000 ppb"
Meadow District,Bromoform,0.465 ppb,0.5 ppb,
Meadow District,Butyl benzyl phthalate,0.0283 ppb,,
Meadow District,Chloroform,0.472 ppb,0.4 ppb,
Meadow District,Chromium (total),0.720 ppb,,100 ppb
Meadow District,Di(2-ethylhexyl) adipate,0.00324 ppb,200 ppb,400 ppb
Meadow District,Di(2-ethylhexyl) phthalate,0.171 ppb,3 ppb,6 ppb
Meadow District,Haloacetic acids (HAA5)†,0.196 ppb,0.1 ppb,60 ppb
Meadow District,Manganese,3.83 ppb,100 ppb,
Meadow District,Xylenes (total),0.0291 ppb,"1,800 ppb","10,000 ppb"
Meadow District,None,,,
Lewes Board Of Public Works,Bromodichloromethane,2.28 ppb,0.06 ppb,
Lewes Board Of Public Works,Bromoform,6.10 ppb,0.5 ppb,
Lewes Board Of Public Works,Dibromoacetic acid,0.803 ppb,0.04 ppb,
Lewes Board Of Public Works,Dibromochloromethane,5.08 ppb,0.1 ppb,
Lewes Board Of Public Works,Haloacetic acids (HAA5)†,0.803 ppb,0.1 ppb,60 ppb
Lewes Board Of Public Works,Nitrate,5.65 ppm,0.14 ppm,10 ppm
Lewes Board Of Public Works,Nitrate and nitrite,5.65 ppm,0.14 ppm,10 ppm
Lewes Board Of Public Works,"Radium, combined (-226 &amp; -228)",0.88 pCi/L,0.05 pCi/L,5 pCi/L
Lewes Board Of Public Works,Total trihalomethanes (TTHMs)†,19.9 ppb,0.15 ppb,80 ppb
Lewes Board Of Public Works,Atrazine,0.0280 ppb,0.1 ppb,3 ppb
Lewes Board Of Public Works,Chloroform,0.750 ppb,0.4 ppb,
Lewes Board Of Public Works,Fluoride,0.892 ppm,,4 ppm
Lewes Board Of Public Works,Nitrite,0.00133 ppm,,1 ppm
Lewes Board Of Public Works,None,,,
City of Cambridge,Arsenic,1.16 ppb,0.004 ppb,10 ppb
City of Cambridge,Haloacetic acids (HAA5)†,3.65 ppb,0.1 ppb,60 ppb
City of Cambridge,Haloacetic acids (HAA9)†,4.70 ppb,0.06 ppb,
City of Cambridge,Total trihalomethanes (TTHMs)†,12.8 ppb,0.15 ppb,80 ppb
City of Cambridge,Chloroform,0.510 ppb,0.4 ppb,
City of Cambridge,Fluoride,0.915 ppm,,4 ppm
City of Cambridge,Manganese,3.93 ppb,100 ppb,
City of Cambridge,Molybdenum,2.88 ppb,40 ppb,
City of Cambridge,Strontium,0.0305 ppb,"1,500 ppb",
City of Cambridge,None,,,
