Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Wilson County Rural Water District 1,Dichloroacetic acid,23.1 ppb,0.2 ppb,
Wilson County Rural Water District 1,Haloacetic acids (HAA5)†,42.8 ppb,0.1 ppb,60 ppb
Wilson County Rural Water District 1,Nitrate*,0.364 ppm,0.14 ppm,10 ppm
Wilson County Rural Water District 1,Total trihalomethanes (TTHMs)†,73.3 ppb,0.15 ppb,80 ppb
Wilson County Rural Water District 1,Trichloroacetic acid,14.9 ppb,0.1 ppb,
Wilson County Rural Water District 1,Acetochlor*,0.350 ppb,,
Wilson County Rural Water District 1,Aluminum*,35.7 ppb,600 ppb,
Wilson County Rural Water District 1,Barium*,60.8 ppb,700 ppb,"2,000 ppb"
Wilson County Rural Water District 1,Bromoform,0.925 ppb,0.5 ppb,
Wilson County Rural Water District 1,Chromium (total)*,1.23 ppb,,100 ppb
Wilson County Rural Water District 1,Fluoride*,0.0367 ppm,,4 ppm
Wilson County Rural Water District 1,Manganese*,11.5 ppb,100 ppb,
Wilson County Rural Water District 1,Metolachlor*,0.139 ppb,,
Wilson County Rural Water District 1,Monobromoacetic acid,0.675 ppb,25 ppb,
Wilson County Rural Water District 1,Monochloroacetic acid,2.40 ppb,53 ppb,
Wilson County Rural Water District 1,Selenium*,0.933 ppb,30 ppb,50 ppb
Wilson County Rural Water District 1,Arsenic*,0.283 ppb,0.004 ppb,10 ppb
Wilson County Rural Water District 1,Atrazine*,0.968 ppb,0.1 ppb,3 ppb
Wilson County Rural Water District 1,Bromodichloromethane,19.9 ppb,0.06 ppb,
Wilson County Rural Water District 1,Chloroform,43.7 ppb,0.4 ppb,
Wilson County Rural Water District 1,Dibromoacetic acid,2.21 ppb,0.04 ppb,
Wilson County Rural Water District 1,Dibromochloromethane,8.87 ppb,0.1 ppb,
Wilson County Rural Water District 1,Dichloroacetic acid,23.1 ppb,0.2 ppb,
Wilson County Rural Water District 1,Haloacetic acids (HAA5)†,42.8 ppb,0.1 ppb,60 ppb
Wilson County Rural Water District 1,Nitrate*,0.364 ppm,0.14 ppm,10 ppm
Wilson County Rural Water District 1,Total trihalomethanes (TTHMs)†,73.3 ppb,0.15 ppb,80 ppb
Wilson County Rural Water District 1,Trichloroacetic acid,14.9 ppb,0.1 ppb,
Wilson County Rural Water District 1,Acetochlor*,0.350 ppb,,
Wilson County Rural Water District 1,Aluminum*,35.7 ppb,600 ppb,
Wilson County Rural Water District 1,Barium*,60.8 ppb,700 ppb,"2,000 ppb"
Wilson County Rural Water District 1,Bromoform,0.925 ppb,0.5 ppb,
Wilson County Rural Water District 1,Chromium (total)*,1.23 ppb,,100 ppb
Wilson County Rural Water District 1,Fluoride*,0.0367 ppm,,4 ppm
Wilson County Rural Water District 1,Manganese*,11.5 ppb,100 ppb,
Wilson County Rural Water District 1,Metolachlor*,0.139 ppb,,
Wilson County Rural Water District 1,Monobromoacetic acid,0.675 ppb,25 ppb,
Wilson County Rural Water District 1,Monochloroacetic acid,2.40 ppb,53 ppb,
Wilson County Rural Water District 1,Selenium*,0.933 ppb,30 ppb,50 ppb
"Neodesha, City of",Arsenic,0.233 ppb,0.004 ppb,10 ppb
"Neodesha, City of",Bromodichloromethane,13.4 ppb,0.06 ppb,
"Neodesha, City of",Chloroform,22.0 ppb,0.4 ppb,
"Neodesha, City of",Dibromoacetic acid,1.96 ppb,0.04 ppb,
"Neodesha, City of",Dibromochloromethane,6.04 ppb,0.1 ppb,
"Neodesha, City of",Dichloroacetic acid,13.4 ppb,0.2 ppb,
"Neodesha, City of",Haloacetic acids (HAA5)†,27.8 ppb,0.1 ppb,60 ppb
"Neodesha, City of",Nitrate,0.624 ppm,0.14 ppm,10 ppm
"Neodesha, City of",Total trihalomethanes (TTHMs)†,42.5 ppb,0.15 ppb,80 ppb
"Neodesha, City of",Trichloroacetic acid,9.59 ppb,0.1 ppb,
"Neodesha, City of",Aluminum,13.2 ppb,600 ppb,
"Neodesha, City of",Atrazine,0.0738 ppb,0.1 ppb,3 ppb
"Neodesha, City of",Barium,69.5 ppb,700 ppb,"2,000 ppb"
"Neodesha, City of",Bromoform,0.881 ppb,0.5 ppb,
"Neodesha, City of",Chromium (total),0.583 ppb,,100 ppb
"Neodesha, City of",Fluoride,0.497 ppm,,4 ppm
"Neodesha, City of",Manganese,17.8 ppb,100 ppb,
"Neodesha, City of",Metolachlor,0.423 ppb,,
"Neodesha, City of",Monobromoacetic acid,0.878 ppb,25 ppb,
"Neodesha, City of",Monochloroacetic acid,1.93 ppb,53 ppb,
"Neodesha, City of",Selenium,0.700 ppb,30 ppb,50 ppb
"Neodesha, City of",None,,,
City of Pittsburg,Arsenic,2.29 ppb,0.004 ppb,10 ppb
City of Pittsburg,Bromodichloromethane,4.51 ppb,0.06 ppb,
City of Pittsburg,Bromoform,2.80 ppb,0.5 ppb,
City of Pittsburg,Chloroform,2.94 ppb,0.4 ppb,
City of Pittsburg,Dibromoacetic acid,2.51 ppb,0.04 ppb,
City of Pittsburg,Dibromochloromethane,5.56 ppb,0.1 ppb,
City of Pittsburg,Dichloroacetic acid,2.84 ppb,0.2 ppb,
City of Pittsburg,Haloacetic acids (HAA5)†,6.68 ppb,0.1 ppb,60 ppb
City of Pittsburg,Haloacetic acids (HAA9)†,11.9 ppb,0.06 ppb,
City of Pittsburg,Nitrate,1.23 ppm,0.14 ppm,10 ppm
City of Pittsburg,Nitrate and nitrite,1.90 ppm,0.14 ppm,10 ppm
City of Pittsburg,Total trihalomethanes (TTHMs)†,16.1 ppb,0.15 ppb,80 ppb
City of Pittsburg,Trichloroacetic acid,1.15 ppb,0.1 ppb,
City of Pittsburg,Aluminum,2.96 ppb,600 ppb,
City of Pittsburg,Barium,13.8 ppb,700 ppb,"2,000 ppb"
City of Pittsburg,Bromochloromethane,0.138 ppb,,
City of Pittsburg,Chromium (hexavalent),0.0309 ppb,0.02 ppb,
City of Pittsburg,Fluoride,0.337 ppm,,4 ppm
City of Pittsburg,Manganese,14.6 ppb,100 ppb,
City of Pittsburg,Molybdenum,2.74 ppb,40 ppb,
City of Pittsburg,Monochloroacetic acid,0.0547 ppb,53 ppb,
City of Pittsburg,Selenium,0.978 ppb,30 ppb,50 ppb
City of Pittsburg,Strontium,0.284 ppb,"1,500 ppb",
City of Pittsburg,Vanadium,3.20 ppb,21 ppb,
City of Pittsburg,None,,,
Chicopee Rural Water District,Bromodichloromethane,8.02 ppb,0.06 ppb,
Chicopee Rural Water District,Chlorite*,478.4 ppb,50 ppb,"1,000 ppb"
Chicopee Rural Water District,Chloroform,36.4 ppb,0.4 ppb,
Chicopee Rural Water District,Dibromoacetic acid,0.476 ppb,0.04 ppb,
Chicopee Rural Water District,Dibromochloromethane,1.42 ppb,0.1 ppb,
Chicopee Rural Water District,Dichloroacetic acid,19.8 ppb,0.2 ppb,
Chicopee Rural Water District,Haloacetic acids (HAA5)†,37.4 ppb,0.1 ppb,60 ppb
Chicopee Rural Water District,Total trihalomethanes (TTHMs)†,46.0 ppb,0.15 ppb,80 ppb
Chicopee Rural Water District,Trichloroacetic acid,14.1 ppb,0.1 ppb,
Chicopee Rural Water District,Aluminum*,101.5 ppb,600 ppb,
Chicopee Rural Water District,Atrazine*,0.0583 ppb,0.1 ppb,3 ppb
Chicopee Rural Water District,Barium*,38.7 ppb,700 ppb,"2,000 ppb"
Chicopee Rural Water District,Chromium (total)*,0.233 ppb,,100 ppb
Chicopee Rural Water District,Fluoride*,0.0750 ppm,,4 ppm
Chicopee Rural Water District,Monobromoacetic acid,0.436 ppb,25 ppb,
Chicopee Rural Water District,Monochloroacetic acid,2.62 ppb,53 ppb,
Chicopee Rural Water District,Nitrate*,0.233 ppm,0.14 ppm,10 ppm
Chicopee Rural Water District,Selenium*,0.450 ppb,30 ppb,50 ppb
Chicopee Rural Water District,None,,,
"Frontenac, City of",Arsenic,0.600 ppb,0.004 ppb,10 ppb
"Frontenac, City of",Bromodichloromethane,1.42 ppb,0.06 ppb,
"Frontenac, City of",Bromoform,19.5 ppb,0.5 ppb,
"Frontenac, City of",Dibromoacetic acid,4.82 ppb,0.04 ppb,
"Frontenac, City of",Dibromochloromethane,6.95 ppb,0.1 ppb,
"Frontenac, City of",Haloacetic acids (HAA5)†,5.37 ppb,0.1 ppb,60 ppb
"Frontenac, City of",Haloacetic acids (HAA9)†,0.410 ppb,0.06 ppb,
"Frontenac, City of","Radium, combined (-226 &amp; -228)",5.32 pCi/L,0.05 pCi/L,5 pCi/L
"Frontenac, City of",Total trihalomethanes (TTHMs)†,27.8 ppb,0.15 ppb,80 ppb
"Frontenac, City of",Barium,200.0 ppb,700 ppb,"2,000 ppb"
"Frontenac, City of",Chromium (total),0.550 ppb,,100 ppb
"Frontenac, City of",Dichloroacetic acid,0.120 ppb,0.2 ppb,
"Frontenac, City of",Fluoride,0.405 ppm,,4 ppm
"Frontenac, City of",Manganese,1.50 ppb,100 ppb,
"Frontenac, City of",Monobromoacetic acid,0.427 ppb,25 ppb,
"Frontenac, City of",Nitrate,0.144 ppm,0.14 ppm,10 ppm
"Frontenac, City of",Selenium,2.60 ppb,30 ppb,50 ppb
"Frontenac, City of",None,,,
"Prescott, City of",Bromodichloromethane,7.95 ppb,0.06 ppb,
"Prescott, City of",Chloroform,35.6 ppb,0.4 ppb,
"Prescott, City of",Dibromoacetic acid,0.141 ppb,0.04 ppb,
"Prescott, City of",Dibromochloromethane,0.949 ppb,0.1 ppb,
"Prescott, City of",Dichloroacetic acid,20.6 ppb,0.2 ppb,
"Prescott, City of",Haloacetic acids (HAA5)†,34.7 ppb,0.1 ppb,60 ppb
"Prescott, City of",Total trihalomethanes (TTHMs)†,44.5 ppb,0.15 ppb,80 ppb
"Prescott, City of",Trichloroacetic acid,12.3 ppb,0.1 ppb,
"Prescott, City of",Monobromoacetic acid,0.0447 ppb,25 ppb,
"Prescott, City of",Monochloroacetic acid,2.09 ppb,53 ppb,
"Prescott, City of",None,,,
"St. Paul, City of",Arsenic,0.200 ppb,0.004 ppb,10 ppb
"St. Paul, City of",Bromodichloromethane,16.4 ppb,0.06 ppb,
"St. Paul, City of",Chloroform,35.6 ppb,0.4 ppb,
"St. Paul, City of",Dibromoacetic acid,1.67 ppb,0.04 ppb,
"St. Paul, City of",Dibromochloromethane,5.63 ppb,0.1 ppb,
"St. Paul, City of",Dichloroacetic acid,18.7 ppb,0.2 ppb,
"St. Paul, City of",Haloacetic acids (HAA5)†,41.7 ppb,0.1 ppb,60 ppb
"St. Paul, City of",Nitrate,0.539 ppm,0.14 ppm,10 ppm
"St. Paul, City of",Total trihalomethanes (TTHMs)†,58.0 ppb,0.15 ppb,80 ppb
"St. Paul, City of",Trichloroacetic acid,18.3 ppb,0.1 ppb,
"St. Paul, City of",Aluminum,34.3 ppb,600 ppb,
"St. Paul, City of",Barium,60.8 ppb,700 ppb,"2,000 ppb"
"St. Paul, City of",Bromoform,0.533 ppb,0.5 ppb,
"St. Paul, City of",Chromium (total),0.450 ppb,,100 ppb
"St. Paul, City of",Fluoride,0.0967 ppm,,4 ppm
"St. Paul, City of",Manganese,1.92 ppb,100 ppb,
"St. Paul, City of",Monobromoacetic acid,0.703 ppb,25 ppb,
"St. Paul, City of",Monochloroacetic acid,2.58 ppb,53 ppb,
"St. Paul, City of",Selenium,0.833 ppb,30 ppb,50 ppb
"St. Paul, City of",None,,,
"Roseland, City of",Bromodichloromethane,4.00 ppb,0.06 ppb,
"Roseland, City of",Bromoform,3.80 ppb,0.5 ppb,
"Roseland, City of",Chloroform,1.50 ppb,0.4 ppb,
"Roseland, City of",Dibromoacetic acid,1.30 ppb,0.04 ppb,
"Roseland, City of",Dibromochloromethane,5.70 ppb,0.1 ppb,
"Roseland, City of",Dichloroacetic acid,1.27 ppb,0.2 ppb,
"Roseland, City of",Haloacetic acids (HAA5)†,3.53 ppb,0.1 ppb,60 ppb
"Roseland, City of","Radium, combined (-226 &amp; -228)*",2.30 pCi/L,0.05 pCi/L,5 pCi/L
"Roseland, City of",Total trihalomethanes (TTHMs)†,15.0 ppb,0.15 ppb,80 ppb
"Roseland, City of",Barium*,43.5 ppb,700 ppb,"2,000 ppb"
"Roseland, City of",Fluoride*,0.750 ppm,,4 ppm
"Roseland, City of",Manganese*,2.75 ppb,100 ppb,
"Roseland, City of",Monochloroacetic acid,0.833 ppb,53 ppb,
"Roseland, City of",Nitrate*,0.223 ppm,0.14 ppm,10 ppm
"Roseland, City of",Selenium*,0.550 ppb,30 ppb,50 ppb
"Roseland, City of",Trichloroacetic acid,0.170 ppb,0.1 ppb,
"Roseland, City of",None,,,
"Scammon, City of",Bromodichloromethane,2.57 ppb,0.06 ppb,
"Scammon, City of",Bromoform,2.17 ppb,0.5 ppb,
"Scammon, City of",Chloroform,1.18 ppb,0.4 ppb,
"Scammon, City of",Dibromoacetic acid,1.32 ppb,0.04 ppb,
"Scammon, City of",Dibromochloromethane,3.70 ppb,0.1 ppb,
"Scammon, City of",Dichloroacetic acid,1.16 ppb,0.2 ppb,
"Scammon, City of",Haloacetic acids (HAA5)†,2.00 ppb,0.1 ppb,60 ppb
"Scammon, City of","Radium, combined (-226 &amp; -228)",2.30 pCi/L,0.05 pCi/L,5 pCi/L
"Scammon, City of",Total trihalomethanes (TTHMs)†,9.60 ppb,0.15 ppb,80 ppb
"Scammon, City of",Trichloroacetic acid,0.207 ppb,0.1 ppb,
"Scammon, City of",Barium,43.5 ppb,700 ppb,"2,000 ppb"
"Scammon, City of",Fluoride,0.750 ppm,,4 ppm
"Scammon, City of",Manganese,2.75 ppb,100 ppb,
"Scammon, City of",Nitrate,0.223 ppm,0.14 ppm,10 ppm
"Scammon, City of",Selenium,0.550 ppb,30 ppb,50 ppb
"Scammon, City of",None,,,
"Thayer, City of",Arsenic*,0.283 ppb,0.004 ppb,10 ppb
"Thayer, City of",Atrazine*,0.968 ppb,0.1 ppb,3 ppb
"Thayer, City of",Bromodichloromethane,17.6 ppb,0.06 ppb,
"Thayer, City of",Chloroform,41.0 ppb,0.4 ppb,
"Thayer, City of",Dibromoacetic acid,2.08 ppb,0.04 ppb,
"Thayer, City of",Dibromochloromethane,8.03 ppb,0.1 ppb,
"Thayer, City of",Dichloroacetic acid,21.1 ppb,0.2 ppb,
"Thayer, City of",Haloacetic acids (HAA5)†,41.4 ppb,0.1 ppb,60 ppb
"Thayer, City of",Nitrate*,0.364 ppm,0.14 ppm,10 ppm
"Thayer, City of",Total trihalomethanes (TTHMs)†,67.8 ppb,0.15 ppb,80 ppb
"Thayer, City of",Trichloroacetic acid,15.0 ppb,0.1 ppb,
"Thayer, City of",Acetochlor*,0.350 ppb,,
"Thayer, City of",Aluminum*,35.7 ppb,600 ppb,
"Thayer, City of",Barium*,60.8 ppb,700 ppb,"2,000 ppb"
"Thayer, City of",Bromoform,0.929 ppb,0.5 ppb,
"Thayer, City of",Chromium (total)*,1.23 ppb,,100 ppb
"Thayer, City of",Fluoride*,0.0367 ppm,,4 ppm
"Thayer, City of",Manganese*,11.5 ppb,100 ppb,
"Thayer, City of",Metolachlor*,0.139 ppb,,
"Thayer, City of",Monobromoacetic acid,0.650 ppb,25 ppb,
"Thayer, City of",Monochloroacetic acid,2.24 ppb,53 ppb,
"Thayer, City of",Selenium*,0.933 ppb,30 ppb,50 ppb
"Thayer, City of",None,,,
"Toronto, City of",Bromodichloromethane,8.10 ppb,0.06 ppb,
"Toronto, City of",Chlorite*,615.6 ppb,50 ppb,"1,000 ppb"
"Toronto, City of",Chloroform,17.7 ppb,0.4 ppb,
"Toronto, City of",Dibromoacetic acid,2.27 ppb,0.04 ppb,
"Toronto, City of",Dibromochloromethane,3.54 ppb,0.1 ppb,
"Toronto, City of",Dichloroacetic acid,16.1 ppb,0.2 ppb,
"Toronto, City of",Haloacetic acids (HAA5)†,23.6 ppb,0.1 ppb,60 ppb
"Toronto, City of",Total trihalomethanes (TTHMs)†,29.7 ppb,0.15 ppb,80 ppb
"Toronto, City of",Trichloroacetic acid,4.07 ppb,0.1 ppb,
"Toronto, City of",Aluminum*,240.7 ppb,600 ppb,
"Toronto, City of",Atrazine*,0.0629 ppb,0.1 ppb,3 ppb
"Toronto, City of",Barium*,25.2 ppb,700 ppb,"2,000 ppb"
"Toronto, City of",Bromoform,0.308 ppb,0.5 ppb,
"Toronto, City of",Fluoride*,0.514 ppm,,4 ppm
"Toronto, City of",Manganese*,0.517 ppb,100 ppb,
"Toronto, City of",Monobromoacetic acid,0.525 ppb,25 ppb,
"Toronto, City of",Monochloroacetic acid,0.450 ppb,53 ppb,
"Toronto, City of",Nitrate*,0.188 ppm,0.14 ppm,10 ppm
"Uniontown, City of",Bromodichloromethane,5.77 ppb,0.06 ppb,
"Uniontown, City of",Chloroform,29.5 ppb,0.4 ppb,
"Uniontown, City of",Dibromoacetic acid,0.779 ppb,0.04 ppb,
"Uniontown, City of",Dibromochloromethane,1.24 ppb,0.1 ppb,
"Uniontown, City of",Dichloroacetic acid,13.7 ppb,0.2 ppb,
"Uniontown, City of",Haloacetic acids (HAA5)†,25.9 ppb,0.1 ppb,60 ppb
"Uniontown, City of",Total trihalomethanes (TTHMs)†,36.2 ppb,0.15 ppb,80 ppb
"Uniontown, City of",Trichloroacetic acid,6.26 ppb,0.1 ppb,
"Uniontown, City of",Monobromoacetic acid,1.20 ppb,25 ppb,
"Uniontown, City of",Monochloroacetic acid,4.05 ppb,53 ppb,
"Uniontown, City of",None,,,
"Walnut, City of",Arsenic*,0.733 ppb,0.004 ppb,10 ppb
"Walnut, City of",Atrazine*,0.939 ppb,0.1 ppb,3 ppb
"Walnut, City of",Bromodichloromethane,11.8 ppb,0.06 ppb,
"Walnut, City of",Chlorite*,557.5 ppb,50 ppb,"1,000 ppb"
"Walnut, City of",Chloroform,28.0 ppb,0.4 ppb,
"Walnut, City of",Dibromoacetic acid,2.24 ppb,0.04 ppb,
"Walnut, City of",Dibromochloromethane,4.35 ppb,0.1 ppb,
"Walnut, City of",Dichloroacetic acid,22.2 ppb,0.2 ppb,
"Walnut, City of",Haloacetic acids (HAA5)†,37.3 ppb,0.1 ppb,60 ppb
"Walnut, City of",Haloacetic acids (HAA9)†,50.1 ppb,0.06 ppb,
"Walnut, City of",Nitrate*,0.370 ppm,0.14 ppm,10 ppm
"Walnut, City of",Total trihalomethanes (TTHMs)†,43.5 ppb,0.15 ppb,80 ppb
"Walnut, City of",Trichloroacetic acid,7.87 ppb,0.1 ppb,
"Walnut, City of",Acetochlor*,0.132 ppb,,
"Walnut, City of",Alachlor (Lasso)*,0.0207 ppb,,2 ppb
"Walnut, City of",Aluminum*,11.8 ppb,600 ppb,
"Walnut, City of",Barium*,90.7 ppb,700 ppb,"2,000 ppb"
"Walnut, City of",Bromoform,0.550 ppb,0.5 ppb,
"Walnut, City of",Fluoride*,0.739 ppm,,4 ppm
"Walnut, City of",Manganese,8.15 ppb,100 ppb,
"Walnut, City of",Metolachlor*,0.445 ppb,,
"Walnut, City of",Monobromoacetic acid,1.86 ppb,25 ppb,
"Walnut, City of",Monochloroacetic acid,3.24 ppb,53 ppb,
"Walnut, City of","Radium, combined (-226 &amp; -228)*",0.10 pCi/L,0.05 pCi/L,5 pCi/L
"Walnut, City of",Selenium*,0.367 ppb,30 ppb,50 ppb
"Walnut, City of",None,,,
Concord Water & Sewer Pfb of Crawford County,Bromodichloromethane,5.40 ppb,0.06 ppb,
Concord Water & Sewer Pfb of Crawford County,Chloroform,28.5 ppb,0.4 ppb,
Concord Water & Sewer Pfb of Crawford County,Chromium (hexavalent)*,0.0741 ppb,0.02 ppb,
Concord Water & Sewer Pfb of Crawford County,Dibromochloromethane,0.586 ppb,0.1 ppb,
Concord Water & Sewer Pfb of Crawford County,Dichloroacetic acid,8.23 ppb,0.2 ppb,
Concord Water & Sewer Pfb of Crawford County,Haloacetic acids (HAA5)†,14.2 ppb,0.1 ppb,60 ppb
Concord Water & Sewer Pfb of Crawford County,Haloacetic acids (HAA9)*†,19.2 ppb,0.06 ppb,
Concord Water & Sewer Pfb of Crawford County,"Radium, combined (-226 &amp; -228)*",0.13 pCi/L,0.05 pCi/L,5 pCi/L
Concord Water & Sewer Pfb of Crawford County,Total trihalomethanes (TTHMs)†,34.4 ppb,0.15 ppb,80 ppb
Concord Water & Sewer Pfb of Crawford County,Trichloroacetic acid,5.35 ppb,0.1 ppb,
Concord Water & Sewer Pfb of Crawford County,Aluminum*,88.9 ppb,600 ppb,
Concord Water & Sewer Pfb of Crawford County,Benzo[b]fluoranthene*,0.0178 ppb,,
Concord Water & Sewer Pfb of Crawford County,Carbon tetrachloride*,0.0371 ppb,0.1 ppb,5 ppb
Concord Water & Sewer Pfb of Crawford County,"Dibenz[a,h]anthracene*",0.01000 ppb,,
Concord Water & Sewer Pfb of Crawford County,Dibromoacetic acid,0.0667 ppb,0.04 ppb,
Concord Water & Sewer Pfb of Crawford County,Fluoride*,0.662 ppm,,4 ppm
Concord Water & Sewer Pfb of Crawford County,Manganese*,0.701 ppb,100 ppb,
Concord Water & Sewer Pfb of Crawford County,Monobromoacetic acid,0.470 ppb,25 ppb,
Concord Water & Sewer Pfb of Crawford County,Monochloroacetic acid,0.0667 ppb,53 ppb,
Concord Water & Sewer Pfb of Crawford County,Nitrate and nitrite*,0.203 ppm,0.14 ppm,10 ppm
Concord Water & Sewer Pfb of Crawford County,Strontium*,0.0252 ppb,"1,500 ppb",
Concord Water & Sewer Pfb of Crawford County,Strontium-89*,0.03 pCi/L,,
Concord Water & Sewer Pfb of Crawford County,Strontium-90*,0.09 pCi/L,0.35 pCi/L,
Concord Water & Sewer Pfb of Crawford County,Tritium*,115.89 pCi/L,400 pCi/L,
Concord Water & Sewer Pfb of Crawford County,Vanadium*,0.103 ppb,21 ppb,
Concord Water & Sewer Pfb of Crawford County,None,,,
"Weir, City of",Atrazine,0.323 ppb,0.1 ppb,3 ppb
"Weir, City of",Bromodichloromethane,6.15 ppb,0.06 ppb,
"Weir, City of",Chloroform,18.4 ppb,0.4 ppb,
"Weir, City of",Dibromoacetic acid,0.831 ppb,0.04 ppb,
"Weir, City of",Dibromochloromethane,2.23 ppb,0.1 ppb,
"Weir, City of",Dichloroacetic acid,11.7 ppb,0.2 ppb,
"Weir, City of",Haloacetic acids (HAA5)†,23.1 ppb,0.1 ppb,60 ppb
"Weir, City of","Radium, combined (-226 &amp; -228)",1.50 pCi/L,0.05 pCi/L,5 pCi/L
"Weir, City of",Total trihalomethanes (TTHMs)†,27.2 ppb,0.15 ppb,80 ppb
"Weir, City of",Trichloroacetic acid,9.53 ppb,0.1 ppb,
"Weir, City of",Aluminum,17.0 ppb,600 ppb,
"Weir, City of",Barium,45.5 ppb,700 ppb,"2,000 ppb"
"Weir, City of",Bromoform,0.521 ppb,0.5 ppb,
"Weir, City of",Fluoride,0.265 ppm,,4 ppm
"Weir, City of",Manganese,0.650 ppb,100 ppb,
"Weir, City of",Monobromoacetic acid,0.435 ppb,25 ppb,
"Weir, City of",Monochloroacetic acid,0.729 ppb,53 ppb,
"Weir, City of",Nitrate,0.188 ppm,0.14 ppm,10 ppm
"Weir, City of",Selenium,1.10 ppb,30 ppb,50 ppb
"Weir, City of",None,,,
Coffey County Rural Water District 2,Arsenic*,0.167 ppb,0.004 ppb,10 ppb
Coffey County Rural Water District 2,Atrazine*,0.636 ppb,0.1 ppb,3 ppb
Coffey County Rural Water District 2,Bromodichloromethane,14.2 ppb,0.06 ppb,
Coffey County Rural Water District 2,Carbon tetrachloride*,0.227 ppb,0.1 ppb,5 ppb
Coffey County Rural Water District 2,Chloroform,41.8 ppb,0.4 ppb,
Coffey County Rural Water District 2,Dibromoacetic acid,2.06 ppb,0.04 ppb,
Coffey County Rural Water District 2,Dibromochloromethane,5.10 ppb,0.1 ppb,
Coffey County Rural Water District 2,Dichloroacetic acid,21.0 ppb,0.2 ppb,
Coffey County Rural Water District 2,Haloacetic acids (HAA5)†,35.2 ppb,0.1 ppb,60 ppb
Coffey County Rural Water District 2,Nitrate*,0.312 ppm,0.14 ppm,10 ppm
Coffey County Rural Water District 2,"Radium, combined (-226 &amp; -228)*",0.70 pCi/L,0.05 pCi/L,5 pCi/L
Coffey County Rural Water District 2,Total trihalomethanes (TTHMs)†,61.7 ppb,0.15 ppb,80 ppb
Coffey County Rural Water District 2,Trichloroacetic acid,8.04 ppb,0.1 ppb,
Coffey County Rural Water District 2,Aluminum*,89.2 ppb,600 ppb,
Coffey County Rural Water District 2,Barium*,30.0 ppb,700 ppb,"2,000 ppb"
Coffey County Rural Water District 2,Bromoform,0.628 ppb,0.5 ppb,
Coffey County Rural Water District 2,Chromium (total)*,0.350 ppb,,100 ppb
Coffey County Rural Water District 2,Dichloromethane (methylene chloride)*,0.567 ppb,4 ppb,5 ppb
Coffey County Rural Water District 2,Fluoride*,0.0750 ppm,,4 ppm
Coffey County Rural Water District 2,Manganese*,0.500 ppb,100 ppb,
Coffey County Rural Water District 2,Metolachlor*,0.173 ppb,,
Coffey County Rural Water District 2,Metribuzin*,0.0367 ppb,,
Coffey County Rural Water District 2,Monobromoacetic acid,1.34 ppb,25 ppb,
Coffey County Rural Water District 2,Monochloroacetic acid,3.00 ppb,53 ppb,
Coffey County Rural Water District 2,Selenium*,0.750 ppb,30 ppb,50 ppb
"Yates Center, City of",Bromodichloromethane,7.48 ppb,0.06 ppb,
"Yates Center, City of",Chlorite,615.6 ppb,50 ppb,"1,000 ppb"
"Yates Center, City of",Chloroform,16.9 ppb,0.4 ppb,
"Yates Center, City of",Dibromoacetic acid,1.97 ppb,0.04 ppb,
"Yates Center, City of",Dibromochloromethane,2.95 ppb,0.1 ppb,
"Yates Center, City of",Dichloroacetic acid,15.8 ppb,0.2 ppb,
"Yates Center, City of",Haloacetic acids (HAA5)†,25.2 ppb,0.1 ppb,60 ppb
"Yates Center, City of",Total trihalomethanes (TTHMs)†,27.5 ppb,0.15 ppb,80 ppb
"Yates Center, City of",Trichloroacetic acid,5.65 ppb,0.1 ppb,
"Yates Center, City of",Aluminum,240.7 ppb,600 ppb,
"Yates Center, City of",Atrazine,0.0629 ppb,0.1 ppb,3 ppb
"Yates Center, City of",Barium,25.2 ppb,700 ppb,"2,000 ppb"
"Yates Center, City of",Bromoform,0.154 ppb,0.5 ppb,
"Yates Center, City of",Fluoride,0.514 ppm,,4 ppm
"Yates Center, City of",Manganese,0.517 ppb,100 ppb,
"Yates Center, City of",Monobromoacetic acid,0.777 ppb,25 ppb,
"Yates Center, City of",Monochloroacetic acid,1.11 ppb,53 ppb,
"Yates Center, City of",Nitrate,0.188 ppm,0.14 ppm,10 ppm
"Yates Center, City of",None,,,
Greenwood Country Retirement,"Radium, combined (-226 &amp; -228)",0.30 pCi/L,0.05 pCi/L,5 pCi/L
Greenwood Country Retirement,Chloroform,0.685 ppb,0.4 ppb,
Greenwood Country Retirement,Chromium (total),0.167 ppb,,100 ppb
Greenwood Country Retirement,Fluoride,0.122 ppm,,4 ppm
Greenwood Country Retirement,Manganese,1.13 ppb,100 ppb,
Greenwood Country Retirement,Nitrate,0.143 ppm,0.14 ppm,10 ppm
Greenwood Country Retirement,Nitrate and nitrite,0.229 ppm,0.14 ppm,10 ppm
Greenwood Country Retirement,Nitrite,0.0857 ppm,,1 ppm
Greenwood Country Retirement,None,,,
Lyon County Rural Water District 1,Arsenic*,0.567 ppb,0.004 ppb,10 ppb
Lyon County Rural Water District 1,Atrazine*,0.225 ppb,0.1 ppb,3 ppb
Lyon County Rural Water District 1,Bromate*,4.41 ppb,0.1 ppb,10 ppb
Lyon County Rural Water District 1,Bromodichloromethane,3.74 ppb,0.06 ppb,
Lyon County Rural Water District 1,Chloroform,10.3 ppb,0.4 ppb,
