Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Bristol County Water Authority,Total trihalomethanes (TTHMs)†,62.6 ppb,0.15 ppb,80 ppb
Bristol County Water Authority,Trichloroacetic acid,1.69 ppb,0.1 ppb,
Bristol County Water Authority,1-Butanol ,1.03 ppb,,
Bristol County Water Authority,"4-Androstene-3,17-dione*",0.130 ppt,,
Bristol County Water Authority,Barium,12.9 ppb,700 ppb,"2,000 ppb"
Bristol County Water Authority,Benzo[a]pyrene,0.00313 ppb,0.007 ppb,0.2 ppb
Bristol County Water Authority,Benzo[b]fluoranthene,0.00313 ppb,,
Bristol County Water Authority,Chromium (hexavalent),0.00488 ppb,0.02 ppb,
Bristol County Water Authority,Chromium (total),0.0150 ppb,,100 ppb
Bristol County Water Authority,Dibromoacetic acid,0.0269 ppb,0.04 ppb,
Bristol County Water Authority,Fluoride,0.0769 ppm,,4 ppm
Bristol County Water Authority,Manganese,0.675 ppb,100 ppb,
Bristol County Water Authority,Monobromoacetic acid,0.0153 ppb,25 ppb,
Bristol County Water Authority,Monochloroacetic acid,0.983 ppb,53 ppb,
Bristol County Water Authority,Nitrate,0.157 ppm,0.14 ppm,10 ppm
Bristol County Water Authority,Nitrite*,0.00250 ppm,,1 ppm
Bristol County Water Authority,Selenium,0.0417 ppb,30 ppb,50 ppb
Bristol County Water Authority,Strontium,0.0327 ppb,"1,500 ppb",
Bristol County Water Authority,Vanadium,0.230 ppb,21 ppb,
Bristol County Water Authority,None,,,
Exeter Job Corps Center,Bromodichloromethane,2.14 ppb,0.06 ppb,
Exeter Job Corps Center,Bromoform,1.46 ppb,0.5 ppb,
Exeter Job Corps Center,Chloroform,1.38 ppb,0.4 ppb,
Exeter Job Corps Center,Dibromoacetic acid,0.958 ppb,0.04 ppb,
Exeter Job Corps Center,Dibromochloromethane,2.88 ppb,0.1 ppb,
Exeter Job Corps Center,Dichloroacetic acid,0.708 ppb,0.2 ppb,
Exeter Job Corps Center,Haloacetic acids (HAA5)†,1.67 ppb,0.1 ppb,60 ppb
Exeter Job Corps Center,Nitrate*,2.97 ppm,0.14 ppm,10 ppm
Exeter Job Corps Center,Nitrate and nitrite*,2.36 ppm,0.14 ppm,10 ppm
Exeter Job Corps Center,Perfluorobutane sulfonate (PFBS)*,2.24 ppt,1 ppt,
Exeter Job Corps Center,Perfluoroheptanoic acid (PFHPA)*,3.38 ppt,1 ppt,
Exeter Job Corps Center,Perfluorooctane sulfonate (PFOS)*,10.2 ppt,1 ppt,
Exeter Job Corps Center,Perfluorooctanoic acid (PFOA)*,9.02 ppt,0.007 ppt,
Exeter Job Corps Center,Tetrachloroethylene (perchloroethylene)*,0.176 ppb,0.06 ppb,5 ppb
Exeter Job Corps Center,Total PFOS and PFOA*,19.2 ppt,0.007 ppt,
Exeter Job Corps Center,Total trihalomethanes (TTHMs)†,7.85 ppb,0.15 ppb,80 ppb
Exeter Job Corps Center,Barium*,8.45 ppb,700 ppb,"2,000 ppb"
Exeter Job Corps Center,Chlordane*,0.0479 ppb,0.03 ppb,2 ppb
Exeter Job Corps Center,Perfluorohexanoic Acid (PFHxA)*,6.15 ppt,,
Exeter Job Corps Center,Perfluoropentanoic Acid (PFPeA)*,5.43 ppt,,
Exeter Job Corps Center,Trichlorofluoromethane*,0.113 ppb,"1,300 ppb",
Exeter Job Corps Center,None,,,
Narragansett Water Dept-north End,Bromodichloromethane,9.85 ppb,0.06 ppb,
Narragansett Water Dept-north End,Bromoform,1.60 ppb,0.5 ppb,
Narragansett Water Dept-north End,Chloroform,25.8 ppb,0.4 ppb,
Narragansett Water Dept-north End,Dibromoacetic acid,0.632 ppb,0.04 ppb,
Narragansett Water Dept-north End,Dibromochloromethane,5.24 ppb,0.1 ppb,
Narragansett Water Dept-north End,Dichloroacetic acid,3.43 ppb,0.2 ppb,
Narragansett Water Dept-north End,Haloacetic acids (HAA5)†,12.9 ppb,0.1 ppb,60 ppb
Narragansett Water Dept-north End,Total trihalomethanes (TTHMs)†,39.4 ppb,0.15 ppb,80 ppb
Narragansett Water Dept-north End,Trichloroacetic acid,8.56 ppb,0.1 ppb,
Narragansett Water Dept-north End,Monochloroacetic acid,0.242 ppb,53 ppb,
Narragansett Water Dept-north End,None,,,
Narragansett Water Dept-north End,Bromodichloromethane,9.85 ppb,0.06 ppb,
Narragansett Water Dept-north End,Bromoform,1.60 ppb,0.5 ppb,
Narragansett Water Dept-north End,Chloroform,25.8 ppb,0.4 ppb,
Narragansett Water Dept-north End,Dibromoacetic acid,0.632 ppb,0.04 ppb,
Narragansett Water Dept-north End,Dibromochloromethane,5.24 ppb,0.1 ppb,
Narragansett Water Dept-north End,Dichloroacetic acid,3.43 ppb,0.2 ppb,
Narragansett Water Dept-north End,Haloacetic acids (HAA5)†,12.9 ppb,0.1 ppb,60 ppb
Narragansett Water Dept-north End,Total trihalomethanes (TTHMs)†,39.4 ppb,0.15 ppb,80 ppb
Narragansett Water Dept-north End,Trichloroacetic acid,8.56 ppb,0.1 ppb,
Narragansett Water Dept-north End,Monochloroacetic acid,0.242 ppb,53 ppb,
Narragansett Water Dept-north End,None,,,
Stone Bridge Fire District,Bromodichloromethane,6.91 ppb,0.06 ppb,
Stone Bridge Fire District,Chloroform,16.4 ppb,0.4 ppb,
Stone Bridge Fire District,Dibromoacetic acid,0.210 ppb,0.04 ppb,
Stone Bridge Fire District,Dibromochloromethane,2.01 ppb,0.1 ppb,
Stone Bridge Fire District,Dichloroacetic acid,9.73 ppb,0.2 ppb,
Stone Bridge Fire District,Haloacetic acids (HAA5)†,18.8 ppb,0.1 ppb,60 ppb
Stone Bridge Fire District,Total trihalomethanes (TTHMs)†,34.4 ppb,0.15 ppb,80 ppb
Stone Bridge Fire District,Trichloroacetic acid,7.28 ppb,0.1 ppb,
Stone Bridge Fire District,Aldrin,0.00833 ppb,,
Stone Bridge Fire District,Barium,10.5 ppb,700 ppb,"2,000 ppb"
Stone Bridge Fire District,Benzo[a]pyrene,0.00833 ppb,0.007 ppb,0.2 ppb
Stone Bridge Fire District,Benzo[b]fluoranthene,0.00833 ppb,,
Stone Bridge Fire District,Di(2-ethylhexyl) phthalate,0.417 ppb,3 ppb,6 ppb
Stone Bridge Fire District,Monochloroacetic acid,0.567 ppb,53 ppb,
Stone Bridge Fire District,Nitrate,0.0300 ppm,0.14 ppm,10 ppm
Stone Bridge Fire District,None,,,
Fall River Water Department,Bromodichloromethane,8.47 ppb,0.06 ppb,
Fall River Water Department,Chloroform,38.3 ppb,0.4 ppb,
Fall River Water Department,Dibromoacetic acid,0.110 ppb,0.04 ppb,
Fall River Water Department,Dibromochloromethane,1.41 ppb,0.1 ppb,
Fall River Water Department,Dichloroacetic acid,10.9 ppb,0.2 ppb,
Fall River Water Department,Haloacetic acids (HAA5)†,19.6 ppb,0.1 ppb,60 ppb
Fall River Water Department,Haloacetic acids (HAA9)†,23.7 ppb,0.06 ppb,
Fall River Water Department,Total trihalomethanes (TTHMs)†,48.6 ppb,0.15 ppb,80 ppb
Fall River Water Department,Trichloroacetic acid,7.67 ppb,0.1 ppb,
Fall River Water Department,Aluminum,17.8 ppb,600 ppb,
Fall River Water Department,Barium,7.20 ppb,700 ppb,"2,000 ppb"
Fall River Water Department,Chlorate,20.4 ppb,210 ppb,
Fall River Water Department,Fluoride,0.762 ppm,,4 ppm
Fall River Water Department,Manganese,8.19 ppb,100 ppb,
Fall River Water Department,Monobromoacetic acid,0.0793 ppb,25 ppb,
Fall River Water Department,Monochloroacetic acid,0.549 ppb,53 ppb,
Fall River Water Department,Nitrate,0.0243 ppm,0.14 ppm,10 ppm
Fall River Water Department,Perchlorate,0.0400 ppb,1 ppb,
Fall River Water Department,Strontium,0.0191 ppb,"1,500 ppb",
Fall River Water Department,Vanadium,0.0290 ppb,21 ppb,
Fall River Water Department,None,,,
University of Rhode Island,Chromium (hexavalent),0.226 ppb,0.02 ppb,
University of Rhode Island,Dibromoacetic acid,1.15 ppb,0.04 ppb,
University of Rhode Island,Dibromochloromethane,0.367 ppb,0.1 ppb,
University of Rhode Island,Haloacetic acids (HAA5)†,3.11 ppb,0.1 ppb,60 ppb
University of Rhode Island,Haloacetic acids (HAA9)†,2.01 ppb,0.06 ppb,
University of Rhode Island,Nitrate,2.18 ppm,0.14 ppm,10 ppm
University of Rhode Island,Nitrate and nitrite,2.47 ppm,0.14 ppm,10 ppm
University of Rhode Island,Perfluorobutane sulfonate (PFBS),4.33 ppt,1 ppt,
University of Rhode Island,Perfluorononanoic acid (PFNA),7.13 ppt,1 ppt,
University of Rhode Island,Perfluorooctane sulfonate (PFOS),2.91 ppt,1 ppt,
University of Rhode Island,Perfluorooctanoic acid (PFOA),3.29 ppt,0.007 ppt,
University of Rhode Island,Total PFOS and PFOA,10.3 ppt,0.007 ppt,
University of Rhode Island,Total trihalomethanes (TTHMs)†,4.73 ppb,0.15 ppb,80 ppb
University of Rhode Island,"1,4-Dioxane",0.650 ppb,0.35 ppb,
University of Rhode Island,Atrazine,0.0235 ppb,0.1 ppb,3 ppb
University of Rhode Island,Barium,10.3 ppb,700 ppb,"2,000 ppb"
University of Rhode Island,Bromoform,0.983 ppb,0.5 ppb,
University of Rhode Island,Chlorate,17.9 ppb,210 ppb,
University of Rhode Island,Chromium (total),0.707 ppb,,100 ppb
University of Rhode Island,Dacthal,0.243 ppb,,
University of Rhode Island,Ethylbenzene,0.110 ppb,300 ppb,700 ppb
University of Rhode Island,Fluoride,0.344 ppm,,4 ppm
University of Rhode Island,Manganese,57.7 ppb,100 ppb,
University of Rhode Island,Perchlorate,1.61 ppb,1 ppb,
University of Rhode Island,Perfluorohexane sulfonate (PFHXS),0.806 ppt,1 ppt,
University of Rhode Island,Perfluorohexanoic Acid (PFHxA),1.97 ppt,,
University of Rhode Island,Perfluoropentanoic Acid (PFPeA),1.43 ppt,,
University of Rhode Island,Strontium,0.101 ppb,"1,500 ppb",
University of Rhode Island,Vanadium,1.62 ppb,21 ppb,
University of Rhode Island,Xylenes (total),0.751 ppb,"1,800 ppb","10,000 ppb"
University of Rhode Island,None,,,
Swansea Water District,Bromodichloromethane,8.68 ppb,0.06 ppb,
Swansea Water District,Bromoform,11.0 ppb,0.5 ppb,
Swansea Water District,Chloroform,16.0 ppb,0.4 ppb,
Swansea Water District,Chromium (hexavalent),0.0535 ppb,0.02 ppb,
Swansea Water District,Dibromoacetic acid,3.50 ppb,0.04 ppb,
Swansea Water District,Dibromochloromethane,8.69 ppb,0.1 ppb,
Swansea Water District,Dichloroacetic acid,7.87 ppb,0.2 ppb,
Swansea Water District,Haloacetic acids (HAA5)†,23.6 ppb,0.1 ppb,60 ppb
Swansea Water District,Haloacetic acids (HAA9)†,53.3 ppb,0.06 ppb,
Swansea Water District,Nitrate,0.983 ppm,0.14 ppm,10 ppm
Swansea Water District,"Radium, combined (-226 &amp; -228)",0.50 pCi/L,0.05 pCi/L,5 pCi/L
Swansea Water District,Total trihalomethanes (TTHMs)†,56.6 ppb,0.15 ppb,80 ppb
Swansea Water District,Trichloroacetic acid,10.7 ppb,0.1 ppb,
Swansea Water District,Aluminum,10.6 ppb,600 ppb,
Swansea Water District,Chlorate,398.9 ppb,210 ppb,
Swansea Water District,Chromium (total),0.138 ppb,,100 ppb
Swansea Water District,Cobalt,0.596 ppb,70 ppb,
Swansea Water District,Dibromomethane,0.0206 ppb,,
Swansea Water District,Fluoride,0.715 ppm,,4 ppm
Swansea Water District,Manganese,174.8 ppb,100 ppb,
Swansea Water District,Monobromoacetic acid,0.461 ppb,25 ppb,
Swansea Water District,Monochloroacetic acid,0.855 ppb,53 ppb,
Swansea Water District,Perchlorate,0.350 ppb,1 ppb,
Swansea Water District,Strontium,0.120 ppb,"1,500 ppb",
Swansea Water District,None,,,
Blackstone Water Department,Bromodichloromethane,0.841 ppb,0.06 ppb,
Blackstone Water Department,Dibromoacetic acid,0.793 ppb,0.04 ppb,
Blackstone Water Department,Dibromochloromethane,0.849 ppb,0.1 ppb,
Blackstone Water Department,Haloacetic acids (HAA5)†,1.59 ppb,0.1 ppb,60 ppb
Blackstone Water Department,Manganese,214.8 ppb,100 ppb,
Blackstone Water Department,Nitrate,1.34 ppm,0.14 ppm,10 ppm
Blackstone Water Department,"Radium, combined (-226 &amp; -228)",0.46 pCi/L,0.05 pCi/L,5 pCi/L
Blackstone Water Department,Total trihalomethanes (TTHMs)†,9.55 ppb,0.15 ppb,80 ppb
Blackstone Water Department,Trichloroacetic acid,0.656 ppb,0.1 ppb,
Blackstone Water Department,Barium,103.4 ppb,700 ppb,"2,000 ppb"
Blackstone Water Department,Bromoform,0.236 ppb,0.5 ppb,
Blackstone Water Department,Chloroform,0.518 ppb,0.4 ppb,
Blackstone Water Department,Dibromomethane,0.0358 ppb,,
Blackstone Water Department,Dichloroacetic acid,0.200 ppb,0.2 ppb,
Blackstone Water Department,Monobromoacetic acid,0.124 ppb,25 ppb,
Blackstone Water Department,Monochloroacetic acid,0.200 ppb,53 ppb,
Blackstone Water Department,Perchlorate,0.0684 ppb,1 ppb,
Blackstone Water Department,None,,,
Bellingham Dpw Water Sewer Div.,Arsenic,0.265 ppb,0.004 ppb,10 ppb
Bellingham Dpw Water Sewer Div.,Bromodichloromethane,8.25 ppb,0.06 ppb,
Bellingham Dpw Water Sewer Div.,Chloroform,17.7 ppb,0.4 ppb,
Bellingham Dpw Water Sewer Div.,Chromium (hexavalent),0.210 ppb,0.02 ppb,
Bellingham Dpw Water Sewer Div.,Dibromoacetic acid,0.594 ppb,0.04 ppb,
Bellingham Dpw Water Sewer Div.,Dibromochloromethane,2.66 ppb,0.1 ppb,
Bellingham Dpw Water Sewer Div.,Dichloroacetic acid,9.12 ppb,0.2 ppb,
Bellingham Dpw Water Sewer Div.,Haloacetic acids (HAA5)†,30.2 ppb,0.1 ppb,60 ppb
Bellingham Dpw Water Sewer Div.,Haloacetic acids (HAA9)†,38.0 ppb,0.06 ppb,
Bellingham Dpw Water Sewer Div.,Nitrate,1.00 ppm,0.14 ppm,10 ppm
Bellingham Dpw Water Sewer Div.,Perfluorooctanoic acid (PFOA),0.532 ppt,0.007 ppt,
Bellingham Dpw Water Sewer Div.,"Radium, combined (-226 &amp; -228)",0.60 pCi/L,0.05 pCi/L,5 pCi/L
Bellingham Dpw Water Sewer Div.,Total trihalomethanes (TTHMs)†,49.7 ppb,0.15 ppb,80 ppb
Bellingham Dpw Water Sewer Div.,Trichloroacetic acid,18.4 ppb,0.1 ppb,
Bellingham Dpw Water Sewer Div.,Atrazine,0.00882 ppb,0.1 ppb,3 ppb
Bellingham Dpw Water Sewer Div.,Barium,51.3 ppb,700 ppb,"2,000 ppb"
Bellingham Dpw Water Sewer Div.,Bromoform,0.0666 ppb,0.5 ppb,
Bellingham Dpw Water Sewer Div.,Chlorate,260.6 ppb,210 ppb,
Bellingham Dpw Water Sewer Div.,Chlorodifluoromethane,0.0433 ppb,,
Bellingham Dpw Water Sewer Div.,Chloromethane,0.00419 ppb,2.69 ppb,
Bellingham Dpw Water Sewer Div.,Chromium (total),0.160 ppb,,100 ppb
Bellingham Dpw Water Sewer Div.,Manganese,179.4 ppb,100 ppb,
Bellingham Dpw Water Sewer Div.,Molybdenum,0.163 ppb,40 ppb,
Bellingham Dpw Water Sewer Div.,Monobromoacetic acid,0.251 ppb,25 ppb,
Bellingham Dpw Water Sewer Div.,Monochloroacetic acid,0.990 ppb,53 ppb,
Bellingham Dpw Water Sewer Div.,Nitrite,0.000617 ppm,,1 ppm
Bellingham Dpw Water Sewer Div.,Perchlorate,0.0448 ppb,1 ppb,
Bellingham Dpw Water Sewer Div.,Perfluorobutane sulfonate (PFBS),0.185 ppt,1 ppt,
Bellingham Dpw Water Sewer Div.,Perfluoroheptanoic acid (PFHPA),0.544 ppt,1 ppt,
Bellingham Dpw Water Sewer Div.,Perfluorohexane sulfonate (PFHXS),0.335 ppt,1 ppt,
Bellingham Dpw Water Sewer Div.,Perfluorohexanoic Acid (PFHxA),4.23 ppt,,
Bellingham Dpw Water Sewer Div.,Perfluorooctane sulfonate (PFOS),0.696 ppt,1 ppt,
Bellingham Dpw Water Sewer Div.,Strontium,0.128 ppb,"1,500 ppb",
Bellingham Dpw Water Sewer Div.,Tetrachloroethylene (perchloroethylene),0.00918 ppb,0.06 ppb,5 ppb
Bellingham Dpw Water Sewer Div.,Toluene,0.194 ppb,150 ppb,"1,000 ppb"
Bellingham Dpw Water Sewer Div.,Vanadium,0.160 ppb,21 ppb,
Bellingham Dpw Water Sewer Div.,Xylenes (total),0.0129 ppb,"1,800 ppb","10,000 ppb"
Bellingham Dpw Water Sewer Div.,None,,,
East Smithfield Water District - Whipple,Bromodichloromethane,3.44 ppb,0.06 ppb,
East Smithfield Water District - Whipple,Chloroform,57.6 ppb,0.4 ppb,
East Smithfield Water District - Whipple,Dibromoacetic acid,0.375 ppb,0.04 ppb,
East Smithfield Water District - Whipple,Dichloroacetic acid,17.7 ppb,0.2 ppb,
East Smithfield Water District - Whipple,Haloacetic acids (HAA5)†,22.5 ppb,0.1 ppb,60 ppb
East Smithfield Water District - Whipple,Haloacetic acids (HAA9)*†,19.5 ppb,0.06 ppb,
East Smithfield Water District - Whipple,Total trihalomethanes (TTHMs)†,65.3 ppb,0.15 ppb,80 ppb
East Smithfield Water District - Whipple,Trichloroacetic acid,1.63 ppb,0.1 ppb,
East Smithfield Water District - Whipple,Dibromochloromethane,0.0625 ppb,0.1 ppb,
East Smithfield Water District - Whipple,Manganese*,1.03 ppb,100 ppb,
East Smithfield Water District - Whipple,Monochloroacetic acid,1.40 ppb,53 ppb,
East Smithfield Water District - Whipple,None,,,
