Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Mountain View Manor,Haloacetic acids (HAA5)†,2.43 ppb,0.1 ppb,60 ppb
Mountain View Manor,"Radium, combined (-226 &amp; -228)",0.34 pCi/L,0.05 pCi/L,5 pCi/L
Mountain View Manor,Total trihalomethanes (TTHMs)†,3.99 ppb,0.15 ppb,80 ppb
Mountain View Manor,Trichloroacetic acid,0.820 ppb,0.1 ppb,
Mountain View Manor,Barium,102.0 ppb,700 ppb,"2,000 ppb"
Mountain View Manor,Nitrate,0.112 ppm,0.14 ppm,10 ppm
Mountain View Manor,None,,,
GoldsBorough Borough Water Company,Arsenic,3.00 ppb,0.004 ppb,10 ppb
GoldsBorough Borough Water Company,Bromodichloromethane,1.59 ppb,0.06 ppb,
GoldsBorough Borough Water Company,Bromoform,1.00 ppb,0.5 ppb,
GoldsBorough Borough Water Company,Dibromochloromethane,2.10 ppb,0.1 ppb,
GoldsBorough Borough Water Company,Nitrate,3.06 ppm,0.14 ppm,10 ppm
GoldsBorough Borough Water Company,Total trihalomethanes (TTHMs)†,5.07 ppb,0.15 ppb,80 ppb
GoldsBorough Borough Water Company,Barium,25.5 ppb,700 ppb,"2,000 ppb"
GoldsBorough Borough Water Company,Chloroform,0.367 ppb,0.4 ppb,
GoldsBorough Borough Water Company,Fluoride,0.0500 ppm,,4 ppm
GoldsBorough Borough Water Company,None,,,
Fairfield Municipal Authority,Bromodichloromethane,2.09 ppb,0.06 ppb,
Fairfield Municipal Authority,Chloroform,2.61 ppb,0.4 ppb,
Fairfield Municipal Authority,Dibromochloromethane,1.29 ppb,0.1 ppb,
Fairfield Municipal Authority,Dichloroacetic acid,0.667 ppb,0.2 ppb,
Fairfield Municipal Authority,Haloacetic acids (HAA5)†,1.79 ppb,0.1 ppb,60 ppb
Fairfield Municipal Authority,Nitrate,1.61 ppm,0.14 ppm,10 ppm
Fairfield Municipal Authority,Total trihalomethanes (TTHMs)†,6.26 ppb,0.15 ppb,80 ppb
Fairfield Municipal Authority,Antimony,0.500 ppb,1 ppb,6 ppb
Fairfield Municipal Authority,Bromoform,0.157 ppb,0.5 ppb,
Fairfield Municipal Authority,Fluoride,0.270 ppm,,4 ppm
Fairfield Municipal Authority,None,,,
Hillside Rest Home Inc.,Nitrate,2.00 ppm,0.14 ppm,10 ppm
Hillside Rest Home Inc.,Total trihalomethanes (TTHMs)†,0.397 ppb,0.15 ppb,80 ppb
Hillside Rest Home Inc.,Chloroform,0.400 ppb,0.4 ppb,
Hillside Rest Home Inc.,Nitrite,0.0667 ppm,,1 ppm
Hillside Rest Home Inc.,None,,,
Hanover Municipal Water Works,Bromodichloromethane,7.81 ppb,0.06 ppb,
Hanover Municipal Water Works,Chloroform,34.1 ppb,0.4 ppb,
Hanover Municipal Water Works,Dibromochloromethane,1.43 ppb,0.1 ppb,
Hanover Municipal Water Works,Dichloroacetic acid,13.1 ppb,0.2 ppb,
Hanover Municipal Water Works,Haloacetic acids (HAA5)†,30.0 ppb,0.1 ppb,60 ppb
Hanover Municipal Water Works,Haloacetic acids (HAA9)†,20.2 ppb,0.06 ppb,
Hanover Municipal Water Works,Nitrate,2.46 ppm,0.14 ppm,10 ppm
Hanover Municipal Water Works,Total trihalomethanes (TTHMs)†,44.3 ppb,0.15 ppb,80 ppb
Hanover Municipal Water Works,Trichloroacetic acid,7.27 ppb,0.1 ppb,
Hanover Municipal Water Works,Atrazine,0.0610 ppb,0.1 ppb,3 ppb
Hanover Municipal Water Works,Barium,8.00 ppb,700 ppb,"2,000 ppb"
Hanover Municipal Water Works,Chromium (hexavalent),0.0153 ppb,0.02 ppb,
Hanover Municipal Water Works,Chromium (total),0.0707 ppb,,100 ppb
Hanover Municipal Water Works,Dibromoacetic acid,0.0417 ppb,0.04 ppb,
Hanover Municipal Water Works,Fluoride,0.730 ppm,,4 ppm
Hanover Municipal Water Works,Manganese,5.35 ppb,100 ppb,
Hanover Municipal Water Works,Monochloroacetic acid,0.0417 ppb,53 ppb,
Hanover Municipal Water Works,Strontium,0.0700 ppb,"1,500 ppb",
Hanover Municipal Water Works,None,,,
Dover Township Water Sys,Bromodichloromethane,4.30 ppb,0.06 ppb,
Dover Township Water Sys,Chloroform,11.9 ppb,0.4 ppb,
Dover Township Water Sys,Chromium (hexavalent),0.130 ppb,0.02 ppb,
Dover Township Water Sys,Dibromochloromethane,1.34 ppb,0.1 ppb,
Dover Township Water Sys,Dichloroacetic acid,9.53 ppb,0.2 ppb,
Dover Township Water Sys,Haloacetic acids (HAA5)†,14.7 ppb,0.1 ppb,60 ppb
Dover Township Water Sys,Haloacetic acids (HAA9)†,18.8 ppb,0.06 ppb,
Dover Township Water Sys,Nitrate,3.20 ppm,0.14 ppm,10 ppm
Dover Township Water Sys,Total trihalomethanes (TTHMs)†,18.8 ppb,0.15 ppb,80 ppb
Dover Township Water Sys,Trichloroacetic acid,6.20 ppb,0.1 ppb,
Dover Township Water Sys,Uranium,3.66 pCi/L,0.43 pCi/L,20 pCi/L
Dover Township Water Sys,"1,4-Dioxane",0.0208 ppb,0.35 ppb,
Dover Township Water Sys,Bromoform,0.0439 ppb,0.5 ppb,
Dover Township Water Sys,Carbon tetrachloride,0.0441 ppb,0.1 ppb,5 ppb
Dover Township Water Sys,Chlorate,141.6 ppb,210 ppb,
Dover Township Water Sys,Chromium (total),0.222 ppb,,100 ppb
Dover Township Water Sys,Dibromoacetic acid,0.0781 ppb,0.04 ppb,
Dover Township Water Sys,Fluoride,0.0376 ppm,,4 ppm
Dover Township Water Sys,Manganese,2.10 ppb,100 ppb,
Dover Township Water Sys,Molybdenum,0.442 ppb,40 ppb,
Dover Township Water Sys,Monochloroacetic acid,0.172 ppb,53 ppb,
Dover Township Water Sys,Strontium,0.278 ppb,"1,500 ppb",
Dover Township Water Sys,Trichloroethylene,0.179 ppb,0.4 ppb,5 ppb
Dover Township Water Sys,Vanadium,1.71 ppb,21 ppb,
Dover Township Water Sys,None,,,
Frelighs Whispering Pines Mobile Home Park,Bromodichloromethane,4.42 ppb,0.06 ppb,
Frelighs Whispering Pines Mobile Home Park,Chloroform,6.72 ppb,0.4 ppb,
Frelighs Whispering Pines Mobile Home Park,Dibromoacetic acid,2.90 ppb,0.04 ppb,
Frelighs Whispering Pines Mobile Home Park,Dibromochloromethane,2.45 ppb,0.1 ppb,
Frelighs Whispering Pines Mobile Home Park,Dichloroacetic acid,7.53 ppb,0.2 ppb,
Frelighs Whispering Pines Mobile Home Park,Haloacetic acids (HAA5)†,9.94 ppb,0.1 ppb,60 ppb
Frelighs Whispering Pines Mobile Home Park,Nitrate,3.09 ppm,0.14 ppm,10 ppm
Frelighs Whispering Pines Mobile Home Park,Total trihalomethanes (TTHMs)†,13.6 ppb,0.15 ppb,80 ppb
Frelighs Whispering Pines Mobile Home Park,Trichloroacetic acid,3.17 ppb,0.1 ppb,
Frelighs Whispering Pines Mobile Home Park,Antimony,0.667 ppb,1 ppb,6 ppb
Frelighs Whispering Pines Mobile Home Park,Barium,62.5 ppb,700 ppb,"2,000 ppb"
Frelighs Whispering Pines Mobile Home Park,Fluoride,0.0480 ppm,,4 ppm
Frelighs Whispering Pines Mobile Home Park,Nitrite,0.000800 ppm,,1 ppm
Frelighs Whispering Pines Mobile Home Park,None,,,
Pa Amer Water Co. Fallbrook,Bromodichloromethane,5.36 ppb,0.06 ppb,
Pa Amer Water Co. Fallbrook,Chloroform,26.2 ppb,0.4 ppb,
Pa Amer Water Co. Fallbrook,Dibromochloromethane,1.04 ppb,0.1 ppb,
Pa Amer Water Co. Fallbrook,Dichloroacetic acid,14.2 ppb,0.2 ppb,
Pa Amer Water Co. Fallbrook,Haloacetic acids (HAA5)†,29.2 ppb,0.1 ppb,60 ppb
Pa Amer Water Co. Fallbrook,Total trihalomethanes (TTHMs)†,32.7 ppb,0.15 ppb,80 ppb
Pa Amer Water Co. Fallbrook,Trichloroacetic acid,13.5 ppb,0.1 ppb,
Pa Amer Water Co. Fallbrook,Nitrate,0.0667 ppm,0.14 ppm,10 ppm
Pa Amer Water Co. Fallbrook,None,,,
Aqua Pa Links At Gettysburg System,Arsenic,3.45 ppb,0.004 ppb,10 ppb
Aqua Pa Links At Gettysburg System,Haloacetic acids (HAA5)†,7.37 ppb,0.1 ppb,60 ppb
Aqua Pa Links At Gettysburg System,Nitrate,4.25 ppm,0.14 ppm,10 ppm
Aqua Pa Links At Gettysburg System,Total trihalomethanes (TTHMs)†,19.8 ppb,0.15 ppb,80 ppb
Aqua Pa Links At Gettysburg System,Uranium,2.28 pCi/L,0.43 pCi/L,20 pCi/L
Aqua Pa Links At Gettysburg System,Barium,139.0 ppb,700 ppb,"2,000 ppb"
Aqua Pa Links At Gettysburg System,Chromium (total),4.90 ppb,,100 ppb
Aqua Pa Links At Gettysburg System,Selenium,0.600 ppb,30 ppb,50 ppb
Aqua Pa Links At Gettysburg System,Xylenes (total),0.400 ppb,"1,800 ppb","10,000 ppb"
Aqua Pa Links At Gettysburg System,None,,,
Adams County Facility Center,Bromodichloromethane,2.53 ppb,0.06 ppb,
Adams County Facility Center,Bromoform,2.23 ppb,0.5 ppb,
Adams County Facility Center,Chloroform,0.967 ppb,0.4 ppb,
Adams County Facility Center,Dibromoacetic acid,2.00 ppb,0.04 ppb,
Adams County Facility Center,Dibromochloromethane,2.64 ppb,0.1 ppb,
Adams County Facility Center,Dichloroacetic acid,2.00 ppb,0.2 ppb,
Adams County Facility Center,Haloacetic acids (HAA5)†,2.77 ppb,0.1 ppb,60 ppb
Adams County Facility Center,Nitrate,1.96 ppm,0.14 ppm,10 ppm
Adams County Facility Center,Total trihalomethanes (TTHMs)†,9.77 ppb,0.15 ppb,80 ppb
Adams County Facility Center,Uranium,2.40 pCi/L,0.43 pCi/L,20 pCi/L
Adams County Facility Center,None,,,
Eisenhower Water Supply,Bromodichloromethane,6.81 ppb,0.06 ppb,
Eisenhower Water Supply,Bromoform,1.15 ppb,0.5 ppb,
Eisenhower Water Supply,Chloroform,10.4 ppb,0.4 ppb,
Eisenhower Water Supply,Dibromoacetic acid,2.25 ppb,0.04 ppb,
Eisenhower Water Supply,Dibromochloromethane,6.28 ppb,0.1 ppb,
Eisenhower Water Supply,Dichloroacetic acid,4.75 ppb,0.2 ppb,
Eisenhower Water Supply,Haloacetic acids (HAA5)†,8.77 ppb,0.1 ppb,60 ppb
Eisenhower Water Supply,Nitrate,1.44 ppm,0.14 ppm,10 ppm
Eisenhower Water Supply,Total trihalomethanes (TTHMs)†,25.0 ppb,0.15 ppb,80 ppb
Eisenhower Water Supply,Trichloroacetic acid,2.00 ppb,0.1 ppb,
Eisenhower Water Supply,Fluoride,0.550 ppm,,4 ppm
Eisenhower Water Supply,None,,,
Western Cumberland Water System,Arsenic,0.740 ppb,0.004 ppb,10 ppb
Western Cumberland Water System,Bromodichloromethane,3.15 ppb,0.06 ppb,
Western Cumberland Water System,Chloroform,1.95 ppb,0.4 ppb,
Western Cumberland Water System,Dibromochloromethane,2.55 ppb,0.1 ppb,
Western Cumberland Water System,Haloacetic acids (HAA5)†,0.700 ppb,0.1 ppb,60 ppb
Western Cumberland Water System,"Radium, combined (-226 &amp; -228)",0.79 pCi/L,0.05 pCi/L,5 pCi/L
Western Cumberland Water System,Total trihalomethanes (TTHMs)†,8.00 ppb,0.15 ppb,80 ppb
Western Cumberland Water System,Barium,26.0 ppb,700 ppb,"2,000 ppb"
Western Cumberland Water System,Bromoform,0.360 ppb,0.5 ppb,
Western Cumberland Water System,Chromium (total),1.25 ppb,,100 ppb
Western Cumberland Water System,Fluoride,0.208 ppm,,4 ppm
Western Cumberland Water System,Nitrate,0.00412 ppm,0.14 ppm,10 ppm
Western Cumberland Water System,Uranium,0.00 pCi/L,0.43 pCi/L,20 pCi/L
Western Cumberland Water System,None,,,
Round Top Mobile Home Park,Bromodichloromethane,0.167 ppb,0.06 ppb,
Round Top Mobile Home Park,Dibromochloromethane,,,
Castle Hill Mobile Home Park,Arsenic,3.50 ppb,0.004 ppb,10 ppb
Castle Hill Mobile Home Park,Bromodichloromethane,0.867 ppb,0.06 ppb,
Castle Hill Mobile Home Park,Dibromochloromethane,1.53 ppb,0.1 ppb,
Castle Hill Mobile Home Park,Nitrate,0.847 ppm,0.14 ppm,10 ppm
Castle Hill Mobile Home Park,Total trihalomethanes (TTHMs)†,2.75 ppb,0.15 ppb,80 ppb
Castle Hill Mobile Home Park,Uranium,1.96 pCi/L,0.43 pCi/L,20 pCi/L
Castle Hill Mobile Home Park,Bromoform,0.367 ppb,0.5 ppb,
Castle Hill Mobile Home Park,None,,,
Walnut Grove Mobile Home Community Brooks,Arsenic,1.18 ppb,0.004 ppb,10 ppb
Walnut Grove Mobile Home Community Brooks,Atrazine,0.320 ppb,0.1 ppb,3 ppb
Walnut Grove Mobile Home Community Brooks,Nitrate,2.33 ppm,0.14 ppm,10 ppm
Walnut Grove Mobile Home Community Brooks,Barium,96.8 ppb,700 ppb,"2,000 ppb"
Walnut Grove Mobile Home Community Brooks,Chromium (total),1.73 ppb,,100 ppb
Walnut Grove Mobile Home Community Brooks,Dichloroacetic acid,0.270 ppb,0.2 ppb,
Walnut Grove Mobile Home Community Brooks,Fluoride,0.0875 ppm,,4 ppm
Walnut Grove Mobile Home Community Brooks,Selenium,0.750 ppb,30 ppb,50 ppb
Walnut Grove Mobile Home Community Brooks,None,,,
Eastern Cumberland Water System,Arsenic,3.93 ppb,0.004 ppb,10 ppb
Eastern Cumberland Water System,Bromodichloromethane,7.39 ppb,0.06 ppb,
Eastern Cumberland Water System,Chloroform,19.5 ppb,0.4 ppb,
Eastern Cumberland Water System,Dibromoacetic acid,0.550 ppb,0.04 ppb,
Eastern Cumberland Water System,Dibromochloromethane,3.33 ppb,0.1 ppb,
Eastern Cumberland Water System,Dichloroacetic acid,2.50 ppb,0.2 ppb,
Eastern Cumberland Water System,Haloacetic acids (HAA5)†,5.57 ppb,0.1 ppb,60 ppb
Eastern Cumberland Water System,Nitrate,1.31 ppm,0.14 ppm,10 ppm
Eastern Cumberland Water System,Total trihalomethanes (TTHMs)†,35.3 ppb,0.15 ppb,80 ppb
Eastern Cumberland Water System,Trichloroacetic acid,1.90 ppb,0.1 ppb,
Eastern Cumberland Water System,Barium,119.5 ppb,700 ppb,"2,000 ppb"
Eastern Cumberland Water System,Bromoform,0.686 ppb,0.5 ppb,
Eastern Cumberland Water System,Chromium (total),1.05 ppb,,100 ppb
Eastern Cumberland Water System,Uranium,0.00 pCi/L,0.43 pCi/L,20 pCi/L
Eastern Cumberland Water System,None,,,
Anchor Estates,Bromodichloromethane,0.345 ppb,0.06 ppb,
Anchor Estates,Dibromochloromethane,0.495 ppb,0.1 ppb,
Anchor Estates,Total trihalomethanes (TTHMs)†,0.850 ppb,0.15 ppb,80 ppb
Anchor Estates,Barium,12.5 ppb,700 ppb,"2,000 ppb"
Anchor Estates,Fluoride,0.0800 ppm,,4 ppm
Anchor Estates,Nitrate,0.1000 ppm,0.14 ppm,10 ppm
Anchor Estates,None,,,
Golden Oak Village Subdivision,Barium,84.5 ppb,700 ppb,"2,000 ppb"
Golden Oak Village Subdivision,Chloroform,0.178 ppb,0.4 ppb,
Golden Oak Village Subdivision,Chromium (total),1.81 ppb,,100 ppb
Golden Oak Village Subdivision,Fluoride,0.255 ppm,,4 ppm
Golden Oak Village Subdivision,Manganese,1.10 ppb,100 ppb,
Golden Oak Village Subdivision,None,,,
Cavalry Heights Mobile Home Park,Arsenic,3.00 ppb,0.004 ppb,10 ppb
Cavalry Heights Mobile Home Park,Bromodichloromethane,0.525 ppb,0.06 ppb,
Cavalry Heights Mobile Home Park,Dibromochloromethane,1.02 ppb,0.1 ppb,
Cavalry Heights Mobile Home Park,Nitrate,3.93 ppm,0.14 ppm,10 ppm
Cavalry Heights Mobile Home Park,Total trihalomethanes (TTHMs)†,1.86 ppb,0.15 ppb,80 ppb
Cavalry Heights Mobile Home Park,Uranium,3.75 pCi/L,0.43 pCi/L,20 pCi/L
Cavalry Heights Mobile Home Park,Bromoform,0.800 ppb,0.5 ppb,
Cavalry Heights Mobile Home Park,None,,,
Glen Rock Water Authority,Bromodichloromethane,5.95 ppb,0.06 ppb,
Glen Rock Water Authority,Chloroform,22.2 ppb,0.4 ppb,
Glen Rock Water Authority,Chromium (hexavalent)*,0.0924 ppb,0.02 ppb,
Glen Rock Water Authority,Dibromoacetic acid*,0.203 ppb,0.04 ppb,
Glen Rock Water Authority,Dibromochloromethane,1.03 ppb,0.1 ppb,
Glen Rock Water Authority,Dichloroacetic acid,15.8 ppb,0.2 ppb,
Glen Rock Water Authority,Haloacetic acids (HAA5)†,19.2 ppb,0.1 ppb,60 ppb
Glen Rock Water Authority,Haloacetic acids (HAA9)*†,28.5 ppb,0.06 ppb,
Glen Rock Water Authority,Nitrate*,3.80 ppm,0.14 ppm,10 ppm
Glen Rock Water Authority,Total trihalomethanes (TTHMs)†,28.7 ppb,0.15 ppb,80 ppb
Glen Rock Water Authority,Trichloroacetic acid,9.83 ppb,0.1 ppb,
Glen Rock Water Authority,Atrazine*,0.0950 ppb,0.1 ppb,3 ppb
Glen Rock Water Authority,Barium*,19.2 ppb,700 ppb,"2,000 ppb"
Glen Rock Water Authority,Chlorate*,187.4 ppb,210 ppb,
Glen Rock Water Authority,Chromium (total)*,2.53 ppb,,100 ppb
Glen Rock Water Authority,Manganese*,2.38 ppb,100 ppb,
Glen Rock Water Authority,Monobromoacetic acid*,0.135 ppb,25 ppb,
Glen Rock Water Authority,Monochloroacetic acid,0.500 ppb,53 ppb,
Glen Rock Water Authority,Strontium*,0.0609 ppb,"1,500 ppb",
Glen Rock Water Authority,Vanadium*,0.0838 ppb,21 ppb,
Glen Rock Water Authority,None,,,
Shrewsbury Borough,Bromodichloromethane,1.25 ppb,0.06 ppb,
Shrewsbury Borough,Chloroform,0.884 ppb,0.4 ppb,
Shrewsbury Borough,Dibromoacetic acid,0.333 ppb,0.04 ppb,
Shrewsbury Borough,Dibromochloromethane,1.75 ppb,0.1 ppb,
Shrewsbury Borough,Haloacetic acids (HAA5)†,0.591 ppb,0.1 ppb,60 ppb
Shrewsbury Borough,Nitrate,6.33 ppm,0.14 ppm,10 ppm
Shrewsbury Borough,Total trihalomethanes (TTHMs)†,5.40 ppb,0.15 ppb,80 ppb
Shrewsbury Borough,Atrazine,0.00531 ppb,0.1 ppb,3 ppb
Shrewsbury Borough,Bromoform,0.939 ppb,0.5 ppb,
Shrewsbury Borough,Nitrite,0.00220 ppm,,1 ppm
Shrewsbury Borough,"Radium, combined (-226 &amp; -228)",0.07 pCi/L,0.05 pCi/L,5 pCi/L
Shrewsbury Borough,Tetrachloroethylene (perchloroethylene),0.0198 ppb,0.06 ppb,5 ppb
Shrewsbury Borough,None,,,
Eagle View Mobile Home Park,Dichloroacetic acid,1.20 ppb,0.2 ppb,
Eagle View Mobile Home Park,Nitrate,1.50 ppm,0.14 ppm,10 ppm
Eagle View Mobile Home Park,"Radium, combined (-226 &amp; -228)",0.39 pCi/L,0.05 pCi/L,5 pCi/L
Eagle View Mobile Home Park,Total trihalomethanes (TTHMs)†,0.367 ppb,0.15 ppb,80 ppb
Eagle View Mobile Home Park,Antimony,0.250 ppb,1 ppb,6 ppb
Eagle View Mobile Home Park,Barium,2.75 ppb,700 ppb,"2,000 ppb"
Eagle View Mobile Home Park,Chloroform,0.800 ppb,0.4 ppb,
Eagle View Mobile Home Park,Fluoride,0.0550 ppm,,4 ppm
Eagle View Mobile Home Park,None,,,
Mount Airy Mobile Home Park,Nitrate,4.23 ppm,0.14 ppm,10 ppm
Mount Airy Mobile Home Park,Chromium (total),3.70 ppb,,100 ppb
Mount Airy Mobile Home Park,None,,,
James Dorwart Apartments,Arsenic,8.00 ppb,0.004 ppb,10 ppb
James Dorwart Apartments,Bromodichloromethane,1.33 ppb,0.06 ppb,
James Dorwart Apartments,Chloroform,1.33 ppb,0.4 ppb,
James Dorwart Apartments,Dibromochloromethane,0.750 ppb,0.1 ppb,
James Dorwart Apartments,Haloacetic acids (HAA5)†,0.333 ppb,0.1 ppb,60 ppb
James Dorwart Apartments,Nitrate,2.35 ppm,0.14 ppm,10 ppm
James Dorwart Apartments,Total trihalomethanes (TTHMs)†,3.57 ppb,0.15 ppb,80 ppb
James Dorwart Apartments,Uranium,1.04 pCi/L,0.43 pCi/L,20 pCi/L
James Dorwart Apartments,None,,,
Hoffman Homes For Youths Inc.,Bromodichloromethane,6.20 ppb,0.06 ppb,
Hoffman Homes For Youths Inc.,Bromoform,3.92 ppb,0.5 ppb,
Hoffman Homes For Youths Inc.,Chloroform,3.82 ppb,0.4 ppb,
Hoffman Homes For Youths Inc.,Dibromoacetic acid,8.00 ppb,0.04 ppb,
Hoffman Homes For Youths Inc.,Dibromochloromethane,7.90 ppb,0.1 ppb,
Hoffman Homes For Youths Inc.,Dichloroacetic acid,3.00 ppb,0.2 ppb,
Hoffman Homes For Youths Inc.,Haloacetic acids (HAA5)†,19.9 ppb,0.1 ppb,60 ppb
Hoffman Homes For Youths Inc.,Nitrate,1.65 ppm,0.14 ppm,10 ppm
Hoffman Homes For Youths Inc.,Total trihalomethanes (TTHMs)†,25.1 ppb,0.15 ppb,80 ppb
Hoffman Homes For Youths Inc.,Uranium,2.97 pCi/L,0.43 pCi/L,20 pCi/L
Hoffman Homes For Youths Inc.,Fluoride,0.110 ppm,,4 ppm
Hoffman Homes For Youths Inc.,Monobromoacetic acid,1.000 ppb,25 ppb,
Hoffman Homes For Youths Inc.,None,,,
J & A Mobile Home Park,Haloacetic acids (HAA5)†,0.667 ppb,0.1 ppb,60 ppb
J & A Mobile Home Park,Nitrate,3.51 ppm,0.14 ppm,10 ppm
J & A Mobile Home Park,Total trihalomethanes (TTHMs)†,0.400 ppb,0.15 ppb,80 ppb
J & A Mobile Home Park,Chloroform,0.400 ppb,0.4 ppb,
J & A Mobile Home Park,None,,,
Liberty Village,Bromodichloromethane,2.30 ppb,0.06 ppb,
Liberty Village,Chloroform,58.2 ppb,0.4 ppb,
Liberty Village,Dichloroacetic acid,24.1 ppb,0.2 ppb,
Liberty Village,Haloacetic acids (HAA5)†,53.6 ppb,0.1 ppb,60 ppb
Liberty Village,Nitrate,0.365 ppm,0.14 ppm,10 ppm
Liberty Village,"Radium, combined (-226 &amp; -228)",0.64 pCi/L,0.05 pCi/L,5 pCi/L
Liberty Village,Total trihalomethanes (TTHMs)†,60.0 ppb,0.15 ppb,80 ppb
Liberty Village,Trichloroacetic acid,27.7 ppb,0.1 ppb,
Liberty Village,Barium,67.8 ppb,700 ppb,"2,000 ppb"
Liberty Village,Dibromochloromethane,0.0824 ppb,0.1 ppb,
Liberty Village,Manganese,21.1 ppb,100 ppb,
Liberty Village,Monobromoacetic acid,0.116 ppb,25 ppb,
Liberty Village,Monochloroacetic acid,1.89 ppb,53 ppb,
Liberty Village,Uranium,0.12 pCi/L,0.43 pCi/L,20 pCi/L
Liberty Village,None,,,
New Freedom Borough Water Authority,Bromodichloromethane,1.65 ppb,0.06 ppb,
New Freedom Borough Water Authority,Chloroform,4.78 ppb,0.4 ppb,
New Freedom Borough Water Authority,Dibromoacetic acid,0.125 ppb,0.04 ppb,
New Freedom Borough Water Authority,Dibromochloromethane,1.04 ppb,0.1 ppb,
New Freedom Borough Water Authority,Dichloroacetic acid,2.13 ppb,0.2 ppb,
New Freedom Borough Water Authority,Haloacetic acids (HAA5)†,4.49 ppb,0.1 ppb,60 ppb
New Freedom Borough Water Authority,Nitrate,5.91 ppm,0.14 ppm,10 ppm
New Freedom Borough Water Authority,Total trihalomethanes (TTHMs)†,7.99 ppb,0.15 ppb,80 ppb
New Freedom Borough Water Authority,Trichloroacetic acid,1.25 ppb,0.1 ppb,
New Freedom Borough Water Authority,Bromoform,0.360 ppb,0.5 ppb,
New Freedom Borough Water Authority,Monochloroacetic acid,0.250 ppb,53 ppb,
New Freedom Borough Water Authority,None,,,
Chesapeake Estates Mobile Home Park,Haloacetic acids (HAA5)†,1.36 ppb,0.1 ppb,60 ppb
Chesapeake Estates Mobile Home Park,Total trihalomethanes (TTHMs)†,0.598 ppb,0.15 ppb,80 ppb
Chesapeake Estates Mobile Home Park,Bromoform,0.718 ppb,0.5 ppb,
Chesapeake Estates Mobile Home Park,Chloroethane,0.167 ppb,,
Chesapeake Estates Mobile Home Park,Fluoride,0.133 ppm,,4 ppm
Chesapeake Estates Mobile Home Park,MTBE,1.09 ppb,13 ppb,
Chesapeake Estates Mobile Home Park,None,,,
New Oxford Manor Mobile Home Park,Bromodichloromethane,4.43 ppb,0.06 ppb,
New Oxford Manor Mobile Home Park,Bromoform,1.35 ppb,0.5 ppb,
New Oxford Manor Mobile Home Park,Chloroform,4.80 ppb,0.4 ppb,
New Oxford Manor Mobile Home Park,Dibromoacetic acid,2.00 ppb,0.04 ppb,
New Oxford Manor Mobile Home Park,Dibromochloromethane,4.43 ppb,0.1 ppb,
New Oxford Manor Mobile Home Park,Dichloroacetic acid,2.00 ppb,0.2 ppb,
New Oxford Manor Mobile Home Park,Haloacetic acids (HAA5)†,7.00 ppb,0.1 ppb,60 ppb
New Oxford Manor Mobile Home Park,Nitrate,0.821 ppm,0.14 ppm,10 ppm
New Oxford Manor Mobile Home Park,Total trihalomethanes (TTHMs)†,16.9 ppb,0.15 ppb,80 ppb
New Oxford Manor Mobile Home Park,Uranium,19.62 pCi/L,0.43 pCi/L,20 pCi/L
New Oxford Manor Mobile Home Park,None,,,
Panorama Mobile Home Park,Nitrate,3.45 ppm,0.14 ppm,10 ppm
Panorama Mobile Home Park,Barium,68.5 ppb,700 ppb,"2,000 ppb"
Panorama Mobile Home Park,Chromium (total),1.10 ppb,,100 ppb
Panorama Mobile Home Park,Fluoride,0.0700 ppm,,4 ppm
Panorama Mobile Home Park,None,,,
Windsor Borough Water Authority,Bromodichloromethane,4.88 ppb,0.06 ppb,
Windsor Borough Water Authority,Chloroform,15.4 ppb,0.4 ppb,
Windsor Borough Water Authority,Dibromochloromethane,1.16 ppb,0.1 ppb,
Windsor Borough Water Authority,Dichloroacetic acid,18.5 ppb,0.2 ppb,
Windsor Borough Water Authority,Haloacetic acids (HAA5)†,14.8 ppb,0.1 ppb,60 ppb
Windsor Borough Water Authority,Haloacetic acids (HAA9)*†,30.4 ppb,0.06 ppb,
Windsor Borough Water Authority,Nitrate*,4.68 ppm,0.14 ppm,10 ppm
Windsor Borough Water Authority,Total trihalomethanes (TTHMs)†,21.5 ppb,0.15 ppb,80 ppb
Windsor Borough Water Authority,Trichloroacetic acid,8.50 ppb,0.1 ppb,
Windsor Borough Water Authority,Barium*,18.2 ppb,700 ppb,"2,000 ppb"
Windsor Borough Water Authority,Chromium (total)*,0.0593 ppb,,100 ppb
Windsor Borough Water Authority,Dibromoacetic acid*,0.0714 ppb,0.04 ppb,
Windsor Borough Water Authority,Fluoride*,0.810 ppm,,4 ppm
Windsor Borough Water Authority,Manganese*,0.518 ppb,100 ppb,
Windsor Borough Water Authority,Monochloroacetic acid*,0.0714 ppb,53 ppb,
Windsor Borough Water Authority,Strontium*,0.0494 ppb,"1,500 ppb",
Windsor Borough Water Authority,None,,,
Heidelberg Water Co-op Corporation,Bromodichloromethane,0.633 ppb,0.06 ppb,
Heidelberg Water Co-op Corporation,Dibromochloromethane,0.567 ppb,0.1 ppb,
Heidelberg Water Co-op Corporation,Nitrate,1.19 ppm,0.14 ppm,10 ppm
Heidelberg Water Co-op Corporation,"Radium, combined (-226 &amp; -228)",3.10 pCi/L,0.05 pCi/L,5 pCi/L
Heidelberg Water Co-op Corporation,Total trihalomethanes (TTHMs)†,1.51 ppb,0.15 ppb,80 ppb
