State,Zip,Utility,Population Served,Contaminant_Factor,county_FIPS
TX,75859,City of Kirvin,522,286,48161
TX,75862,City of Trinity,3062,1606,48455
TX,75862,Trinity Rural Water Supply Corporation 1,1649,7011,48455
TX,75862,Deep River Plantation,195,1771,48455
TX,75862,Bell Water,59,1598,48455
TX,75862,Deer Run and White Rock City Marina,226,917,48455
TX,75862,Westwood Shores Municipal Utility District,1817,1927,48455
TX,75862,Port Adventure,264,264,48455
TX,75865,Tra Trinity County Regional,0,1106,48455
TX,75901,City of Lufkin,42796,2232,48005
TX,75901,Redland Water Supply Corporation,2615,2256,48005
TX,75901,Beulah Water Supply Corporation,624,1776,48005
TX,75901,Four Way Special Utility District,6348,1288,48005
TX,75901,Central Water Control and Improvement District of Angelina County,7524,1586,48005
TX,75903,Angelina County Fresh Water Supply District 1,621,2386,48005
TX,75903,City of Diboll,5309,1778,48005
TX,75903,City of Zavalla,712,1697,48005
TX,75903,Hhsc Lufkin State Supported Living Cent,1377,1104,48005
TX,75903,M & M Water Supply Corporation,3200,2151,48005
TX,75903,Pleasure Point,110,2456,48005
TX,75903,Prairie Grove Water Supply Corporation,571,2980,48005
TX,75903,Raylake Water Supply Corporation,59,485,48005
TX,75903,Tx Airstream Harbor Water,174,3533,48005
TX,75903,Walnut Bend Water System,51,1078,48005
TX,75903,Woodlawn Water Supply Corporation,1923,2539,48005
TX,75925,City of Alto,2004,1486,48073
TX,75925,City of Wells,769,1940,48073
TX,75929,Powell Point Water System,363,4036,48405
TX,75929,New Water Supply Corporation,1755,742,48405
TX,75929,El Pinon Estates Water System,143,2319,48405
TX,75929,San Augustine Rural Water Supply Corporation,1450,2048,48405
TX,75930,G-m Water Supply Corporation,8821,856,48405
TX,75930,Parkway Water System,351,1677,48405
TX,75930,Glen Oaks Water System,87,1285,48405
TX,75931,City of Browndell,297,1360,48241
TX,75931,Brookeland Fresh Water Supply District,1256,661,48241
TX,75931,Mulberry Water Supply Brookeland Fresh Water Supply District,107,37,48241
TX,75932,Toledo Village Water Supply Corporation,1624,808,48351
TX,75934,Moscow Water Supply Corporation 1,973,132,48373
TX,75935,Sand Hills Water Supply Corporation,1389,1168,48419
TX,75935,Mcclelland Water Supply Corporation,1494,466,48419
TX,75935,Five Way Water Supply Corporation,1380,775,48419
TX,75935,City of Center,5429,1137,48419
TX,75935,Paxton Water Supply Corporation,808,3276,48419
TX,75938,Tyler County Water Supply Corporation,4381,559,48457
TX,75942,City of Woodville,5697,242,48457
TX,75943,City of Nacogdoches,48303,1159,48347
TX,75946,City of Garrison,1403,1573,48347
TX,75946,Libby Water Supply Corporation,563,893,48347
TX,75948,Beechwood Water Supply Corporation,1372,3707,48403
TX,75948,Pendleton Harbor,640,1621,48403
TX,75951,Upper Jasper County Water Authority 1,3225,284,48241
TX,75951,Holly Huff Water Supply Corporation,647,1,48241
TX,75951,City of Jasper,11825,54,48241
TX,75951,Holmwood Angelina & Neches River Authority,472,37,48241
TX,75954,City of Joaquin,1424,975,48419
TX,75956,South Kirbyville Rural Water Supply Corporation,1015,1104,48241
TX,75956,City of Kirbyville,2735,64,48241
TX,75961,Appleby Water Supply Corporation,4313,1420,48347
TX,75964,Nacogdoches County Municipal Utility District 1,209,956,48347
TX,75966,Bon Wier Water Supply Corporation,526,3,48351
TX,75972,City of San Augustine,2108,2045,48405
TX,75974,City of Tenaha,1503,1722,48419
TX,75975,City of Timpson,1578,2212,48419
TX,75976,Forest Water Supply Corporation,561,2879,48073
TX,75977,Burkeville Water Supply Corporation,931,44,48351
TX,75977,South Sabine Water Supply Corporation,2545,1944,48351
TX,75979,Seneca Water Supply Corporation,779,447,48457
TX,75979,Ivanhoe Land of Lakes,1643,506,48457
TX,75979,White Tail Ridge Lakes Estates,225,716,48457
TX,76001,City of Kennedale,6763,200,48439
TX,76005,City of North Richland Hills,67530,1576,48439
TX,76005,City of Euless,56160,962,48439
TX,76005,City of Haltom City,44134,944,48439
TX,76005,City of Hurst,38410,1087,48439
TX,76008,Town of Annetta,98,54,48367
TX,76008,City of Willow Park,5550,331,48367
TX,76008,City of Weatherford,27900,3065,48367
TX,76008,Linkwood Estates Subdivision,405,54,48367
TX,76008,Aledo Mobile Home Park,423,414,48367
TX,76008,City of Hudson Oaks,2200,521,48367
TX,76009,Bethany Special Utility District,4518,963,48251
TX,76009,Metroplex Homesteads Water Supply,3312,177,48251
TX,76009,Oakview Farms Subdivision,246,47,48251
TX,76009,Blue Water Oaks Estates,400,134,48251
TX,76009,Sunshine Country Acres,183,302,48251
TX,76009,Cahill Country Water System,126,192,48251
TX,76009,City of Venus,3716,3001,48251
TX,76013,Town of Pantego,2470,38,48439
TX,76013,City of Dalworthington Gardens,2233,493,48439
TX,76020,Boling Ranch Estates,459,165,48367
TX,76020,Heritage Rv Park,282,455,48367
TX,76020,Mar Lynn Subdivision,51,299,48367
TX,76020,Cooley Point,156,385,48367
TX,76020,Ashcreek Addition,279,268,48367
TX,76020,Silver Creek Estates,159,232,48367
TX,76020,Timbercreek Valley,180,149,48367
TX,76020,Rollins Hills Estates Water Corp,150,170,48367
TX,76023,Glider Base Estates,243,325,48497
TX,76028,Lunar Lane Water System,684,150,48251
TX,76028,Shaded Lane Estates,720,283,48251
TX,76028,Northcrest Addition,861,228,48251
TX,76028,Southwood Addition,231,209,48251
TX,76028,Tex Rides Subdivision,48,45,48251
TX,76028,Oakridge Square Mobile Home Park,210,155,48251
TX,76028,City of Crowley,14800,997,48251
TX,76031,Parker Water Supply Corporation,2778,1075,48251
TX,76031,City of Keene,6310,699,48251
TX,76031,Twin Creek Subdivision,753,74,48251
TX,76031,Fred Mitchell Mobile Home Park,132,172,48251
TX,76031,Buffalo Creek,147,104,48251
TX,76031,Woodland Oaks Estates,174,127,48251
TX,76031,Oak Leaf Trail,105,171,48251
TX,76033,Nolan River Estates,294,111,48251
TX,76033,Westlake Village Mobile Home Park,117,29,48251
TX,76033,Acton MUD,19125,498,48251
TX,76034,City of Southlake,32000,961,48439
TX,76035,Ponderosa Hills Subdivision,177,68,48367
TX,76035,Bourland Estates WSC,123,357,48367
TX,76035,City of Cresson,291,69,48367
TX,76035,Scenic Ridge Addition,117,41,48367
TX,76036,Carson Ranch,954,332,48439
TX,76036,West Meadow Subdivision,84,183,48439
TX,76036,Saint Francis Village,518,42,48439
TX,76036,Bell Manor Subdivision,72,231,48439
TX,76036,Benbrook Water Authority,21530,1732,48439
TX,76043,City Of Glen Rose,2594,1469,48425
TX,76043,Greenfields On Squaw Creek,66,777,48425
TX,76044,City of Godley,1101,114,48251
TX,76048,Somervell County Water District - Wheele,1704,1616,48221
TX,76048,Comanche Cove & Heritage Heights,1512,257,48221
TX,76048,Canyon Creek Addition,1104,55,48221
TX,76048,Comanche Peak North,282,18,48221
TX,76048,Brazos River Acres,477,67,48221
TX,76048,Mesa Grande Water Supply Corporation,423,221,48221
TX,76048,Rock Harbor Estates,447,162,48221
TX,76048,Midhaven Estates,162,149,48221
TX,76048,Western Hills Harbor,1149,579,48221
TX,76049,Blue Water Shores,1119,78,48221
TX,76049,Bentwater On Lake Granbury,1266,6,48221
TX,76049,Long Creek Water,354,116,48221
TX,76049,Lake Country Acres,462,215,48221
TX,76049,River Run Subdivision,345,68,48221
TX,76049,Sky Harbour Water Supply Corporation,1284,340,48221
TX,76049,Laguna Tres Subdivision,666,748,48221
TX,76049,Whippoorwill Bay Subdivision,744,330,48221
TX,76049,Mallard Pointe Subdivision,501,212,48221
TX,76049,Boynton Water,192,87,48221
TX,76049,Rancho Brazos Subdivision,441,545,48221
TX,76052,City of Haslet,1720,729,48439
TX,76052,Songbird Addition,360,161,48439
TX,76052,Sun Valley Estates Water Supply,234,146,48439
TX,76052,North Ridge Estates,138,121,48439
TX,76052,City of Rhome,1770,3097,48439
TX,76052,Shale Creek Community,1458,200,48439
TX,76058,North Whispering Meadows Water,66,94,48251
TX,76058,Walden Estates,279,133,48251
TX,76058,Skyline Drive Landowners Association Water System,96,89,48251
TX,76058,Martin Creek Estates,72,127,48251
TX,76063,Knob Hill Water Supply Corporation,93,655,48439
TX,76063,West Park Village,72,228,48439
TX,76065,Lakeview Ranchettes,265,300,48139
TX,76065,Buffalo Hills Water System,531,62,48139
TX,76066,Santo Special Utility District,2775,2470,48367
TX,76066,Sturdivant Progress Water Supply Corporation,2880,2465,48367
TX,76067,City of Mineral Wells,14826,2403,48363
TX,76070,Oak River Ranch,93,1,48425
TX,76071,Chisholm Springs,735,270,48497
TX,76073,West Wise Special Utility District,3354,6778,48497
TX,76073,Windmill Trail,222,734,48497
TX,76073,Stonegate Water,177,461,48497
TX,76078,Hills of Oliver Creek,696,282,48497
TX,76078,Chisholm Hills Estates,843,259,48497
TX,76078,Coyote Ridge Addition,399,112,48497
TX,76078,Sky View Ranch Estates,225,128,48497
TX,76078,Strawberry Estates,129,59,48497
TX,76078,Singing Meadows Subdivision,114,153,48497
TX,76078,Kings Rest Subdivision,90,424,48497
TX,76078,City of Newark,1043,605,48497
TX,76082,Midway Homes,147,29,48367
TX,76082,La Junta,90,565,48367
TX,76082,Deer Butte Subdivision,213,267,48367
TX,76084,Mauka,1020,83,48251
TX,76084,Rancho Villa Subdivision,192,63,48251
TX,76084,Mansfield South,228,94,48251
TX,76084,Southern Acres Water System,27,1780,48251
TX,76085,M&l Water Supply Corporation,504,129,48367
TX,76085,Sandy Acres Addition,198,245,48367
TX,76085,Highland Meadows,42,246,48367
TX,76085,Highland Terrace Apartments,42,261,48367
TX,76087,Harmony Water System,255,0,48367
TX,76087,Westview Enterprises,168,65,48367
TX,76087,Trinity River Estates,48,30,48367
TX,76087,New Progress Water Supply Corporation Enchanted Oaks Subdivisionivis,225,133,48367
TX,76088,Parker County Special Utility District Ground Water,432,176,48367
TX,76088,Lago Lindo Estates,123,192,48367
TX,76088,Woodlands of Parker County & Old Bank,216,249,48367
TX,76088,Saddle Club Estates,465,186,48367
TX,76088,Whitt Water Supply Corporation,141,322,48367
TX,76088,Spanish Park Subdivision,96,103,48367
TX,76092,Town of Westlake,1300,858,48439
TX,76092,South Lake Park Service,110,28,48439
TX,76092,Trophy Club Municipal Utility District 1,8577,652,48439
TX,76106,City of Saginaw,22380,1593,48439
TX,76107,Town of Westover Hills,682,815,48439
TX,76108,City of White Settlement,17204,824,48439
TX,76108,Remuda Ranch Estates,177,170,48439
TX,76108,Town of Lakeside,1350,442,48439
TX,76114,City of River Oaks,7437,2217,48439
TX,76126,Mustang Creek Estates,228,166,48439
TX,76126,Markum Ranch Estates,156,95,48439
TX,76126,Benbrook Village Mobile Home Park,279,393,48439
TX,76126,Treetop Estates,105,75,48439
TX,76126,Bear Creek Estates,57,33,48439
TX,76131,Savanna Estates,354,254,48439
TX,76134,Town of Edgecliff Village,2750,835,48439
TX,76135,Country Oaks Mobile Home Park,141,653,48439
TX,76135,Cottonwood Hills Estates,237,465,48439
TX,76140,City of Everman,5913,133,48439
TX,76140,Heritage Oaks Addition,90,13,48439
TX,76140,Friendly Oaks Water Supply Corporation,122,17,48439
TX,76140,Circle R Ranchettes,135,31,48439
TX,76179,The Resort At Eagle Mountain Lake,1194,817,48439
TX,76179,North Fork Estates,582,537,48439
TX,76179,Prairie Ridge Estates,315,520,48439
TX,76179,Eagles Nest,84,359,48439
TX,76179,Chart House Condominium,75,587,48439
TX,76203,Lake Cities Municipal Utility Authority,16533,962,48121
TX,76207,Bolivar Water Supply Corporation,8900,172,48121
TX,76207,South Fork Mobile Home Park,1005,336,48121
TX,76207,Denton Estates Mobile Home Park,156,9,48121
TX,76208,Mullins Mobile Home Park,87,38,48121
TX,76208,Vacation Village,1017,65,48121
TX,76208,Woodhaven Mobile Home Community,570,28,48121
TX,76208,Forest Hill Two Water Supply Corporation,108,73,48121
TX,76208,Woodland Hills,108,54,48121
TX,76225,City of Chico,1524,1015,48497
TX,76226,Stonecrest Estates,363,174,48121
TX,76226,Stonebridge Water Supply Corporation,48,629,48121
TX,76227,Black Rock Water Supply Corporation,1545,61,48121
TX,76227,Mustang Special Utility District Countryview Estates,60,941,48121
TX,76227,Brittany Hill Water Association,177,91,48121
TX,76227,Lakeview Water Co-op,66,87,48121
TX,76228,City of Bowie,5219,118,48077
TX,76230,Amon G Carter Lake Water Supply Corporation,801,980,48337
TX,76234,City of Decatur,6193,1950,48497
TX,76234,Highland Hills,342,177,48497
TX,76234,Reatta Estates,276,371,48497
TX,76234,Decatur Acres Water,243,553,48497
TX,76234,Wildwood Naturists Resort Water System,150,639,48497
TX,76240,City of Callisburg,1500,183,48097
TX,76240,Thackerville,2000,252,48097
TX,76240,Myra Water System,210,159,48097
TX,76240,Moss Lake Water Supply Corporation,216,140,48097
TX,76241,City of Gainesville,16200,1256,48097
TX,76241,City of Muenster,1556,354,48097
TX,76241,Frf Water Systems 1 3 4 5 6 7 8,342,217,48097
TX,76241,Shenandoah Estates,270,266,48097
TX,76241,Walnut Bend Independent School District,139,70,48097
TX,76245,Sherwood Shores,1830,254,48181
TX,76247,Hanby Acres,279,243,48121
TX,76247,Meadow Ranch Water System,36,33,48121
TX,76249,Spring Hill Estates,246,153,48121
TX,76367,Horseshoe Bend Estates,100,1750,48485
TX,76681,City of Richland,792,976,48349
TX,77320,Walker County Special Utility District A,1590,101,48471
TX,77429,Cypress Village Trailer & Rv Park,87,71,48201
TX,77535,Walnut Creek Subdivision,621,3360,48291
TX,78025,Cypress Springs,279,190,48265
TX,78635,Oak Ridge Water Supply Corporation,27,154,48031
TX,78639,City of Highland Haven Water System,720,561,48299
TX,79002,Texas Department of Criminal Justice Baten & Jordan Units,1500,581,48179
PA,15001,Creswell Heights Jt Authority,15000,1080,42007
PA,15001,Center Twp Water Authority,19000,1236,42007
PA,15001,Harshbarger Mobile Home Park,90,397,42007
PA,15001,Moon Twp Municipal Authority,38000,1546,42007
PA,15001,Shippingport Borough Water System,222,1672,42007
PA,15003,Edgeworth Borough Municipal Authority,7781,1413,42007
PA,15005,Baden Borough Water Department,4377,1943,42007
PA,15005,Borough of Conway,2176,1119,42007
PA,15005,West View Water Authority,200000,1226,42007
PA,15005,New Sewickley Township Municipal Authority,4276,1200,42007
PA,15005,Cranberry Twp WTP,36930,1391,42007
PA,15009,Beaver Falls Municipal Authority,50000,1766,42007
PA,15009,Beaver Borough Municipal Authority,5799,272,42007
PA,15009,Vanport Township Municipal Authority,1450,260,42007
PA,15009,Industry Borough Municipal Authority,1865,89,42007
PA,15009,Ohioville Borough Municipal Authority,2750,1299,42007
PA,15010,North Sewickley Municipal Water Authority,4578,1022,42007
PA,15010,Pinehurst Mobile Estates,130,306,42007
PA,15012,Belle Vernon Borough Municipal Authority,6000,1853,42129
PA,15012,Authority of Boro of Charleroi,26330,1897,42129
PA,15014,Harrison Twp Water Authority,13411,1364,42003
PA,15014,Tarentum Borough Water Department,4927,1392,42003
PA,15024,Harmar Township Muni Authority,3200,453,42003
PA,15024,Cheswick Borough Water Department,1861,589,42003
PA,15024,Fox Chapel Authority,18500,1285,42003
PA,15024,Fawn Frazer Jt Water Authority,4650,1301,42003
PA,15024,Springdale Borough Water Department,3405,580,42003
PA,15026,Independence Park,225,42,42007
PA,15026,Ankrom Acres Mobile Home Park,24,1001,42007
PA,15027,Ambridge Water Authority,19500,2235,42007
PA,15034,West Cnty Muni Auth-mckeesport,32644,1941,42003
PA,15042,Forest Brook Mobile Home Park,200,744,42007
PA,15042,Knob Vue Estates,150,299,42007
PA,15042,Colonial Glenn Estates,50,177,42007
PA,15042,Penn Hills Estate of Rochester,27,115,42007
PA,15044,Oakmont Water Authority,40299,1896,42003
PA,15044,Hampton Shaler Water Authority,62497,1042,42003
PA,15052,Brighton Township Municipal Authority,7920,1020,42007
PA,15052,Midland Borough Municipal Authority,3275,1709,42007
PA,15057,Western Allegheny County Mun A,19031,1441,42125
PA,15059,Glasgow Municipal Water Works,51,454,42007
PA,15061,Monaca Borough Water Department,6500,394,42007
PA,15065,Brackenridge Borough Water Department,3700,1256,42003
PA,15068,Plum Boro Municipal Authority,27500,1850,42129
PA,15071,Robinson Twp Municipal Authority,16354,1396,42003
PA,15071,Oakdale Borough Water Department,1459,1131,42003
PA,15074,Little Creek Estates M H P,60,244,42007
PA,15074,Whispering Woods,100,48,42007
PA,15084,East Deer Township Water Department,2000,1459,42003
PA,15085,Wilkinsburg-penn Joint Water Authority,125000,1432,42129
PA,15085,Monroeville Municipal Authority,48500,1976,42129
PA,15104,Braddock Borough Water Authority,2008,1789,42003
PA,15104,Duquesne Water Department,5565,2112,42003
PA,15108,Findlay Township Municipal Authority,11460,1539,42003
PA,15108,Coraopolis Water & Sewer Authority,6000,1234,42003
PA,15108,Neville Township Water Department,6750,1487,42003
PA,15123,Pittsburgh Water & Sewer Authority,520000,1712,42003
PA,15143,Sewickley Borough Water Authority,6800,425,42003
PA,15143,Aleppo Township Authority,2200,1314,42003
PA,15203,Carson Towers,266,1912,42003
PA,15209,Reserve Township Water Department,3333,1619,42003
PA,15215,Aspinwall Borough Water Department,3151,905,42003
PA,15238,Blawnox Borough Water Department,2200,1221,42003
PA,15301,Southwestern Pennsylvania Water Authority,40000,1963,42125
PA,15310,Brave Water Authority,200,1407,42059
PA,15310,East Dunkard Water Authority,3962,825,42059
PA,15310,Mount Morris Water & Sewage Authority,1500,2106,42059
PA,15314,Bentleyville Municipal Authority,2600,1936,42125
PA,15314,Ellsworth Borough Water Department,1250,1999,42125
PA,15322,Tri County Joint Municipal Authority,10100,2794,42059
PA,15327,Albert Gallatin Municipal Authority,2594,1284,42059
PA,15345,Marianna Municipal Water Works,450,1917,42125
PA,15365,Deer Lodge Mobile Home Park,87,4,42125
PA,15365,Donegal Township,820,1621,42125
PA,15401,Fairchance Borough Water Department,2174,1416,42051
PA,15416,Indian Creek Valley Water Authority,7000,188,42051
PA,15416,Jefferson Township Authority,1266,2114,42051
PA,15416,Masontown Municipal Water Works,3700,1853,42051
PA,15416,National Pike Water Authority,2800,160,42051
PA,15416,Nemacolin Woodlands,1300,419,42051
PA,15416,New Meadow Run,300,127,42051
PA,15416,Newell Municipal Authority,520,854,42051
PA,15416,North Fayette Cnty Municipal Authority,35409,1385,42051
PA,15416,Pa-american Water Co-connellsv,11425,7881,42051
PA,15416,Point Marion Borough,1110,1309,42051
PA,15416,State Line Municipal Services Authority,95,1169,42051
PA,15424,Confluence Borough Municipal Authority,645,179,42111
PA,15424,Addison Area Water Authority,380,177,42111
PA,15501,Lincoln Township Municipal Authority,1400,1444,42111
PA,15501,Somerset Borough Municipal Water Authority,6309,1070,42111
PA,15501,Hidden Valley Resort Lp,750,118,42111
PA,15501,Somerset County Quemahoning System,25,1046,42111
PA,15501,Gray Area Water Authority of Jen Township,700,32,42111
PA,15501,Somerset Estates Mobile Home Park,280,12,42111
PA,15501,Glades Pike Estates Mobile Home Park Llc,180,1,42111
PA,15522,Bedford Borough Water Authority,5127,1184,42009
PA,15522,Snake Spring Township Ma,750,403,42009
PA,15522,Rainsburg Borough Water,225,51,42009
PA,15522,Evitts Creek Water Company,100,1118,42009
PA,15522,Brookwood Countryside,200,54,42009
PA,15531,Jennerstown Municipal Authority,1625,67,42111
PA,15531,Conemaugh Township Municipal Authority,7800,858,42111
PA,15531,Jenner Township Municipal Authority,576,1204,42111
PA,15531,Greater Johnstown Wa Riverside,49500,1545,42111
PA,15532,Windber Area Authority,9454,234,42111
PA,15532,Meyersdale Municipal Authority,3019,1051,42111
PA,15533,Countryside Acres LLC,50,420,42009
PA,15533,Crestview Mobile Home Park,75,0,42009
PA,15535,Bedford Township Municipal Authority,1570,24,42009
PA,15535,Blue Knob Water Company,300,1665,42009
PA,15535,Brush Creek Country Estates,98,2497,42009
PA,15535,Centerville Muni Water Authority,78,1945,42009
PA,15535,Coaldale Six Mile Run Water,320,462,42009
PA,15535,Defiance Water Association,390,151,42009
PA,15535,Everett Borough Municipal Authority,2048,99,42009
PA,15535,Fishertown Water Association,801,29,42009
PA,15535,Hillside Terrace Mobile Home Park,240,133,42009
PA,15535,Hyndman Borough Water Department,1005,309,42009
PA,15535,New Enterprise Water Association,443,133,42009
PA,15535,Osterburg Water Company,250,2,42009
PA,15535,Salemville Water Association,115,149,42009
PA,15535,Saxton Municipal Water Authority,1675,1006,42009
PA,15535,W Stclair Pleasantville Municipal,715,87,42009
PA,15535,Waterside Loysburg Water Suppl,1700,167,42009
PA,15535,Woodbury Water Authority,295,338,42009
PA,15536,Mcconnellsburg Borough Municipal Authority,2000,967,42057
PA,15536,Belfast Township Muni Authority,276,57,42057
PA,15536,Wells Tannery Water System,95,192,42057
PA,15541,Somerset Township Listie Water System,218,417,42111
PA,15541,Indian Lake Borough Waterworks,1246,223,42111
PA,15541,Brook Haven Acres,75,1,42111
PA,15552,Rest Assured Assisted Living,70,6,42111
PA,15557,Seven Springs Municipal Authority,3000,115,42111
PA,15557,Rockwood Borough Municipal Authority,1250,94,42111
PA,15557,Milford Township Municipal Authority,75,566,42111
PA,15563,Reading Mines,478,133,42111
PA,15563,Wilbur Community Water,97,398,42111
PA,15563,Stonebridge Gardens Mobile Home Park,75,6,42111
PA,15601,Latrobe Municipal Authority,30000,1056,42129
PA,15613,New Kensington Municipal Authority,47800,1640,42129
PA,15619,Derry Borough Municipal Authority,6500,1029,42129
PA,15619,Fairfield Manor Mobile Home Park,92,100,42129
PA,15619,Highridge Water Authority,16000,1788,42129
PA,15619,Ligonier Township Muni Authority,3293,155,42129
PA,15619,Little Acres Mobile Home Park,30,122,42129
PA,15619,Mawc Furnace Run,2452,1695,42129
PA,15619,Pine Garden Apartments,40,52,42129
PA,15619,Pineview Manor Mobile Home Park,100,271,42129
PA,15619,Sun Dial Village Mobile Home Park,90,456,42129
PA,15619,Torrance State Hospital,997,920,42129
PA,15619,Youngstown Borough Municipal Authority,2730,1236,42129
PA,15656,Parks Township Municipal Authority,2049,1671,42129
PA,15656,Buffalo Township Municipal Authority Freeport,5849,1272,42129
PA,15682,Bradys Bend Water & Sew Authority,625,283,42005
PA,15682,Cowanshan Yatesboro Numine System,1200,220,42005
PA,15682,Cowanshannock M A Sagamore System,300,742,42005
PA,15682,Dayton Municipal Water Department,600,263,42005
PA,15682,E Armstrong County Municipal Authority,1875,367,42005
PA,15682,Gilpin Township Municipal Authority,1680,1581,42005
PA,15682,Kittanning Plumcreek Water Authority,600,1234,42005
PA,15682,Kittanning Suburb Jt Water Aut,8000,1364,42005
PA,15682,Manor Township Jt Municipal Authority,6744,1015,42005
PA,15682,Parker Area Water Authority,900,841,42005
PA,15682,Rayburn Township Joint Muni Authority,450,1046,42005
PA,15682,Rural Valley Water Works,1000,724,42005
PA,15682,South Buffalo Township Municipal Authority,1230,1206,42005
PA,15682,Sugar Creek Resthome,176,215,42005
PA,15682,Templeton Water Company,474,33,42005
PA,15682,West Kittanning Municipal Authority,2000,1174,42005
PA,15682,Worthington West Franklin Jma,1500,472,42005
PA,15701,Icmsa Plumville,310,567,42063
PA,15701,Central Indiana County Water Authority,4635,1107,42063
PA,15701,Clymer Borough Municipal Authority,1700,674,42063
PA,15705,Blairsville Municipal Authority,3600,711,42063
PA,15705,Crystal Waters Personal Care,80,66,42063
PA,15705,Glen Campbell Water Works,260,122,42063
PA,15705,Green Township Ma Cookport,226,768,42063
PA,15705,Hillsdale Nursing and Rehab,100,145,42063
PA,15705,Indiana Municipal Services Authority Pine Township,1932,507,42063
PA,15714,Marsteller Community Water Authority,75,111,42021
PA,15722,West Carroll W Authority Bakerton,670,1066,42021
PA,15722,Kings II Mobile Home Park,55,5,42021
PA,15724,Burnside Borough Water System,325,225,42063
PA,15730,Brockway Borough Municipal Authority,4384,298,42065
PA,15730,Brookville Municipal Authority,6220,1103,42065
PA,15730,Eldred Township Municipal Authority,482,1,42065
PA,15730,Falls Creek Borough Municipal Authority,1440,1507,42065
PA,15730,Henderson Township Municipal Authority,354,250,42065
PA,15730,Knox Township Municipal Authority,300,306,42065
PA,15730,Reynoldsville Water Authority,2908,580,42065
PA,15730,Summerville Borough Municipal Authority,700,364,42065
PA,15730,Sykesville Borough,1500,1388,42065
PA,15760,Northern Cambria Municipal Water,4500,246,42021
PA,15801,Brady Township Water Association,1570,136,42033
PA,15801,City of Dubois Water Depart,7794,1211,42033
PA,15801,Sandy Township,1828,1428,42033
PA,15801,Union Township Municipal Authority,450,1545,42033
PA,15801,Country Place Mobile Home Park,225,77,42033
PA,15821,Jay Township Water Authority,1775,343,42047
PA,15821,Johnsonburg Municipal Authority,2900,1206,42047
PA,15821,Jones Township Municipal Authority,396,78,42047
PA,15821,Ridgway Borough Water System,4700,786,42047
PA,15821,Ridgway Township Water Authority,1763,917,42047
PA,15821,St Marys Area Water Authority,22000,1671,42047
PA,15821,Toby Water,440,1873,42047
PA,15823,Aqua Pa Inc. Treasure Lake Div,4155,832,42047
PA,15828,Aqua Pa Jenks Township Water Treatment Plant,4320,899,42053
PA,15828,Tionesta Borough Water Supply,610,813,42053
PA,15828,West Hickory Water Company,450,110,42053
PA,15866,Ansonville Water Authority,55,200,42033
PA,15866,Beccaria Coalport Irvona M A,1850,141,42033
PA,15866,Clearfield Municipal Authority,14000,1452,42033
PA,15866,Cooper Township Municipal Authority,3700,895,42033
PA,15866,Covington Karthaus Girard A A,1700,356,42033
PA,15866,Grampian Borough Penn Township Ma,1400,1658,42033
PA,15866,Houtzdale Municipal Authority,8410,496,42033
PA,15866,Huston Township Municipal Authority,960,710,42033
PA,15866,Irvona Municipal Authority,1980,1049,42033
PA,15866,Pike Township Municipal Authority,4500,1141,42033
PA,15866,Quehanna Motivational Bootcamp,430,129,42033
PA,15866,Westover Municipal Authority,456,1478,42033
PA,15870,Clermont Water Association,75,230,42047
PA,15904,Southwestern Cambria County Authority,4400,1360,42021
PA,15905,Pine Crest Estates Mobile Home,354,621,42021
PA,15906,East Taylor Municipal Authority,3152,1847,42021
PA,15909,Ebensburg Boro Muni Authority,8500,1346,42021
PA,15926,Cairnbrook Improvement Association,910,104,42111
PA,15931,Blacklick Valley Municipal Authority,1650,1225,42021
PA,15931,Nanty Glo Water Authority,4076,1163,42021
PA,15931,Croyle Township Water Authority,950,1415,42021
PA,15931,N E Trailer Court,81,20,42021
PA,15931,Cambria Township Water Authority,1000,893,42021
PA,15931,Teakettle Run Water Authority,92,83,42021
PA,15935,Boswell Borough Municipal Authority,2900,37,42111
PA,15938,Lilly Municipal Water Works,1388,67,42021
PA,15938,Portage Borough Municipal Authority,7600,420,42021
PA,15938,Cresson Township Municipal Authority,2500,183,42021
PA,15940,Loretto Borough Water System,480,75,42021
PA,15940,Sankertown Borough Water System,675,101,42021
PA,15942,Highland S & W Authority Beaverdam,23140,2618,42021
PA,15946,Tri Township Water Authority,1227,1287,42021
PA,16001,Sutton Mobile Home Park,112,5,42019
PA,16001,Franklin Mobile Home Village,85,8,42019
PA,16001,Rolling Valley Estates,180,88,42019
PA,16001,Woodbine Oaks Mobile Home Park,65,445,42019
PA,16002,Port O Call Mobile Home Park,276,393,42019
PA,16002,Wesleys Hide Away Mobile Home Park,25,86,42019
PA,16002,Cherry Hill Corporation,90,19,42019
PA,16002,Hy Vue Acres Mobile Home Park,62,93,42019
PA,16002,Colonial Gardens Guest Home,45,52,42019
PA,16022,Slippery Rock Municipal Authority,15778,1200,42019
PA,16022,Zelienople Borough,4123,1650,42019
PA,16023,Concordia Lutheran Home,950,105,42019
PA,16023,Bernies Mobile Home Park,170,17,42019
PA,16025,Chicora Borough Water Supply,1100,628,42019
PA,16025,Chicora Medical Center,150,133,42019
PA,16028,Rimersburg Borough Municipal Authority,1873,405,42005
PA,16033,Evans City Borough,2000,708,42019
PA,16037,Harmony Borough Water Authority,6669,1681,42019
PA,16037,Pine Valley Estates,70,410,42019
PA,16037,Perry Lake Estates,44,29,42019
