Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Mountain View Manor,None,,,
Mountainside Resort,Bromodichloromethane,0.820 ppb,0.06 ppb,
Mountainside Resort,Bromoform,3.90 ppb,0.5 ppb,
Mountainside Resort,Dibromoacetic acid,1.13 ppb,0.04 ppb,
Mountainside Resort,Dibromochloromethane,3.02 ppb,0.1 ppb,
Mountainside Resort,Haloacetic acids (HAA5)†,1.13 ppb,0.1 ppb,60 ppb
Mountainside Resort,Nitrate,1.53 ppm,0.14 ppm,10 ppm
Mountainside Resort,"Radium, combined (-226 &amp; -228)",0.77 pCi/L,0.05 pCi/L,5 pCi/L
Mountainside Resort,Total trihalomethanes (TTHMs)†,7.83 ppb,0.15 ppb,80 ppb
Mountainside Resort,None,,,
Notchbrook Condominium,Bromodichloromethane,3.20 ppb,0.06 ppb,
Notchbrook Condominium,Chloroform,12.6 ppb,0.4 ppb,
Notchbrook Condominium,Dibromochloromethane,0.842 ppb,0.1 ppb,
Notchbrook Condominium,Dichloroacetic acid,7.87 ppb,0.2 ppb,
Notchbrook Condominium,Haloacetic acids (HAA5)†,15.5 ppb,0.1 ppb,60 ppb
Notchbrook Condominium,Nitrate,0.330 ppm,0.14 ppm,10 ppm
Notchbrook Condominium,Total trihalomethanes (TTHMs)†,28.5 ppb,0.15 ppb,80 ppb
Notchbrook Condominium,Trichloroacetic acid,7.62 ppb,0.1 ppb,
Notchbrook Condominium,None,,,
Notchbrook III,Nitrate,0.362 ppm,0.14 ppm,10 ppm
Notchbrook III,None,,,
Pinecrest Mobile Home Park,Bromodichloromethane,1.30 ppb,0.06 ppb,
Pinecrest Mobile Home Park,Chloroform,4.26 ppb,0.4 ppb,
Pinecrest Mobile Home Park,Total trihalomethanes (TTHMs)†,6.90 ppb,0.15 ppb,80 ppb
Pinecrest Mobile Home Park,Dibromochloromethane,0.1000 ppb,0.1 ppb,
Pinecrest Mobile Home Park,Manganese,4.00 ppb,100 ppb,
Pinecrest Mobile Home Park,Nitrate,0.0115 ppm,0.14 ppm,10 ppm
Pinecrest Mobile Home Park,None,,,
River Road Apartments,Chloroform,0.875 ppb,0.4 ppb,
River Road Apartments,Manganese,5.00 ppb,100 ppb,
River Road Apartments,None,,,
Sterling View Senior Mobile Home Park,"Radium, combined (-226 &amp; -228)",1.27 pCi/L,0.05 pCi/L,5 pCi/L
Sterling View Senior Mobile Home Park,Manganese,135.0 ppb,100 ppb,
Sterling View Senior Mobile Home Park,None,,,
Stowe F D 2 Gold Brook Circle,Nitrate,0.502 ppm,0.14 ppm,10 ppm
Stowe F D 2 Gold Brook Circle,Manganese,31.0 ppb,100 ppb,
Stowe F D 2 Gold Brook Circle,None,,,
Topnotch,Bromodichloromethane,0.800 ppb,0.06 ppb,
Topnotch,Dibromochloromethane,0.967 ppb,0.1 ppb,
Topnotch,Nitrate*,0.345 ppm,0.14 ppm,10 ppm
Topnotch,"Radium, combined (-226 &amp; -228)*",0.55 pCi/L,0.05 pCi/L,5 pCi/L
Topnotch,Total trihalomethanes (TTHMs)†,2.63 ppb,0.15 ppb,80 ppb
Topnotch,Bromoform,0.433 ppb,0.5 ppb,
Topnotch,Chloroform,0.433 ppb,0.4 ppb,
Topnotch,Manganese*,5.00 ppb,100 ppb,
Topnotch,None,,,
Waterville Fire District 1,Nitrate,0.718 ppm,0.14 ppm,10 ppm
Waterville Fire District 1,"Radium, combined (-226 &amp; -228)",0.53 pCi/L,0.05 pCi/L,5 pCi/L
Waterville Fire District 1,"1,2,4-Trimethylbenzene",0.354 ppb,,
Waterville Fire District 1,"1,3,5-Trimethylbenzene",0.0442 ppb,,
Waterville Fire District 1,Acetone,0.272 ppb,,
Waterville Fire District 1,Benzene,0.0939 ppb,0.15 ppb,5 ppb
Waterville Fire District 1,Bromodichloromethane,0.0379 ppb,0.06 ppb,
Waterville Fire District 1,Chloroform,0.196 ppb,0.4 ppb,
Waterville Fire District 1,Chloromethane,0.0258 ppb,2.69 ppb,
Waterville Fire District 1,Ethylbenzene,1.36 ppb,300 ppb,700 ppb
Waterville Fire District 1,Isopropylbenzene,0.0591 ppb,,
Waterville Fire District 1,n-Butylbenzene,0.0316 ppb,,
Waterville Fire District 1,n-Propylbenzene,0.228 ppb,,
Waterville Fire District 1,Naphthalene,0.0709 ppb,,
Waterville Fire District 1,o-Chlorotoluene,0.109 ppb,,
Waterville Fire District 1,sec-Butylbenzene,0.0109 ppb,,
Waterville Fire District 1,Toluene,1.74 ppb,150 ppb,"1,000 ppb"
Waterville Fire District 1,Total trihalomethanes (TTHMs)†,0.213 ppb,0.15 ppb,80 ppb
Waterville Fire District 1,Xylenes (total),1.83 ppb,"1,800 ppb","10,000 ppb"
Waterville Fire District 1,None,,,
Bristol Water Department,Bromodichloromethane,6.40 ppb,0.06 ppb,
Bristol Water Department,Chloroform,34.1 ppb,0.4 ppb,
Bristol Water Department,Chromium (hexavalent),0.0542 ppb,0.02 ppb,
Bristol Water Department,Dibromochloromethane,1.09 ppb,0.1 ppb,
Bristol Water Department,Dichloroacetic acid,10.4 ppb,0.2 ppb,
Bristol Water Department,Haloacetic acids (HAA5)†,27.6 ppb,0.1 ppb,60 ppb
Bristol Water Department,Haloacetic acids (HAA9)†,27.6 ppb,0.06 ppb,
Bristol Water Department,Nitrate,0.674 ppm,0.14 ppm,10 ppm
Bristol Water Department,Nitrate and nitrite,0.654 ppm,0.14 ppm,10 ppm
Bristol Water Department,Total trihalomethanes (TTHMs)†,45.8 ppb,0.15 ppb,80 ppb
Bristol Water Department,Trichloroacetic acid,15.7 ppb,0.1 ppb,
Bristol Water Department,Barium,59.2 ppb,700 ppb,"2,000 ppb"
Bristol Water Department,Chlorate,72.4 ppb,210 ppb,
Bristol Water Department,Chromium (total),0.0228 ppb,,100 ppb
Bristol Water Department,Dibromoacetic acid,0.0112 ppb,0.04 ppb,
Bristol Water Department,Fluoride,0.579 ppm,,4 ppm
Bristol Water Department,Manganese,54.0 ppb,100 ppb,
Bristol Water Department,Monobromoacetic acid,0.336 ppb,25 ppb,
Bristol Water Department,Monochloroacetic acid,1.12 ppb,53 ppb,
Bristol Water Department,Strontium,0.0350 ppb,"1,500 ppb",
Bristol Water Department,Vanadium,0.271 ppb,21 ppb,
Bristol Water Department,None,,,
Brookside Mobile Home Court,Arsenic,1.25 ppb,0.004 ppb,10 ppb
Brookside Mobile Home Court,"Radium, combined (-226 &amp; -228)",4.05 pCi/L,0.05 pCi/L,5 pCi/L
Brookside Mobile Home Court,Barium,4.65 ppb,700 ppb,"2,000 ppb"
Brookside Mobile Home Court,Chromium (total),0.765 ppb,,100 ppb
Brookside Mobile Home Court,Fluoride,0.700 ppm,,4 ppm
Brookside Mobile Home Court,Manganese,140.0 ppb,100 ppb,
Brookside Mobile Home Court,None,,,
Kilbourn Mobile Home Park,Bromodichloromethane,1.10 ppb,0.06 ppb,
Kilbourn Mobile Home Park,Chloroform,2.25 ppb,0.4 ppb,
Kilbourn Mobile Home Park,Dibromochloromethane,0.750 ppb,0.1 ppb,
Kilbourn Mobile Home Park,Dichloroacetic acid*,2.45 ppb,0.2 ppb,
Kilbourn Mobile Home Park,Haloacetic acids (HAA5)*†,2.45 ppb,0.1 ppb,60 ppb
Kilbourn Mobile Home Park,Nitrate*,0.465 ppm,0.14 ppm,10 ppm
Kilbourn Mobile Home Park,"Radium, combined (-226 &amp; -228)*",1.44 pCi/L,0.05 pCi/L,5 pCi/L
Kilbourn Mobile Home Park,Total trihalomethanes (TTHMs)†,4.10 ppb,0.15 ppb,80 ppb
Kilbourn Mobile Home Park,None,,,
Lindale Mobile Home Park,Bromodichloromethane*,0.400 ppb,0.06 ppb,
Lindale Mobile Home Park,Dibromoacetic acid*,0.167 ppb,0.04 ppb,
Lindale Mobile Home Park,Dibromochloromethane*,0.700 ppb,0.1 ppb,
Lindale Mobile Home Park,Nitrate*,0.376 ppm,0.14 ppm,10 ppm
Lindale Mobile Home Park,"Radium, combined (-226 &amp; -228)*",0.47 pCi/L,0.05 pCi/L,5 pCi/L
Lindale Mobile Home Park,Total trihalomethanes (TTHMs)*†,3.35 ppb,0.15 ppb,80 ppb
Lindale Mobile Home Park,Bromoform*,0.533 ppb,0.5 ppb,
Lindale Mobile Home Park,Chloroform*,0.0417 ppb,0.4 ppb,
Lindale Mobile Home Park,Fluoride*,0.576 ppm,,4 ppm
Lindale Mobile Home Park,None,,,
Middlebury Water Department,Bromodichloromethane,3.00 ppb,0.06 ppb,
Middlebury Water Department,Chloroform,2.80 ppb,0.4 ppb,
Middlebury Water Department,Dibromochloromethane,2.05 ppb,0.1 ppb,
Middlebury Water Department,Haloacetic acids (HAA5)†,10.5 ppb,0.1 ppb,60 ppb
Middlebury Water Department,Total trihalomethanes (TTHMs)†,39.6 ppb,0.15 ppb,80 ppb
Middlebury Water Department,Barium,185.0 ppb,700 ppb,"2,000 ppb"
Middlebury Water Department,Chromium (total),0.500 ppb,,100 ppb
Middlebury Water Department,Fluoride,0.500 ppm,,4 ppm
Middlebury Water Department,None,,,
Otter Creek Mobile Home Park,Bromodichloromethane,4.46 ppb,0.06 ppb,
Otter Creek Mobile Home Park,Chloroform,43.3 ppb,0.4 ppb,
Otter Creek Mobile Home Park,Dichloroacetic acid,19.5 ppb,0.2 ppb,
Otter Creek Mobile Home Park,Haloacetic acids (HAA5)†,42.6 ppb,0.1 ppb,60 ppb
Otter Creek Mobile Home Park,Total trihalomethanes (TTHMs)†,47.8 ppb,0.15 ppb,80 ppb
Otter Creek Mobile Home Park,Trichloroacetic acid,21.2 ppb,0.1 ppb,
Otter Creek Mobile Home Park,Dibromochloromethane*,0.0204 ppb,0.1 ppb,
Otter Creek Mobile Home Park,Fluoride*,0.453 ppm,,4 ppm
Otter Creek Mobile Home Park,Monochloroacetic acid,1.84 ppb,53 ppb,
Otter Creek Mobile Home Park,Nitrate*,0.248 ppm,0.14 ppm,10 ppm
Otter Creek Mobile Home Park,None,,,
Starksboro Village Water Co-op,"Radium, combined (-226 &amp; -228)",0.67 pCi/L,0.05 pCi/L,5 pCi/L
Starksboro Village Water Co-op,Nitrate,0.1000 ppm,0.14 ppm,10 ppm
Starksboro Village Water Co-op,None,,,
Vergennes Panton Water District,Bromodichloromethane,4.89 ppb,0.06 ppb,
Vergennes Panton Water District,Chloroform,46.8 ppb,0.4 ppb,
Vergennes Panton Water District,Dichloroacetic acid,17.3 ppb,0.2 ppb,
Vergennes Panton Water District,Haloacetic acids (HAA5)†,45.5 ppb,0.1 ppb,60 ppb
Vergennes Panton Water District,Total trihalomethanes (TTHMs)†,56.7 ppb,0.15 ppb,80 ppb
Vergennes Panton Water District,Trichloroacetic acid,26.4 ppb,0.1 ppb,
Vergennes Panton Water District,Dibromochloromethane,0.0204 ppb,0.1 ppb,
Vergennes Panton Water District,Fluoride,0.453 ppm,,4 ppm
Vergennes Panton Water District,Monochloroacetic acid,1.90 ppb,53 ppb,
Vergennes Panton Water District,Nitrate,0.248 ppm,0.14 ppm,10 ppm
Vergennes Panton Water District,None,,,
Ananda Village,Arsenic,0.337 ppb,0.004 ppb,10 ppb
Ananda Village,Cadmium,0.320 ppb,0.04 ppb,5 ppb
Ananda Village,Chloroform,10.6 ppb,0.4 ppb,
Ananda Village,Nitrate,0.703 ppm,0.14 ppm,10 ppm
Ananda Village,Nitrate and nitrite,0.885 ppm,0.14 ppm,10 ppm
Ananda Village,"Radium, combined (-226 &amp; -228)",1.56 pCi/L,0.05 pCi/L,5 pCi/L
Ananda Village,Uranium,0.97 pCi/L,0.43 pCi/L,20 pCi/L
Ananda Village,Aluminum,20.4 ppb,600 ppb,
Ananda Village,Barium,23.4 ppb,700 ppb,"2,000 ppb"
Ananda Village,Carbon tetrachloride,0.124 ppb,0.1 ppb,5 ppb
Ananda Village,Chromium (total),0.155 ppb,,100 ppb
Ananda Village,Manganese,6.12 ppb,100 ppb,
Ananda Village,Mercury (inorganic),0.102 ppb,1.2 ppb,2 ppb
Ananda Village,Selenium,0.255 ppb,30 ppb,50 ppb
Ananda Village,Silver,0.609 ppb,,
Ananda Village,None,,,
Winooski Water Department,Bromodichloromethane*,3.00 ppb,0.06 ppb,
Winooski Water Department,Chloroform*,23.7 ppb,0.4 ppb,
Winooski Water Department,Dichloroacetic acid*,11.9 ppb,0.2 ppb,
Winooski Water Department,Haloacetic acids (HAA5)*†,23.3 ppb,0.1 ppb,60 ppb
Winooski Water Department,Haloacetic acids (HAA9)†,28.4 ppb,0.06 ppb,
Winooski Water Department,"Radium, combined (-226 &amp; -228)*",1.10 pCi/L,0.05 pCi/L,5 pCi/L
Winooski Water Department,Total trihalomethanes (TTHMs)*†,26.7 ppb,0.15 ppb,80 ppb
Winooski Water Department,Trichloroacetic acid*,11.2 ppb,0.1 ppb,
Winooski Water Department,Fluoride*,0.683 ppm,,4 ppm
Winooski Water Department,Manganese,7.31 ppb,100 ppb,
Winooski Water Department,Monobromoacetic acid*,0.0107 ppb,25 ppb,
Winooski Water Department,Monochloroacetic acid*,0.163 ppb,53 ppb,
Winooski Water Department,None,,,
Colchester Fire District 1,Bromodichloromethane*,3.00 ppb,0.06 ppb,
Colchester Fire District 1,Chloroform*,23.7 ppb,0.4 ppb,
Colchester Fire District 1,Dichloroacetic acid*,11.9 ppb,0.2 ppb,
Colchester Fire District 1,Haloacetic acids (HAA5)*†,23.3 ppb,0.1 ppb,60 ppb
Colchester Fire District 1,"Radium, combined (-226 &amp; -228)*",1.10 pCi/L,0.05 pCi/L,5 pCi/L
Colchester Fire District 1,Total trihalomethanes (TTHMs)*†,26.7 ppb,0.15 ppb,80 ppb
Colchester Fire District 1,Trichloroacetic acid*,11.2 ppb,0.1 ppb,
Colchester Fire District 1,Fluoride*,0.683 ppm,,4 ppm
Colchester Fire District 1,Manganese*,6.38 ppb,100 ppb,
Colchester Fire District 1,Monobromoacetic acid*,0.0107 ppb,25 ppb,
Colchester Fire District 1,Monochloroacetic acid*,0.163 ppb,53 ppb,
Colchester Fire District 1,Bromodichloromethane*,3.00 ppb,0.06 ppb,
Colchester Fire District 1,Chloroform*,23.7 ppb,0.4 ppb,
Colchester Fire District 1,Dichloroacetic acid*,11.9 ppb,0.2 ppb,
Colchester Fire District 1,Haloacetic acids (HAA5)*†,23.3 ppb,0.1 ppb,60 ppb
Colchester Fire District 1,"Radium, combined (-226 &amp; -228)*",1.10 pCi/L,0.05 pCi/L,5 pCi/L
Colchester Fire District 1,Total trihalomethanes (TTHMs)*†,26.7 ppb,0.15 ppb,80 ppb
Colchester Fire District 1,Trichloroacetic acid*,11.2 ppb,0.1 ppb,
Colchester Fire District 1,Fluoride*,0.683 ppm,,4 ppm
Colchester Fire District 1,Manganese*,6.38 ppb,100 ppb,
Colchester Fire District 1,Monobromoacetic acid*,0.0107 ppb,25 ppb,
Colchester Fire District 1,Monochloroacetic acid*,0.163 ppb,53 ppb,
Williston Water Department,Bromodichloromethane*,3.00 ppb,0.06 ppb,
Williston Water Department,Chloroform*,23.7 ppb,0.4 ppb,
Williston Water Department,Dichloroacetic acid*,11.9 ppb,0.2 ppb,
Williston Water Department,Haloacetic acids (HAA5)*†,23.3 ppb,0.1 ppb,60 ppb
Williston Water Department,"Radium, combined (-226 &amp; -228)*",1.10 pCi/L,0.05 pCi/L,5 pCi/L
Williston Water Department,Total trihalomethanes (TTHMs)*†,26.7 ppb,0.15 ppb,80 ppb
Williston Water Department,Trichloroacetic acid*,11.2 ppb,0.1 ppb,
Williston Water Department,Fluoride*,0.683 ppm,,4 ppm
Williston Water Department,Manganese*,6.38 ppb,100 ppb,
Williston Water Department,Monobromoacetic acid*,0.0107 ppb,25 ppb,
Williston Water Department,Monochloroacetic acid*,0.163 ppb,53 ppb,
Shelburne Water Department,Bromodichloromethane*,3.00 ppb,0.06 ppb,
Shelburne Water Department,Chloroform*,23.7 ppb,0.4 ppb,
Shelburne Water Department,Dichloroacetic acid*,11.9 ppb,0.2 ppb,
Shelburne Water Department,Haloacetic acids (HAA5)*†,23.3 ppb,0.1 ppb,60 ppb
Shelburne Water Department,"Radium, combined (-226 &amp; -228)*",1.10 pCi/L,0.05 pCi/L,5 pCi/L
Shelburne Water Department,Total trihalomethanes (TTHMs)*†,26.7 ppb,0.15 ppb,80 ppb
Shelburne Water Department,Trichloroacetic acid*,11.2 ppb,0.1 ppb,
Shelburne Water Department,Fluoride*,0.683 ppm,,4 ppm
Shelburne Water Department,Manganese*,6.38 ppb,100 ppb,
Shelburne Water Department,Monobromoacetic acid*,0.0107 ppb,25 ppb,
Shelburne Water Department,Monochloroacetic acid*,0.163 ppb,53 ppb,
Shelburne Water Department,None,,,
Barre City Water System,Bromodichloromethane,2.90 ppb,0.06 ppb,
Barre City Water System,Chloroform,28.6 ppb,0.4 ppb,
Barre City Water System,Chromium (hexavalent),0.0693 ppb,0.02 ppb,
Barre City Water System,Dichloroacetic acid,9.46 ppb,0.2 ppb,
Barre City Water System,Haloacetic acids (HAA5)†,20.7 ppb,0.1 ppb,60 ppb
Barre City Water System,Haloacetic acids (HAA9)†,16.6 ppb,0.06 ppb,
Barre City Water System,"Radium, combined (-226 &amp; -228)",0.49 pCi/L,0.05 pCi/L,5 pCi/L
Barre City Water System,Total trihalomethanes (TTHMs)†,32.8 ppb,0.15 ppb,80 ppb
Barre City Water System,Trichloroacetic acid,11.2 ppb,0.1 ppb,
Barre City Water System,Chlorate,383.8 ppb,210 ppb,
Barre City Water System,Fluoride,0.699 ppm,,4 ppm
Barre City Water System,Manganese,17.2 ppb,100 ppb,
Barre City Water System,Nitrate,0.143 ppm,0.14 ppm,10 ppm
Barre City Water System,Strontium,0.104 ppb,"1,500 ppb",
Barre City Water System,None,,,
Montpelier Water Supply,Bromodichloromethane,0.238 ppb,0.06 ppb,
Montpelier Water Supply,Haloacetic acids (HAA5)†,0.463 ppb,0.1 ppb,60 ppb
Montpelier Water Supply,"Radium, combined (-226 &amp; -228)",0.24 pCi/L,0.05 pCi/L,5 pCi/L
Montpelier Water Supply,Total trihalomethanes (TTHMs)†,1.02 ppb,0.15 ppb,80 ppb
Montpelier Water Supply,Aluminum,10.00 ppb,600 ppb,
Montpelier Water Supply,Chloroform,0.512 ppb,0.4 ppb,
Montpelier Water Supply,Di(2-ethylhexyl) phthalate,0.228 ppb,3 ppb,6 ppb
Montpelier Water Supply,Dibromochloromethane,0.192 ppb,0.1 ppb,
Montpelier Water Supply,Dichloroacetic acid,0.338 ppb,0.2 ppb,
Montpelier Water Supply,Fluoride,0.1000 ppm,,4 ppm
Montpelier Water Supply,Manganese,6.67 ppb,100 ppb,
Montpelier Water Supply,Nitrate and nitrite,0.0135 ppm,0.14 ppm,10 ppm
Montpelier Water Supply,Trichloroacetic acid,0.125 ppb,0.1 ppb,
Montpelier Water Supply,None,,,
Edward Farrar Utility District,Bromodichloromethane,1.50 ppb,0.06 ppb,
Edward Farrar Utility District,Chloroform,28.9 ppb,0.4 ppb,
Edward Farrar Utility District,Dichloroacetic acid,9.54 ppb,0.2 ppb,
Edward Farrar Utility District,Haloacetic acids (HAA5)†,20.9 ppb,0.1 ppb,60 ppb
Edward Farrar Utility District,Total trihalomethanes (TTHMs)†,34.3 ppb,0.15 ppb,80 ppb
Edward Farrar Utility District,Trichloroacetic acid,11.4 ppb,0.1 ppb,
Edward Farrar Utility District,Dibromochloromethane,0.00893 ppb,0.1 ppb,
Edward Farrar Utility District,Fluoride,0.563 ppm,,4 ppm
Edward Farrar Utility District,Manganese,15.0 ppb,100 ppb,
Edward Farrar Utility District,Nitrate,0.250 ppm,0.14 ppm,10 ppm
Edward Farrar Utility District,None,,,
East Northfield Water Company,Bromodichloromethane,2.78 ppb,0.06 ppb,
East Northfield Water Company,Chloroform,53.2 ppb,0.4 ppb,
East Northfield Water Company,Dichloroacetic acid,3.27 ppb,0.2 ppb,
East Northfield Water Company,Haloacetic acids (HAA5)†,11.4 ppb,0.1 ppb,60 ppb
East Northfield Water Company,"Radium, combined (-226 &amp; -228)",0.39 pCi/L,0.05 pCi/L,5 pCi/L
East Northfield Water Company,Total trihalomethanes (TTHMs)†,57.4 ppb,0.15 ppb,80 ppb
East Northfield Water Company,Trichloroacetic acid,6.99 ppb,0.1 ppb,
East Northfield Water Company,Dibromoacetic acid,0.0338 ppb,0.04 ppb,
East Northfield Water Company,Dibromochloromethane,0.139 ppb,0.1 ppb,
East Northfield Water Company,Manganese,10.7 ppb,100 ppb,
East Northfield Water Company,Monobromoacetic acid,0.0344 ppb,25 ppb,
East Northfield Water Company,Monochloroacetic acid,0.277 ppb,53 ppb,
East Northfield Water Company,MTBE,0.163 ppb,13 ppb,
East Northfield Water Company,Perchlorate,0.171 ppb,1 ppb,
East Northfield Water Company,None,,,
Ash Mountain Water System,"Radium, combined (-226 &amp; -228)",2.82 pCi/L,0.05 pCi/L,5 pCi/L
Ash Mountain Water System,Chloroform,0.1000 ppb,0.4 ppb,
Ash Mountain Water System,Manganese,61.5 ppb,100 ppb,
Ash Mountain Water System,Toluene,4.98 ppb,150 ppb,"1,000 ppb"
Ash Mountain Water System,None,,,
Rutland City Water Department,Bromodichloromethane,2.85 ppb,0.06 ppb,
Rutland City Water Department,Chloroform,33.7 ppb,0.4 ppb,
Rutland City Water Department,Dichloroacetic acid,18.2 ppb,0.2 ppb,
Rutland City Water Department,Haloacetic acids (HAA5)†,47.2 ppb,0.1 ppb,60 ppb
Rutland City Water Department,Haloacetic acids (HAA9)†,45.8 ppb,0.06 ppb,
Rutland City Water Department,Nitrate and nitrite,0.300 ppm,0.14 ppm,10 ppm
Rutland City Water Department,Total trihalomethanes (TTHMs)†,37.8 ppb,0.15 ppb,80 ppb
Rutland City Water Department,Trichloroacetic acid,28.7 ppb,0.1 ppb,
Rutland City Water Department,Chlorate,239.6 ppb,210 ppb,
Rutland City Water Department,Chromium (hexavalent),0.0214 ppb,0.02 ppb,
Rutland City Water Department,Chromium (total),0.0457 ppb,,100 ppb
Rutland City Water Department,Fluoride,0.622 ppm,,4 ppm
Rutland City Water Department,Monochloroacetic acid,0.240 ppb,53 ppb,
Rutland City Water Department,Nitrate,0.280 ppm,0.14 ppm,10 ppm
Rutland City Water Department,Strontium,0.0262 ppb,"1,500 ppb",
Rutland City Water Department,None,,,
Brandon Fire District 1,Nitrate,1.10 ppm,0.14 ppm,10 ppm
Brandon Fire District 1,None,,,
Fair Haven Water Department,Bromodichloromethane,1.92 ppb,0.06 ppb,
Fair Haven Water Department,Chloroform,29.2 ppb,0.4 ppb,
Fair Haven Water Department,Dichloroacetic acid,12.6 ppb,0.2 ppb,
Fair Haven Water Department,Haloacetic acids (HAA5)†,24.5 ppb,0.1 ppb,60 ppb
Fair Haven Water Department,"Radium, combined (-226 &amp; -228)",0.67 pCi/L,0.05 pCi/L,5 pCi/L
Fair Haven Water Department,Total trihalomethanes (TTHMs)†,34.3 ppb,0.15 ppb,80 ppb
Fair Haven Water Department,Trichloroacetic acid,11.8 ppb,0.1 ppb,
Fair Haven Water Department,Monochloroacetic acid,0.0417 ppb,53 ppb,
Fair Haven Water Department,None,,,
West Rutland Town,Bromodichloromethane,1.70 ppb,0.06 ppb,
West Rutland Town,Chloroform,2.80 ppb,0.4 ppb,
West Rutland Town,Dibromochloromethane,1.08 ppb,0.1 ppb,
West Rutland Town,Nitrate,0.413 ppm,0.14 ppm,10 ppm
West Rutland Town,Total trihalomethanes (TTHMs)†,5.72 ppb,0.15 ppb,80 ppb
West Rutland Town,Bromoform,0.0625 ppb,0.5 ppb,
West Rutland Town,None,,,
Poultney Water Department,Nitrate,1.10 ppm,0.14 ppm,10 ppm
Poultney Water Department,Total trihalomethanes (TTHMs)†,1.25 ppb,0.15 ppb,80 ppb
Poultney Water Department,Bromoform,0.620 ppb,0.5 ppb,
Poultney Water Department,Dibromochloromethane,0.130 ppb,0.1 ppb,
Poultney Water Department,Fluoride,0.336 ppm,,4 ppm
Poultney Water Department,None,,,
Proctor Water Department,Bromodichloromethane,0.832 ppb,0.06 ppb,
Proctor Water Department,Chloroform,27.1 ppb,0.4 ppb,
Proctor Water Department,Dibromochloromethane,0.347 ppb,0.1 ppb,
Proctor Water Department,Dichloroacetic acid,8.75 ppb,0.2 ppb,
Proctor Water Department,Haloacetic acids (HAA5)†,22.7 ppb,0.1 ppb,60 ppb
Proctor Water Department,Nitrate,0.420 ppm,0.14 ppm,10 ppm
Proctor Water Department,Total trihalomethanes (TTHMs)†,37.3 ppb,0.15 ppb,80 ppb
Proctor Water Department,Trichloroacetic acid,13.4 ppb,0.1 ppb,
Proctor Water Department,Barium,19.0 ppb,700 ppb,"2,000 ppb"
Proctor Water Department,Fluoride,0.727 ppm,,4 ppm
Proctor Water Department,Manganese,24.5 ppb,100 ppb,
Proctor Water Department,Monochloroacetic acid,0.500 ppb,53 ppb,
Proctor Water Department,None,,,
Castleton Fire District 1,Nitrate,0.638 ppm,0.14 ppm,10 ppm
Castleton Fire District 1,"Radium, combined (-226 &amp; -228)",0.64 pCi/L,0.05 pCi/L,5 pCi/L
Castleton Fire District 1,MTBE,0.280 ppb,13 ppb,
Castleton Fire District 1,None,,,
Pittsford Florence Water Department,Bromodichloromethane,0.170 ppb,0.06 ppb,
Pittsford Florence Water Department,Nitrate,0.831 ppm,0.14 ppm,10 ppm
Pittsford Florence Water Department,Nitrate and nitrite,1.000 ppm,0.14 ppm,10 ppm
Pittsford Florence Water Department,Total trihalomethanes (TTHMs)†,0.833 ppb,0.15 ppb,80 ppb
Pittsford Florence Water Department,Barium,7.50 ppb,700 ppb,"2,000 ppb"
Pittsford Florence Water Department,Chloroform,0.200 ppb,0.4 ppb,
Pittsford Florence Water Department,Dibromochloromethane,0.150 ppb,0.1 ppb,
Pittsford Florence Water Department,"Radium, combined (-226 &amp; -228)",0.09 pCi/L,0.05 pCi/L,5 pCi/L
Pittsford Florence Water Department,None,,,
Mountain Green Condominium,Bromodichloromethane,1.54 ppb,0.06 ppb,
Mountain Green Condominium,Bromoform,5.41 ppb,0.5 ppb,
Mountain Green Condominium,Dibromoacetic acid,3.23 ppb,0.04 ppb,
Mountain Green Condominium,Dibromochloromethane,4.06 ppb,0.1 ppb,
Mountain Green Condominium,Haloacetic acids (HAA5)†,3.23 ppb,0.1 ppb,60 ppb
Mountain Green Condominium,Nitrate,0.767 ppm,0.14 ppm,10 ppm
Mountain Green Condominium,"Radium, combined (-226 &amp; -228)",0.37 pCi/L,0.05 pCi/L,5 pCi/L
Mountain Green Condominium,Total trihalomethanes (TTHMs)†,17.1 ppb,0.15 ppb,80 ppb
Mountain Green Condominium,Barium,165.0 ppb,700 ppb,"2,000 ppb"
Mountain Green Condominium,Chloroform,0.179 ppb,0.4 ppb,
Mountain Green Condominium,Manganese,10.7 ppb,100 ppb,
Mountain Green Condominium,None,,,
Wallingford Fire District 1,Bromodichloromethane,1.13 ppb,0.06 ppb,
Wallingford Fire District 1,Chloroform,1.19 ppb,0.4 ppb,
Wallingford Fire District 1,Dibromochloromethane,1.14 ppb,0.1 ppb,
Wallingford Fire District 1,Nitrate,1.10 ppm,0.14 ppm,10 ppm
Wallingford Fire District 1,Total trihalomethanes (TTHMs)†,4.57 ppb,0.15 ppb,80 ppb
Wallingford Fire District 1,Bromoform,0.400 ppb,0.5 ppb,
Wallingford Fire District 1,None,,,
Quechee Central,Bromodichloromethane,0.988 ppb,0.06 ppb,
Quechee Central,Dibromochloromethane,0.850 ppb,0.1 ppb,
Quechee Central,Nitrate,1.15 ppm,0.14 ppm,10 ppm
Quechee Central,Total trihalomethanes (TTHMs)†,3.70 ppb,0.15 ppb,80 ppb
Quechee Central,Bromoform,0.238 ppb,0.5 ppb,
Quechee Central,Chloroform,0.700 ppb,0.4 ppb,
Quechee Central,None,,,
