Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
"East Spencer, Town of",Chromium (hexavalent)*,0.0695 ppb,0.02 ppb,
"East Spencer, Town of",Dibromochloromethane,1.63 ppb,0.1 ppb,
"East Spencer, Town of",Dichloroacetic acid,14.5 ppb,0.2 ppb,
"East Spencer, Town of",Haloacetic acids (HAA5)†,27.3 ppb,0.1 ppb,60 ppb
"East Spencer, Town of",Haloacetic acids (HAA9)*†,36.1 ppb,0.06 ppb,
"East Spencer, Town of",Nitrate*,0.792 ppm,0.14 ppm,10 ppm
"East Spencer, Town of",Perfluorooctanoic acid (PFOA)*,0.380 ppt,0.007 ppt,
"East Spencer, Town of",Total trihalomethanes (TTHMs)†,56.0 ppb,0.15 ppb,80 ppb
"East Spencer, Town of",Trichloroacetic acid,12.6 ppb,0.1 ppb,
"East Spencer, Town of",Chlorate*,114.6 ppb,210 ppb,
"East Spencer, Town of",Chromium (total)*,0.179 ppb,,100 ppb
"East Spencer, Town of",Dibromoacetic acid*,0.0229 ppb,0.04 ppb,
"East Spencer, Town of",Fluoride*,0.678 ppm,,4 ppm
"East Spencer, Town of",Manganese*,0.194 ppb,100 ppb,
"East Spencer, Town of",Monochloroacetic acid,0.237 ppb,53 ppb,
"East Spencer, Town of",Perfluorooctane sulfonate (PFOS)*,0.540 ppt,1 ppt,
"East Spencer, Town of",Strontium*,0.0448 ppb,"1,500 ppb",
"East Spencer, Town of",Vanadium*,0.545 ppb,21 ppb,
"East Spencer, Town of",None,,,
Centerville,Nitrate and nitrite,0.863 ppm,0.14 ppm,10 ppm
Centerville,"Radium, combined (-226 &amp; -228)",1.83 pCi/L,0.05 pCi/L,5 pCi/L
Centerville,Fluoride,0.735 ppm,,4 ppm
Centerville,None,,,
Chancellor,Haloacetic acids (HAA5)†,6.27 ppb,0.1 ppb,60 ppb
Chancellor,"Radium, combined (-226 &amp; -228)*",0.53 pCi/L,0.05 pCi/L,5 pCi/L
Chancellor,Total trihalomethanes (TTHMs)†,15.0 ppb,0.15 ppb,80 ppb
Chancellor,Barium*,21.4 ppb,700 ppb,"2,000 ppb"
Chancellor,Chromium (total)*,0.150 ppb,,100 ppb
Chancellor,Fluoride*,0.00210 ppm,,4 ppm
Chancellor,Selenium*,0.250 ppb,30 ppb,50 ppb
Hurley,Arsenic*,2.00 ppb,0.004 ppb,10 ppb
Hurley,Haloacetic acids (HAA5)†,7.92 ppb,0.1 ppb,60 ppb
Hurley,Total trihalomethanes (TTHMs)†,20.5 ppb,0.15 ppb,80 ppb
Hurley,Barium*,14.5 ppb,700 ppb,"2,000 ppb"
Hurley,Chromium (total)*,1.10 ppb,,100 ppb
Hurley,Nitrite*,0.0150 ppm,,1 ppm
Hurley,Selenium*,1.60 ppb,30 ppb,50 ppb
Aqua Ohio - Marion,"1,4-Dioxane",0.990 ppb,0.35 ppb,
Aqua Ohio - Marion,Atrazine,0.621 ppb,0.1 ppb,3 ppb
Aqua Ohio - Marion,Bromodichloromethane,7.76 ppb,0.06 ppb,
Aqua Ohio - Marion,Chloroform,24.4 ppb,0.4 ppb,
Aqua Ohio - Marion,Chromium (hexavalent),0.268 ppb,0.02 ppb,
Aqua Ohio - Marion,Dibromoacetic acid,0.769 ppb,0.04 ppb,
Aqua Ohio - Marion,Dibromochloromethane,3.05 ppb,0.1 ppb,
Aqua Ohio - Marion,Dichloroacetic acid,12.5 ppb,0.2 ppb,
Aqua Ohio - Marion,Haloacetic acids (HAA5)†,17.3 ppb,0.1 ppb,60 ppb
Aqua Ohio - Marion,Haloacetic acids (HAA9)†,24.8 ppb,0.06 ppb,
Aqua Ohio - Marion,Nitrate,2.10 ppm,0.14 ppm,10 ppm
Aqua Ohio - Marion,Nitrate and nitrite,2.10 ppm,0.14 ppm,10 ppm
Aqua Ohio - Marion,"Radium, combined (-226 &amp; -228)",0.47 pCi/L,0.05 pCi/L,5 pCi/L
Aqua Ohio - Marion,Total trihalomethanes (TTHMs)†,35.4 ppb,0.15 ppb,80 ppb
Aqua Ohio - Marion,Trichloroacetic acid,3.46 ppb,0.1 ppb,
Aqua Ohio - Marion,1-Butanol ,0.908 ppb,,
Aqua Ohio - Marion,Barium,1.83 ppb,700 ppb,"2,000 ppb"
Aqua Ohio - Marion,Bromoform,0.191 ppb,0.5 ppb,
Aqua Ohio - Marion,Chromium (total),0.164 ppb,,100 ppb
Aqua Ohio - Marion,Cyanide,4.83 ppb,,200 ppb
Aqua Ohio - Marion,Fluoride,0.990 ppm,,4 ppm
Aqua Ohio - Marion,Molybdenum,10.4 ppb,40 ppb,
Aqua Ohio - Marion,Monobromoacetic acid,0.0133 ppb,25 ppb,
Aqua Ohio - Marion,Monochloroacetic acid,0.599 ppb,53 ppb,
Aqua Ohio - Marion,Simazine,0.0279 ppb,0.1 ppb,4 ppb
Aqua Ohio - Marion,Strontium,3.76 ppb,"1,500 ppb",
Aqua Ohio - Marion,Vanadium,0.689 ppb,21 ppb,
Aqua Ohio - Marion,None,,,
Brooke Water LLC - Parker Dam,Arsenic,2.50 ppb,0.004 ppb,10 ppb
Brooke Water LLC - Parker Dam,Bromodichloromethane,17.3 ppb,0.06 ppb,
Brooke Water LLC - Parker Dam,Bromoform,1.34 ppb,0.5 ppb,
Brooke Water LLC - Parker Dam,Chloroform,22.5 ppb,0.4 ppb,
Brooke Water LLC - Parker Dam,Dibromochloromethane,11.6 ppb,0.1 ppb,
Brooke Water LLC - Parker Dam,Haloacetic acids (HAA5)†,19.5 ppb,0.1 ppb,60 ppb
Brooke Water LLC - Parker Dam,Nitrate,0.337 ppm,0.14 ppm,10 ppm
Brooke Water LLC - Parker Dam,Nitrate and nitrite,0.290 ppm,0.14 ppm,10 ppm
Brooke Water LLC - Parker Dam,Total trihalomethanes (TTHMs)†,62.7 ppb,0.15 ppb,80 ppb
Brooke Water LLC - Parker Dam,Barium,115.0 ppb,700 ppb,"2,000 ppb"
Brooke Water LLC - Parker Dam,Fluoride,0.310 ppm,,4 ppm
Brooke Water LLC - Parker Dam,Selenium,1.70 ppb,30 ppb,50 ppb
Brooke Water LLC - Parker Dam,None,,,
Viborg,Arsenic*,2.00 ppb,0.004 ppb,10 ppb
Viborg,Haloacetic acids (HAA5)†,12.5 ppb,0.1 ppb,60 ppb
Viborg,Total trihalomethanes (TTHMs)†,26.3 ppb,0.15 ppb,80 ppb
Viborg,Barium*,14.5 ppb,700 ppb,"2,000 ppb"
Viborg,Chromium (total)*,1.10 ppb,,100 ppb
Viborg,Nitrite*,0.0150 ppm,,1 ppm
Viborg,Selenium*,1.60 ppb,30 ppb,50 ppb
Chester Sanitary District,Chromium (hexavalent)*,0.320 ppb,0.02 ppb,
Chester Sanitary District,Haloacetic acids (HAA5)†,13.1 ppb,0.1 ppb,60 ppb
Chester Sanitary District,Haloacetic acids (HAA9)*†,13.4 ppb,0.06 ppb,
Chester Sanitary District,Nitrate,1.000 ppm,0.14 ppm,10 ppm
Chester Sanitary District,Total trihalomethanes (TTHMs)†,42.0 ppb,0.15 ppb,80 ppb
Chester Sanitary District,Barium*,20.0 ppb,700 ppb,"2,000 ppb"
Chester Sanitary District,Chromium (total)*,0.228 ppb,,100 ppb
Chester Sanitary District,Manganese*,0.0575 ppb,100 ppb,
Chester Sanitary District,Molybdenum*,1.15 ppb,40 ppb,
Chester Sanitary District,Strontium*,0.177 ppb,"1,500 ppb",
Chester Sanitary District,Vanadium*,0.918 ppb,21 ppb,
Chester Sanitary District,None,,,
Kingbrook III Rural Water System,Haloacetic acids (HAA5)†,16.4 ppb,0.1 ppb,60 ppb
Kingbrook III Rural Water System,Nitrate,1.30 ppm,0.14 ppm,10 ppm
Kingbrook III Rural Water System,Total trihalomethanes (TTHMs)†,40.2 ppb,0.15 ppb,80 ppb
Kingbrook III Rural Water System,None,,,
Anson and Madison Water District,Bromodichloromethane,1.51 ppb,0.06 ppb,
Anson and Madison Water District,Chloroform,39.0 ppb,0.4 ppb,
Anson and Madison Water District,Dichloroacetic acid,20.5 ppb,0.2 ppb,
Anson and Madison Water District,Haloacetic acids (HAA5)†,36.7 ppb,0.1 ppb,60 ppb
Anson and Madison Water District,Total trihalomethanes (TTHMs)†,40.5 ppb,0.15 ppb,80 ppb
Anson and Madison Water District,Trichloroacetic acid,16.9 ppb,0.1 ppb,
Anson and Madison Water District,Barium,2.30 ppb,700 ppb,"2,000 ppb"
Anson and Madison Water District,Fluoride,0.542 ppm,,4 ppm
Anson and Madison Water District,Manganese,0.388 ppb,100 ppb,
Anson and Madison Water District,Monochloroacetic acid,0.452 ppb,53 ppb,
Anson and Madison Water District,Nitrate,0.0483 ppm,0.14 ppm,10 ppm
Anson and Madison Water District,Nitrate and nitrite,0.0483 ppm,0.14 ppm,10 ppm
Anson and Madison Water District,None,,,
Aqua Illinois-nunda,Bromodichloromethane,8.36 ppb,0.06 ppb,
Aqua Illinois-nunda,Chloroform,33.4 ppb,0.4 ppb,
Aqua Illinois-nunda,Dibromoacetic acid,0.146 ppb,0.04 ppb,
Aqua Illinois-nunda,Dibromochloromethane,1.95 ppb,0.1 ppb,
Aqua Illinois-nunda,Dichloroacetic acid,13.2 ppb,0.2 ppb,
Aqua Illinois-nunda,Haloacetic acids (HAA5)†,28.4 ppb,0.1 ppb,60 ppb
Aqua Illinois-nunda,Total trihalomethanes (TTHMs)†,43.7 ppb,0.15 ppb,80 ppb
Aqua Illinois-nunda,Trichloroacetic acid,12.9 ppb,0.1 ppb,
Aqua Illinois-nunda,Barium,73.0 ppb,700 ppb,"2,000 ppb"
Aqua Illinois-nunda,Chlorate,335.1 ppb,210 ppb,
Aqua Illinois-nunda,Fluoride,0.689 ppm,,4 ppm
Aqua Illinois-nunda,Manganese,8.06 ppb,100 ppb,
Aqua Illinois-nunda,Molybdenum,2.32 ppb,40 ppb,
Aqua Illinois-nunda,Monobromoacetic acid,2.22 ppb,25 ppb,
Aqua Illinois-nunda,Strontium,0.977 ppb,"1,500 ppb",
Aqua Illinois-nunda,None,,,
Ramona,Arsenic,0.500 ppb,0.004 ppb,10 ppb
Ramona,Haloacetic acids (HAA5)†,17.5 ppb,0.1 ppb,60 ppb
Ramona,Total trihalomethanes (TTHMs)†,46.4 ppb,0.15 ppb,80 ppb
Ramona,Barium,23.1 ppb,700 ppb,"2,000 ppb"
Ramona,Chromium (total),0.500 ppb,,100 ppb
Ramona,Fluoride,0.000650 ppm,,4 ppm
Ramona,Nitrate,0.200 ppm,0.14 ppm,10 ppm
Ramona,Selenium,0.650 ppb,30 ppb,50 ppb
Ramona,None,,,
Port Wentworth,Arsenic,3.10 ppb,0.004 ppb,10 ppb
Port Wentworth,Bromodichloromethane,5.16 ppb,0.06 ppb,
Port Wentworth,Chloroform,13.1 ppb,0.4 ppb,
Port Wentworth,Dibromoacetic acid,0.160 ppb,0.04 ppb,
Port Wentworth,Dibromochloromethane,1.93 ppb,0.1 ppb,
Port Wentworth,Dichloroacetic acid,6.98 ppb,0.2 ppb,
Port Wentworth,Haloacetic acids (HAA5)†,14.4 ppb,0.1 ppb,60 ppb
Port Wentworth,Total trihalomethanes (TTHMs)†,22.2 ppb,0.15 ppb,80 ppb
Port Wentworth,Trichloroacetic acid,7.23 ppb,0.1 ppb,
Port Wentworth,Bromoform,0.118 ppb,0.5 ppb,
Port Wentworth,Ethylbenzene,0.383 ppb,300 ppb,700 ppb
Port Wentworth,Fluoride,0.328 ppm,,4 ppm
Port Wentworth,Nitrate,0.0110 ppm,0.14 ppm,10 ppm
Port Wentworth,Nitrate and nitrite,0.00183 ppm,0.14 ppm,10 ppm
Port Wentworth,Xylenes (total),3.87 ppb,"1,800 ppb","10,000 ppb"
Port Wentworth,None,,,
Lincoln-pipestone Rural Water System,Arsenic,0.920 ppb,0.004 ppb,10 ppb
Lincoln-pipestone Rural Water System,Bromodichloromethane,6.15 ppb,0.06 ppb,
Lincoln-pipestone Rural Water System,Chloroform,8.03 ppb,0.4 ppb,
Lincoln-pipestone Rural Water System,Dibromoacetic acid,1.70 ppb,0.04 ppb,
Lincoln-pipestone Rural Water System,Dibromochloromethane,3.94 ppb,0.1 ppb,
Lincoln-pipestone Rural Water System,Dichloroacetic acid,4.95 ppb,0.2 ppb,
Lincoln-pipestone Rural Water System,Haloacetic acids (HAA5)†,10.00 ppb,0.1 ppb,60 ppb
Lincoln-pipestone Rural Water System,Haloacetic acids (HAA9)†,15.9 ppb,0.06 ppb,
Lincoln-pipestone Rural Water System,Nitrate,5.13 ppm,0.14 ppm,10 ppm
Lincoln-pipestone Rural Water System,"Radium, combined (-226 &amp; -228)",0.37 pCi/L,0.05 pCi/L,5 pCi/L
Lincoln-pipestone Rural Water System,Total trihalomethanes (TTHMs)†,19.6 ppb,0.15 ppb,80 ppb
Lincoln-pipestone Rural Water System,Trichloroacetic acid,3.14 ppb,0.1 ppb,
Lincoln-pipestone Rural Water System,Bromoform,0.657 ppb,0.5 ppb,
Lincoln-pipestone Rural Water System,Di(2-ethylhexyl) phthalate,0.192 ppb,3 ppb,6 ppb
Lincoln-pipestone Rural Water System,Fluoride,0.602 ppm,,4 ppm
Lincoln-pipestone Rural Water System,Manganese,19.8 ppb,100 ppb,
Lincoln-pipestone Rural Water System,Monochloroacetic acid,0.0306 ppb,53 ppb,
Lincoln-pipestone Rural Water System,None,,,
Lincoln-pipestone Rural Water System,Arsenic,0.920 ppb,0.004 ppb,10 ppb
Lincoln-pipestone Rural Water System,Bromodichloromethane,6.15 ppb,0.06 ppb,
Lincoln-pipestone Rural Water System,Chloroform,8.03 ppb,0.4 ppb,
Lincoln-pipestone Rural Water System,Dibromoacetic acid,1.70 ppb,0.04 ppb,
Lincoln-pipestone Rural Water System,Dibromochloromethane,3.94 ppb,0.1 ppb,
Lincoln-pipestone Rural Water System,Dichloroacetic acid,4.95 ppb,0.2 ppb,
Lincoln-pipestone Rural Water System,Haloacetic acids (HAA5)†,10.00 ppb,0.1 ppb,60 ppb
Lincoln-pipestone Rural Water System,Haloacetic acids (HAA9)†,15.9 ppb,0.06 ppb,
Lincoln-pipestone Rural Water System,Nitrate,5.13 ppm,0.14 ppm,10 ppm
Lincoln-pipestone Rural Water System,"Radium, combined (-226 &amp; -228)",0.37 pCi/L,0.05 pCi/L,5 pCi/L
Lincoln-pipestone Rural Water System,Total trihalomethanes (TTHMs)†,19.6 ppb,0.15 ppb,80 ppb
Lincoln-pipestone Rural Water System,Trichloroacetic acid,3.14 ppb,0.1 ppb,
Lincoln-pipestone Rural Water System,Bromoform,0.657 ppb,0.5 ppb,
Lincoln-pipestone Rural Water System,Di(2-ethylhexyl) phthalate,0.192 ppb,3 ppb,6 ppb
Lincoln-pipestone Rural Water System,Fluoride,0.602 ppm,,4 ppm
Lincoln-pipestone Rural Water System,Manganese,19.8 ppb,100 ppb,
Lincoln-pipestone Rural Water System,Monochloroacetic acid,0.0306 ppb,53 ppb,
Lincoln-pipestone Rural Water System,None,,,
Freeman,Chromium (hexavalent)*,0.336 ppb,0.02 ppb,
Freeman,Haloacetic acids (HAA5)†,32.5 ppb,0.1 ppb,60 ppb
Freeman,Haloacetic acids (HAA9)*†,33.8 ppb,0.06 ppb,
Freeman,Total trihalomethanes (TTHMs)†,50.7 ppb,0.15 ppb,80 ppb
Freeman,Chromium (total)*,0.371 ppb,,100 ppb
Freeman,Manganese*,0.249 ppb,100 ppb,
Freeman,Molybdenum*,3.17 ppb,40 ppb,
Freeman,Strontium*,0.287 ppb,"1,500 ppb",
Freeman,Vanadium*,1.15 ppb,21 ppb,
Meadows Mennonite Home,Arsenic,1.95 ppb,0.004 ppb,10 ppb
Meadows Mennonite Home,"Radium, combined (-226 &amp; -228)",0.55 pCi/L,0.05 pCi/L,5 pCi/L
Meadows Mennonite Home,Barium,6.50 ppb,700 ppb,"2,000 ppb"
Meadows Mennonite Home,Chloroform,0.259 ppb,0.4 ppb,
Meadows Mennonite Home,Fluoride,0.601 ppm,,4 ppm
Meadows Mennonite Home,Manganese,4.95 ppb,100 ppb,
Meadows Mennonite Home,Nitrate,0.0400 ppm,0.14 ppm,10 ppm
Meadows Mennonite Home,Total trihalomethanes (TTHMs)†,0.259 ppb,0.15 ppb,80 ppb
Meadows Mennonite Home,None,,,
Parkston,Chromium (hexavalent)*,0.336 ppb,0.02 ppb,
Parkston,Haloacetic acids (HAA5)†,25.2 ppb,0.1 ppb,60 ppb
Parkston,Haloacetic acids (HAA9)*†,33.8 ppb,0.06 ppb,
Parkston,Total trihalomethanes (TTHMs)†,47.3 ppb,0.15 ppb,80 ppb
Parkston,Chromium (total)*,0.371 ppb,,100 ppb
Parkston,Manganese*,0.249 ppb,100 ppb,
Parkston,Molybdenum*,3.17 ppb,40 ppb,
Parkston,Strontium*,0.287 ppb,"1,500 ppb",
Parkston,Vanadium*,1.15 ppb,21 ppb,
Tripp,Haloacetic acids (HAA5)†,0.357 ppb,0.1 ppb,60 ppb
Tripp,None,,,
Beaver Creek,Arsenic,6.22 ppb,0.004 ppb,10 ppb
Beaver Creek,Barium,47.2 ppb,700 ppb,"2,000 ppb"
Beaver Creek,Chloroform,0.0425 ppb,0.4 ppb,
Beaver Creek,Fluoride,1.13 ppm,,4 ppm
Beaver Creek,Total trihalomethanes (TTHMs)†,0.0425 ppb,0.15 ppb,80 ppb
Beaver Creek,None,,,
Cape Hardwicke/ft. Mcallister/kinsale/re,Bromodichloromethane,0.256 ppb,0.06 ppb,
Cape Hardwicke/ft. Mcallister/kinsale/re,Dibromochloromethane,0.309 ppb,0.1 ppb,
Cape Hardwicke/ft. Mcallister/kinsale/re,Chloroform,0.181 ppb,0.4 ppb,
Cape Hardwicke/ft. Mcallister/kinsale/re,Fluoride,0.488 ppm,,4 ppm
Cape Hardwicke/ft. Mcallister/kinsale/re,None,,,
Acme Water - Blue Hills,Arsenic,4.96 ppb,0.004 ppb,10 ppb
Acme Water - Blue Hills,Nitrate,7.65 ppm,0.14 ppm,10 ppm
Acme Water - Blue Hills,Tetrachloroethylene (perchloroethylene),1.03 ppb,0.06 ppb,5 ppb
Acme Water - Blue Hills,Total trihalomethanes (TTHMs)†,1.45 ppb,0.15 ppb,80 ppb
Acme Water - Blue Hills,Barium,66.0 ppb,700 ppb,"2,000 ppb"
Acme Water - Blue Hills,Chromium (total),2.00 ppb,,100 ppb
Acme Water - Blue Hills,Fluoride,0.730 ppm,,4 ppm
Acme Water - Blue Hills,None,,,
Kenneth,Arsenic*,0.920 ppb,0.004 ppb,10 ppb
Kenneth,Bromodichloromethane,5.90 ppb,0.06 ppb,
Kenneth,Chloroform,6.93 ppb,0.4 ppb,
Kenneth,Dibromoacetic acid,1.30 ppb,0.04 ppb,
Kenneth,Dibromochloromethane,3.90 ppb,0.1 ppb,
Kenneth,Dichloroacetic acid,4.17 ppb,0.2 ppb,
Kenneth,Haloacetic acids (HAA5)†,7.20 ppb,0.1 ppb,60 ppb
Kenneth,Haloacetic acids (HAA9)*†,15.9 ppb,0.06 ppb,
Kenneth,Nitrate*,5.13 ppm,0.14 ppm,10 ppm
Kenneth,"Radium, combined (-226 &amp; -228)*",0.37 pCi/L,0.05 pCi/L,5 pCi/L
Kenneth,Total trihalomethanes (TTHMs)†,17.2 ppb,0.15 ppb,80 ppb
Kenneth,Trichloroacetic acid,1.73 ppb,0.1 ppb,
Kenneth,Bromoform,0.467 ppb,0.5 ppb,
Kenneth,Di(2-ethylhexyl) phthalate*,0.192 ppb,3 ppb,6 ppb
Kenneth,Fluoride*,0.602 ppm,,4 ppm
Kenneth,Manganese*,19.8 ppb,100 ppb,
Kenneth,Monochloroacetic acid*,0.0306 ppb,53 ppb,
Kenneth,None,,,
Luverne,Arsenic,1.67 ppb,0.004 ppb,10 ppb
Luverne,Bromodichloromethane,8.71 ppb,0.06 ppb,
Luverne,Chloroform,12.3 ppb,0.4 ppb,
Luverne,Dibromoacetic acid,2.02 ppb,0.04 ppb,
Luverne,Dibromochloromethane,5.05 ppb,0.1 ppb,
Luverne,Dichloroacetic acid,8.53 ppb,0.2 ppb,
Luverne,Haloacetic acids (HAA5)†,15.8 ppb,0.1 ppb,60 ppb
Luverne,Nitrate,1.17 ppm,0.14 ppm,10 ppm
Luverne,Total trihalomethanes (TTHMs)†,27.2 ppb,0.15 ppb,80 ppb
Luverne,Trichloroacetic acid,5.25 ppb,0.1 ppb,
Luverne,Barium,52.4 ppb,700 ppb,"2,000 ppb"
Luverne,Bromoform,0.355 ppb,0.5 ppb,
Luverne,Fluoride,0.766 ppm,,4 ppm
Luverne,None,,,
City Of Biloxi-magnolia Bend,Bromodichloromethane,15.0 ppb,0.06 ppb,
City Of Biloxi-magnolia Bend,Chloroform,30.4 ppb,0.4 ppb,
City Of Biloxi-magnolia Bend,Dibromoacetic acid,1.50 ppb,0.04 ppb,
City Of Biloxi-magnolia Bend,Dibromochloromethane,5.87 ppb,0.1 ppb,
City Of Biloxi-magnolia Bend,Dichloroacetic acid,11.0 ppb,0.2 ppb,
City Of Biloxi-magnolia Bend,Haloacetic acids (HAA5)†,24.0 ppb,0.1 ppb,60 ppb
City Of Biloxi-magnolia Bend,Total trihalomethanes (TTHMs)†,51.3 ppb,0.15 ppb,80 ppb
City Of Biloxi-magnolia Bend,Trichloroacetic acid,11.5 ppb,0.1 ppb,
City Of Biloxi-magnolia Bend,Barium,7.50 ppb,700 ppb,"2,000 ppb"
City Of Biloxi-magnolia Bend,Chromium (total),2.20 ppb,,100 ppb
City Of Biloxi-magnolia Bend,Fluoride,0.453 ppm,,4 ppm
City Of Biloxi-magnolia Bend,None,,,
Rock County Rural Water System,Bromodichloromethane,7.68 ppb,0.06 ppb,
Rock County Rural Water System,Chloroform,11.8 ppb,0.4 ppb,
Rock County Rural Water System,Dibromoacetic acid,1.52 ppb,0.04 ppb,
Rock County Rural Water System,Dibromochloromethane,3.71 ppb,0.1 ppb,
Rock County Rural Water System,Dichloroacetic acid,8.87 ppb,0.2 ppb,
Rock County Rural Water System,Haloacetic acids (HAA5)†,14.8 ppb,0.1 ppb,60 ppb
Rock County Rural Water System,Nitrate,11.3 ppm,0.14 ppm,10 ppm
Rock County Rural Water System,Total trihalomethanes (TTHMs)†,22.3 ppb,0.15 ppb,80 ppb
Rock County Rural Water System,Trichloroacetic acid,4.38 ppb,0.1 ppb,
Rock County Rural Water System,Bromoform,0.0462 ppb,0.5 ppb,
Rock County Rural Water System,Fluoride,0.713 ppm,,4 ppm
Rock County Rural Water System,Monochloroacetic acid,0.289 ppb,53 ppb,
Rock County Rural Water System,None,,,
Steen,Bromodichloromethane,4.45 ppb,0.06 ppb,
Steen,Chloroform,6.00 ppb,0.4 ppb,
Steen,Dibromoacetic acid,0.800 ppb,0.04 ppb,
Steen,Dibromochloromethane,1.90 ppb,0.1 ppb,
Steen,Dichloroacetic acid,4.55 ppb,0.2 ppb,
Steen,Haloacetic acids (HAA5)†,8.55 ppb,0.1 ppb,60 ppb
Steen,Nitrate*,11.3 ppm,0.14 ppm,10 ppm
Steen,Total trihalomethanes (TTHMs)†,12.4 ppb,0.15 ppb,80 ppb
Steen,Trichloroacetic acid,3.20 ppb,0.1 ppb,
Steen,Bromoform*,0.0462 ppb,0.5 ppb,
Steen,Fluoride*,0.713 ppm,,4 ppm
Steen,Monochloroacetic acid*,0.289 ppb,53 ppb,
Steen,None,,,
Country Acres Mobile Home Park,Arsenic,3.93 ppb,0.004 ppb,10 ppb
Country Acres Mobile Home Park,Barium,55.0 ppb,700 ppb,"2,000 ppb"
Country Acres Mobile Home Park,Fluoride,0.585 ppm,,4 ppm
Country Acres Mobile Home Park,None,,,
East Winds Court Inc.,Chromium (hexavalent)*,0.336 ppb,0.02 ppb,
East Winds Court Inc.,Haloacetic acids (HAA5)†,21.5 ppb,0.1 ppb,60 ppb
East Winds Court Inc.,Haloacetic acids (HAA9)*†,33.8 ppb,0.06 ppb,
East Winds Court Inc.,Total trihalomethanes (TTHMs)†,42.0 ppb,0.15 ppb,80 ppb
East Winds Court Inc.,Chromium (total)*,0.371 ppb,,100 ppb
East Winds Court Inc.,Manganese*,0.249 ppb,100 ppb,
East Winds Court Inc.,Molybdenum*,3.17 ppb,40 ppb,
East Winds Court Inc.,Strontium*,0.287 ppb,"1,500 ppb",
East Winds Court Inc.,Vanadium*,1.15 ppb,21 ppb,
Gayville,Haloacetic acids (HAA5)†,8.50 ppb,0.1 ppb,60 ppb
Gayville,Total trihalomethanes (TTHMs)†,40.8 ppb,0.15 ppb,80 ppb
Lesterville,Chromium (hexavalent)*,0.336 ppb,0.02 ppb,
Lesterville,Haloacetic acids (HAA5)†,21.2 ppb,0.1 ppb,60 ppb
Lesterville,Haloacetic acids (HAA9)*†,33.8 ppb,0.06 ppb,
Lesterville,Total trihalomethanes (TTHMs)†,40.5 ppb,0.15 ppb,80 ppb
Lesterville,Chromium (total)*,0.371 ppb,,100 ppb
Lesterville,Manganese*,0.249 ppb,100 ppb,
Lesterville,Molybdenum*,3.17 ppb,40 ppb,
Lesterville,Strontium*,0.287 ppb,"1,500 ppb",
Lesterville,Vanadium*,1.15 ppb,21 ppb,
Mission Hill,Chromium (hexavalent)*,0.336 ppb,0.02 ppb,
Mission Hill,Haloacetic acids (HAA5)†,21.0 ppb,0.1 ppb,60 ppb
Mission Hill,Haloacetic acids (HAA9)*†,33.8 ppb,0.06 ppb,
Mission Hill,Total trihalomethanes (TTHMs)†,43.3 ppb,0.15 ppb,80 ppb
Mission Hill,Chromium (total)*,0.371 ppb,,100 ppb
Mission Hill,Manganese*,0.249 ppb,100 ppb,
Mission Hill,Molybdenum*,3.17 ppb,40 ppb,
Mission Hill,Strontium*,0.287 ppb,"1,500 ppb",
Mission Hill,Vanadium*,1.15 ppb,21 ppb,
Northern Lights Mobile Home Park,Arsenic,1.40 ppb,0.004 ppb,10 ppb
Northern Lights Mobile Home Park,Dichloroacetic acid,1.60 ppb,0.2 ppb,
Northern Lights Mobile Home Park,Haloacetic acids (HAA5)†,1.60 ppb,0.1 ppb,60 ppb
Northern Lights Mobile Home Park,"Radium, combined (-226 &amp; -228)",1.90 pCi/L,0.05 pCi/L,5 pCi/L
Northern Lights Mobile Home Park,Total trihalomethanes (TTHMs)†,0.375 ppb,0.15 ppb,80 ppb
Northern Lights Mobile Home Park,Barium,230.0 ppb,700 ppb,"2,000 ppb"
Northern Lights Mobile Home Park,Chloroform,0.375 ppb,0.4 ppb,
Northern Lights Mobile Home Park,Cyanide,53.3 ppb,,200 ppb
Northern Lights Mobile Home Park,None,,,
Timberland Park,Chromium (hexavalent)*,0.336 ppb,0.02 ppb,
Timberland Park,Haloacetic acids (HAA5)†,20.7 ppb,0.1 ppb,60 ppb
Timberland Park,Haloacetic acids (HAA9)*†,33.8 ppb,0.06 ppb,
Timberland Park,Total trihalomethanes (TTHMs)†,43.4 ppb,0.15 ppb,80 ppb
Timberland Park,Chromium (total)*,0.371 ppb,,100 ppb
Timberland Park,Manganese*,0.249 ppb,100 ppb,
Timberland Park,Molybdenum*,3.17 ppb,40 ppb,
Timberland Park,Strontium*,0.287 ppb,"1,500 ppb",
Timberland Park,Vanadium*,1.15 ppb,21 ppb,
North Utica,Arsenic,1.18 ppb,0.004 ppb,10 ppb
North Utica,Bromodichloromethane,1.25 ppb,0.06 ppb,
North Utica,Bromoform,5.99 ppb,0.5 ppb,
North Utica,Dibromoacetic acid,1.09 ppb,0.04 ppb,
North Utica,Dibromochloromethane,2.28 ppb,0.1 ppb,
North Utica,Haloacetic acids (HAA5)†,1.09 ppb,0.1 ppb,60 ppb
North Utica,"Radium, combined (-226 &amp; -228)",3.43 pCi/L,0.05 pCi/L,5 pCi/L
North Utica,Total trihalomethanes (TTHMs)†,10.1 ppb,0.15 ppb,80 ppb
