Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
Sandy Run Mobile Home Park,Fluoride,0.820 ppm,,4 ppm
Sandy Run Mobile Home Park,Nitrate and nitrite,0.0655 ppm,0.14 ppm,10 ppm
Sandy Run Mobile Home Park,None,,,
Santee Cooper Reg Water,Bromodichloromethane,9.43 ppb,0.06 ppb,
Santee Cooper Reg Water,Chloroform,15.6 ppb,0.4 ppb,
Santee Cooper Reg Water,Dibromochloromethane,2.80 ppb,0.1 ppb,
Santee Cooper Reg Water,Dichloroacetic acid,11.5 ppb,0.2 ppb,
Santee Cooper Reg Water,Haloacetic acids (HAA5)†,20.6 ppb,0.1 ppb,60 ppb
Santee Cooper Reg Water,Total trihalomethanes (TTHMs)†,27.8 ppb,0.15 ppb,80 ppb
Santee Cooper Reg Water,Trichloroacetic acid,5.99 ppb,0.1 ppb,
Santee Cooper Reg Water,Fluoride,0.507 ppm,,4 ppm
Santee Cooper Reg Water,Monobromoacetic acid,3.07 ppb,25 ppb,
Santee Cooper Reg Water,Nitrate,0.242 ppm,0.14 ppm,10 ppm
Santee Cooper Reg Water,None,,,
Darlington County W&SA,"1,2-Dibromo-3-chloropropane (DBCP)",0.00556 ppb,0.0017 ppb,0.2 ppb
Darlington County W&SA,Chromium (hexavalent),0.0501 ppb,0.02 ppb,
Darlington County W&SA,Dichloroacetic acid,1.04 ppb,0.2 ppb,
Darlington County W&SA,Haloacetic acids (HAA5)†,1.12 ppb,0.1 ppb,60 ppb
Darlington County W&SA,Haloacetic acids (HAA9)†,0.208 ppb,0.06 ppb,
Darlington County W&SA,Nitrate,0.467 ppm,0.14 ppm,10 ppm
Darlington County W&SA,"Radium, combined (-226 &amp; -228)",1.48 pCi/L,0.05 pCi/L,5 pCi/L
Darlington County W&SA,Bromodichloromethane,0.0133 ppb,0.06 ppb,
Darlington County W&SA,Chloroform,0.0717 ppb,0.4 ppb,
Darlington County W&SA,Chromium (total),0.116 ppb,,100 ppb
Darlington County W&SA,Ethylene dibromide,0.00122 ppb,0.01 ppb,0.05 ppb
Darlington County W&SA,Fluoride,0.604 ppm,,4 ppm
Darlington County W&SA,Manganese,1.13 ppb,100 ppb,
Darlington County W&SA,Monobromoacetic acid,0.0350 ppb,25 ppb,
Darlington County W&SA,Nitrate and nitrite,0.200 ppm,0.14 ppm,10 ppm
Darlington County W&SA,Strontium,0.0162 ppb,"1,500 ppb",
Darlington County W&SA,Total trihalomethanes (TTHMs)†,0.0850 ppb,0.15 ppb,80 ppb
Darlington County W&SA,Trichloroacetic acid,0.0476 ppb,0.1 ppb,
Darlington County W&SA,None,,,
"Darlington, City of",Dibromoacetic acid,0.116 ppb,0.04 ppb,
"Darlington, City of",Haloacetic acids (HAA5)†,0.333 ppb,0.1 ppb,60 ppb
"Darlington, City of","Radium, combined (-226 &amp; -228)",0.50 pCi/L,0.05 pCi/L,5 pCi/L
"Darlington, City of",Fluoride,0.665 ppm,,4 ppm
"Darlington, City of",Monobromoacetic acid,0.217 ppb,25 ppb,
"Darlington, City of",Thallium,0.0838 ppb,0.1 ppb,2 ppb
"Darlington, City of",None,,,
"Hartsville, City of",Bromodichloromethane,0.275 ppb,0.06 ppb,
"Hartsville, City of",Haloacetic acids (HAA5)†,0.635 ppb,0.1 ppb,60 ppb
"Hartsville, City of","Radium, combined (-226 &amp; -228)",1.70 pCi/L,0.05 pCi/L,5 pCi/L
"Hartsville, City of",Trichloroacetic acid,0.448 ppb,0.1 ppb,
"Hartsville, City of",Fluoride,0.113 ppm,,4 ppm
"Hartsville, City of",Monobromoacetic acid,0.188 ppb,25 ppb,
"Hartsville, City of",Nitrate,0.0628 ppm,0.14 ppm,10 ppm
"Hartsville, City of",Total trihalomethanes (TTHMs)†,0.275 ppb,0.15 ppb,80 ppb
"Hartsville, City of",None,,,
"Lamar, Town of","1,2-Dibromo-3-chloropropane (DBCP)*",0.00556 ppb,0.0017 ppb,0.2 ppb
"Lamar, Town of",Bromodichloromethane,0.380 ppb,0.06 ppb,
"Lamar, Town of",Chromium (hexavalent)*,0.0501 ppb,0.02 ppb,
"Lamar, Town of",Dichloroacetic acid*,1.04 ppb,0.2 ppb,
"Lamar, Town of",Haloacetic acids (HAA5)†,0.464 ppb,0.1 ppb,60 ppb
"Lamar, Town of",Haloacetic acids (HAA9)*†,0.208 ppb,0.06 ppb,
"Lamar, Town of",Nitrate*,0.467 ppm,0.14 ppm,10 ppm
"Lamar, Town of","Radium, combined (-226 &amp; -228)",5.99 pCi/L,0.05 pCi/L,5 pCi/L
"Lamar, Town of",Total trihalomethanes (TTHMs)†,0.840 ppb,0.15 ppb,80 ppb
"Lamar, Town of",Trichloroacetic acid,0.210 ppb,0.1 ppb,
"Lamar, Town of",Chlorate,72.0 ppb,210 ppb,
"Lamar, Town of",Chloroform,0.278 ppb,0.4 ppb,
"Lamar, Town of",Chromium (total)*,0.116 ppb,,100 ppb
"Lamar, Town of",Cobalt,0.750 ppb,70 ppb,
"Lamar, Town of",Dibromochloromethane,0.182 ppb,0.1 ppb,
"Lamar, Town of",Ethylene dibromide*,0.00122 ppb,0.01 ppb,0.05 ppb
"Lamar, Town of",Fluoride*,0.604 ppm,,4 ppm
"Lamar, Town of",Manganese,3.55 ppb,100 ppb,
"Lamar, Town of",Monobromoacetic acid,0.254 ppb,25 ppb,
"Lamar, Town of",Nitrate and nitrite*,0.200 ppm,0.14 ppm,10 ppm
"Lamar, Town of",Strontium,0.0200 ppb,"1,500 ppb",
"Lamar, Town of",Vanadium,0.900 ppb,21 ppb,
"Lamar, Town of",None,,,
City of Walterboro,Bromodichloromethane,1.74 ppb,0.06 ppb,
City of Walterboro,Chloroform,2.99 ppb,0.4 ppb,
City of Walterboro,Dibromochloromethane,1.52 ppb,0.1 ppb,
City of Walterboro,Dichloroacetic acid,1.31 ppb,0.2 ppb,
City of Walterboro,Haloacetic acids (HAA5)†,2.14 ppb,0.1 ppb,60 ppb
City of Walterboro,Haloacetic acids (HAA9)†,0.486 ppb,0.06 ppb,
City of Walterboro,Total trihalomethanes (TTHMs)†,6.35 ppb,0.15 ppb,80 ppb
City of Walterboro,Trichloroacetic acid,0.474 ppb,0.1 ppb,
City of Walterboro,Bromoform,0.0845 ppb,0.5 ppb,
City of Walterboro,Chromium (total),0.0927 ppb,,100 ppb
City of Walterboro,Dibromoacetic acid,0.0276 ppb,0.04 ppb,
City of Walterboro,Fluoride,1.04 ppm,,4 ppm
City of Walterboro,Manganese,1.08 ppb,100 ppb,
City of Walterboro,Molybdenum,1.28 ppb,40 ppb,
City of Walterboro,Monobromoacetic acid,0.324 ppb,25 ppb,
City of Walterboro,Nitrate,0.000367 ppm,0.14 ppm,10 ppm
City of Walterboro,Strontium,0.0947 ppb,"1,500 ppb",
City of Walterboro,Vanadium,1.11 ppb,21 ppb,
City of Walterboro,None,,,
"Edisto Beach, Town of",Bromodichloromethane,0.364 ppb,0.06 ppb,
"Edisto Beach, Town of",Bromoform,5.83 ppb,0.5 ppb,
"Edisto Beach, Town of",Dibromoacetic acid,0.875 ppb,0.04 ppb,
"Edisto Beach, Town of",Dibromochloromethane,0.783 ppb,0.1 ppb,
"Edisto Beach, Town of",Haloacetic acids (HAA5)†,3.15 ppb,0.1 ppb,60 ppb
"Edisto Beach, Town of",Total trihalomethanes (TTHMs)†,6.98 ppb,0.15 ppb,80 ppb
"Edisto Beach, Town of",Trichloroacetic acid,1.24 ppb,0.1 ppb,
"Edisto Beach, Town of",Cadmium,0.0111 ppb,0.04 ppb,5 ppb
"Edisto Beach, Town of",Fluoride,3.09 ppm,,4 ppm
"Edisto Beach, Town of",Monobromoacetic acid,1.04 ppb,25 ppb,
"Edisto Beach, Town of",None,,,
Faith Cathedral Fellowship Inc.,Fluoride,1.62 ppm,,4 ppm
Faith Cathedral Fellowship Inc.,Nitrate,0.00261 ppm,0.14 ppm,10 ppm
Faith Cathedral Fellowship Inc.,None,,,
Fishing Creek Property Owners Association,Cadmium,0.0275 ppb,0.04 ppb,5 ppb
Fishing Creek Property Owners Association,Fluoride,0.165 ppm,,4 ppm
Fishing Creek Property Owners Association,None,,,
"Lodge, Town of",Fluoride,0.425 ppm,,4 ppm
"Lodge, Town of",Nitrate,0.0167 ppm,0.14 ppm,10 ppm
"Lodge, Town of",None,,,
"Smoaks, Town of",Bromodichloromethane,0.310 ppb,0.06 ppb,
"Smoaks, Town of",Chloroform,0.820 ppb,0.4 ppb,
"Smoaks, Town of",Dibromochloromethane,0.308 ppb,0.1 ppb,
"Smoaks, Town of",Total trihalomethanes (TTHMs)†,1.44 ppb,0.15 ppb,80 ppb
"Smoaks, Town of",Fluoride,0.238 ppm,,4 ppm
"Smoaks, Town of",Nitrate,0.00342 ppm,0.14 ppm,10 ppm
"Smoaks, Town of",None,,,
"Williams, Town of",Fluoride,0.255 ppm,,4 ppm
"Williams, Town of",Nitrate,0.00383 ppm,0.14 ppm,10 ppm
"Williams, Town of",Nitrate and nitrite,0.0230 ppm,0.14 ppm,10 ppm
"Williams, Town of",None,,,
City of Florence,Chromium (hexavalent),0.0605 ppb,0.02 ppb,
City of Florence,Haloacetic acids (HAA5)†,11.0 ppb,0.1 ppb,60 ppb
City of Florence,Haloacetic acids (HAA9)†,15.0 ppb,0.06 ppb,
City of Florence,Total trihalomethanes (TTHMs)†,38.6 ppb,0.15 ppb,80 ppb
City of Florence,"1,4-Dioxane",0.160 ppb,0.35 ppb,
City of Florence,Chlorate,69.5 ppb,210 ppb,
City of Florence,Chromium (total),0.180 ppb,,100 ppb
City of Florence,Manganese,0.138 ppb,100 ppb,
City of Florence,Molybdenum,1.94 ppb,40 ppb,
City of Florence,Strontium,0.313 ppb,"1,500 ppb",
City of Florence,Vanadium,0.380 ppb,21 ppb,
City of Florence,None,,,
"Coward, Town of",Bromodichloromethane,1.28 ppb,0.06 ppb,
"Coward, Town of",Chloroform,2.22 ppb,0.4 ppb,
"Coward, Town of",Dichloroacetic acid,1.01 ppb,0.2 ppb,
"Coward, Town of",Haloacetic acids (HAA5)†,1.70 ppb,0.1 ppb,60 ppb
"Coward, Town of",Total trihalomethanes (TTHMs)†,3.49 ppb,0.15 ppb,80 ppb
"Coward, Town of",Trichloroacetic acid,0.685 ppb,0.1 ppb,
"Coward, Town of",Fluoride,0.170 ppm,,4 ppm
"Coward, Town of",Nitrate,0.00186 ppm,0.14 ppm,10 ppm
"Coward, Town of",None,,,
"Johnsonville, City of",Bromodichloromethane,2.46 ppb,0.06 ppb,
"Johnsonville, City of",Chloroform,6.34 ppb,0.4 ppb,
"Johnsonville, City of",Dibromoacetic acid,0.686 ppb,0.04 ppb,
"Johnsonville, City of",Dibromochloromethane,0.891 ppb,0.1 ppb,
"Johnsonville, City of",Dichloroacetic acid,0.933 ppb,0.2 ppb,
"Johnsonville, City of",Haloacetic acids (HAA5)†,2.32 ppb,0.1 ppb,60 ppb
"Johnsonville, City of","Radium, combined (-226 &amp; -228)",0.34 pCi/L,0.05 pCi/L,5 pCi/L
"Johnsonville, City of",Total trihalomethanes (TTHMs)†,9.85 ppb,0.15 ppb,80 ppb
"Johnsonville, City of",Trichloroacetic acid,0.351 ppb,0.1 ppb,
"Johnsonville, City of",Barium,23.5 ppb,700 ppb,"2,000 ppb"
"Johnsonville, City of",Bromoform,0.150 ppb,0.5 ppb,
"Johnsonville, City of",Fluoride,1.50 ppm,,4 ppm
"Johnsonville, City of",Monobromoacetic acid,0.354 ppb,25 ppb,
"Johnsonville, City of",Thallium,0.127 ppb,0.1 ppb,2 ppb
"Johnsonville, City of",None,,,
"Lake City, City of",Bromodichloromethane,1.86 ppb,0.06 ppb,
"Lake City, City of",Chloroform,4.86 ppb,0.4 ppb,
"Lake City, City of",Dibromochloromethane,0.560 ppb,0.1 ppb,
"Lake City, City of",Dichloroacetic acid,1.50 ppb,0.2 ppb,
"Lake City, City of",Haloacetic acids (HAA5)†,3.83 ppb,0.1 ppb,60 ppb
"Lake City, City of",Total trihalomethanes (TTHMs)†,11.5 ppb,0.15 ppb,80 ppb
"Lake City, City of",Trichloroacetic acid,3.50 ppb,0.1 ppb,
"Lake City, City of",Barium,10.00 ppb,700 ppb,"2,000 ppb"
"Lake City, City of",Fluoride,0.00435 ppm,,4 ppm
"Lake City, City of",Nitrate,0.0652 ppm,0.14 ppm,10 ppm
"Lake City, City of",None,,,
"Olanta, Town of",Bromodichloromethane,0.175 ppb,0.06 ppb,
"Olanta, Town of",Cadmium,0.167 ppb,0.04 ppb,5 ppb
"Olanta, Town of",Chloroform,1.78 ppb,0.4 ppb,
"Olanta, Town of",Dichloroacetic acid,0.418 ppb,0.2 ppb,
"Olanta, Town of",Haloacetic acids (HAA5)†,0.810 ppb,0.1 ppb,60 ppb
"Olanta, Town of",Total trihalomethanes (TTHMs)†,1.95 ppb,0.15 ppb,80 ppb
"Olanta, Town of",Trichloroacetic acid,0.392 ppb,0.1 ppb,
"Olanta, Town of",Fluoride,0.130 ppm,,4 ppm
"Olanta, Town of",Nitrate,0.00300 ppm,0.14 ppm,10 ppm
"Olanta, Town of",None,,,
"Pamplico, Town of",Bromodichloromethane,1.80 ppb,0.06 ppb,
"Pamplico, Town of",Chloroform,2.63 ppb,0.4 ppb,
"Pamplico, Town of",Dibromochloromethane,1.18 ppb,0.1 ppb,
"Pamplico, Town of",Dichloroacetic acid,1.22 ppb,0.2 ppb,
"Pamplico, Town of",Haloacetic acids (HAA5)†,2.35 ppb,0.1 ppb,60 ppb
"Pamplico, Town of",Total trihalomethanes (TTHMs)†,6.28 ppb,0.15 ppb,80 ppb
"Pamplico, Town of",Trichloroacetic acid,0.288 ppb,0.1 ppb,
"Pamplico, Town of",Bromoform,0.658 ppb,0.5 ppb,
"Pamplico, Town of",Fluoride,0.498 ppm,,4 ppm
"Pamplico, Town of",Monobromoacetic acid,0.846 ppb,25 ppb,
"Pamplico, Town of",Nitrate,0.00183 ppm,0.14 ppm,10 ppm
"Pamplico, Town of",None,,,
"Scranton, Town of",Bromodichloromethane,1.05 ppb,0.06 ppb,
"Scranton, Town of",Chloroform,1.31 ppb,0.4 ppb,
"Scranton, Town of",Dibromochloromethane,0.487 ppb,0.1 ppb,
"Scranton, Town of",Dichloroacetic acid,0.755 ppb,0.2 ppb,
"Scranton, Town of",Haloacetic acids (HAA5)†,1.24 ppb,0.1 ppb,60 ppb
"Scranton, Town of","Radium, combined (-226 &amp; -228)",0.16 pCi/L,0.05 pCi/L,5 pCi/L
"Scranton, Town of",Total trihalomethanes (TTHMs)†,2.82 ppb,0.15 ppb,80 ppb
"Scranton, Town of",Trichloroacetic acid,0.205 ppb,0.1 ppb,
"Scranton, Town of",Fluoride,0.353 ppm,,4 ppm
"Scranton, Town of",Monobromoacetic acid,0.283 ppb,25 ppb,
"Scranton, Town of",Nitrate,0.00711 ppm,0.14 ppm,10 ppm
"Scranton, Town of",Nitrate and nitrite,0.0110 ppm,0.14 ppm,10 ppm
"Scranton, Town of",None,,,
Edgefield County WSA,Bromodichloromethane,8.14 ppb,0.06 ppb,
Edgefield County WSA,Chloroform,42.5 ppb,0.4 ppb,
Edgefield County WSA,Chromium (hexavalent),0.136 ppb,0.02 ppb,
Edgefield County WSA,Dibromochloromethane,1.30 ppb,0.1 ppb,
Edgefield County WSA,Dichloroacetic acid,14.4 ppb,0.2 ppb,
Edgefield County WSA,Haloacetic acids (HAA5)†,31.9 ppb,0.1 ppb,60 ppb
Edgefield County WSA,Haloacetic acids (HAA9)†,37.2 ppb,0.06 ppb,
Edgefield County WSA,Total trihalomethanes (TTHMs)†,52.0 ppb,0.15 ppb,80 ppb
Edgefield County WSA,Trichloroacetic acid,17.3 ppb,0.1 ppb,
Edgefield County WSA,Chromium (total),0.0443 ppb,,100 ppb
Edgefield County WSA,Dibromoacetic acid,0.0323 ppb,0.04 ppb,
Edgefield County WSA,Fluoride,0.467 ppm,,4 ppm
Edgefield County WSA,Manganese,5.35 ppb,100 ppb,
Edgefield County WSA,Monochloroacetic acid,0.109 ppb,53 ppb,
Edgefield County WSA,Nitrate,0.182 ppm,0.14 ppm,10 ppm
Edgefield County WSA,Strontium,0.0328 ppb,"1,500 ppb",
Edgefield County WSA,Vanadium,0.170 ppb,21 ppb,
Edgefield County WSA,None,,,
Big Country Acres Subdivision,"Radium, combined (-226 &amp; -228)",3.85 pCi/L,0.05 pCi/L,5 pCi/L
Big Country Acres Subdivision,Barium,54.3 ppb,700 ppb,"2,000 ppb"
Big Country Acres Subdivision,Chromium (total),6.84 ppb,,100 ppb
Big Country Acres Subdivision,Fluoride,1.48 ppm,,4 ppm
Big Country Acres Subdivision,Manganese,8.35 ppb,100 ppb,
Big Country Acres Subdivision,Nitrate and nitrite,0.00767 ppm,0.14 ppm,10 ppm
Big Country Acres Subdivision,None,,,
Greenwood CPW,Bromodichloromethane,3.82 ppb,0.06 ppb,
Greenwood CPW,Chloroform,12.8 ppb,0.4 ppb,
Greenwood CPW,Chromium (hexavalent),0.0958 ppb,0.02 ppb,
Greenwood CPW,Dibromoacetic acid,0.386 ppb,0.04 ppb,
Greenwood CPW,Dibromochloromethane,0.944 ppb,0.1 ppb,
Greenwood CPW,Dichloroacetic acid,15.7 ppb,0.2 ppb,
Greenwood CPW,Haloacetic acids (HAA5)†,21.0 ppb,0.1 ppb,60 ppb
Greenwood CPW,Haloacetic acids (HAA9)†,21.3 ppb,0.06 ppb,
Greenwood CPW,Total trihalomethanes (TTHMs)†,17.6 ppb,0.15 ppb,80 ppb
Greenwood CPW,Trichloroacetic acid,4.60 ppb,0.1 ppb,
Greenwood CPW,"1,4-Dioxane",0.373 ppb,0.35 ppb,
Greenwood CPW,Chlorate,417.5 ppb,210 ppb,
Greenwood CPW,Chromium (total),0.0336 ppb,,100 ppb
Greenwood CPW,Fluoride,0.532 ppm,,4 ppm
Greenwood CPW,Manganese,3.21 ppb,100 ppb,
Greenwood CPW,Monobromoacetic acid,0.149 ppb,25 ppb,
Greenwood CPW,Monochloroacetic acid,0.138 ppb,53 ppb,
Greenwood CPW,Nitrate,0.0443 ppm,0.14 ppm,10 ppm
Greenwood CPW,Strontium,0.0306 ppb,"1,500 ppb",
Greenwood CPW,Vanadium,0.281 ppb,21 ppb,
Greenwood CPW,None,,,
Hyde Park S/d (sc2450001),Nitrate,0.973 ppm,0.14 ppm,10 ppm
Hyde Park S/d (sc2450001),Nitrate and nitrite,1.05 ppm,0.14 ppm,10 ppm
Hyde Park S/d (sc2450001),"Radium, combined (-226 &amp; -228)",0.51 pCi/L,0.05 pCi/L,5 pCi/L
Hyde Park S/d (sc2450001),Cadmium,0.0163 ppb,0.04 ppb,5 ppb
Hyde Park S/d (sc2450001),Fluoride,0.0538 ppm,,4 ppm
Hyde Park S/d (sc2450001),None,,,
Long Cane Mobile Home Park (sc1960002),Fluoride,0.190 ppm,,4 ppm
Long Cane Mobile Home Park (sc1960002),None,,,
Mathews Heights (sc2450021),Nitrate,1.78 ppm,0.14 ppm,10 ppm
Mathews Heights (sc2450021),Nitrate and nitrite,1.85 ppm,0.14 ppm,10 ppm
Mathews Heights (sc2450021),Cadmium,0.0750 ppb,0.04 ppb,5 ppb
Mathews Heights (sc2450021),None,,,
Fred Mitchell Mobile Home Park,Bromodichloromethane,0.317 ppb,0.06 ppb,
Fred Mitchell Mobile Home Park,Bromoform,3.45 ppb,0.5 ppb,
Fred Mitchell Mobile Home Park,Dibromoacetic acid,1.60 ppb,0.04 ppb,
Fred Mitchell Mobile Home Park,Dibromochloromethane,2.28 ppb,0.1 ppb,
Fred Mitchell Mobile Home Park,Haloacetic acids (HAA5)†,4.52 ppb,0.1 ppb,60 ppb
Fred Mitchell Mobile Home Park,Total trihalomethanes (TTHMs)†,6.64 ppb,0.15 ppb,80 ppb
Fred Mitchell Mobile Home Park,Trichloroacetic acid,0.700 ppb,0.1 ppb,
Fred Mitchell Mobile Home Park,Aluminum,11.6 ppb,600 ppb,
Fred Mitchell Mobile Home Park,Barium,1.40 ppb,700 ppb,"2,000 ppb"
Fred Mitchell Mobile Home Park,Chromium (total),2.15 ppb,,100 ppb
Fred Mitchell Mobile Home Park,Fluoride,1.10 ppm,,4 ppm
Fred Mitchell Mobile Home Park,Manganese,0.240 ppb,100 ppb,
Fred Mitchell Mobile Home Park,Monochloroacetic acid,2.22 ppb,53 ppb,
Fred Mitchell Mobile Home Park,Nitrate,0.0685 ppm,0.14 ppm,10 ppm
Fred Mitchell Mobile Home Park,Nitrate and nitrite,0.0625 ppm,0.14 ppm,10 ppm
Fred Mitchell Mobile Home Park,None,,,
Ninety Six CPW (sc2410002),Bromodichloromethane,3.60 ppb,0.06 ppb,
Ninety Six CPW (sc2410002),Chloroform,11.5 ppb,0.4 ppb,
Ninety Six CPW (sc2410002),Chromium (hexavalent)*,0.0958 ppb,0.02 ppb,
Ninety Six CPW (sc2410002),Dibromoacetic acid,0.320 ppb,0.04 ppb,
Ninety Six CPW (sc2410002),Dibromochloromethane,0.905 ppb,0.1 ppb,
Ninety Six CPW (sc2410002),Dichloroacetic acid,11.1 ppb,0.2 ppb,
Ninety Six CPW (sc2410002),Haloacetic acids (HAA5)†,15.5 ppb,0.1 ppb,60 ppb
Ninety Six CPW (sc2410002),Haloacetic acids (HAA9)*†,21.3 ppb,0.06 ppb,
Ninety Six CPW (sc2410002),Total trihalomethanes (TTHMs)†,16.0 ppb,0.15 ppb,80 ppb
Ninety Six CPW (sc2410002),Trichloroacetic acid,4.01 ppb,0.1 ppb,
Ninety Six CPW (sc2410002),"1,4-Dioxane*",0.373 ppb,0.35 ppb,
Ninety Six CPW (sc2410002),Chlorate*,417.5 ppb,210 ppb,
Ninety Six CPW (sc2410002),Chromium (total)*,0.0336 ppb,,100 ppb
Ninety Six CPW (sc2410002),Fluoride*,0.532 ppm,,4 ppm
Ninety Six CPW (sc2410002),Manganese*,3.21 ppb,100 ppb,
Ninety Six CPW (sc2410002),Monobromoacetic acid*,0.149 ppb,25 ppb,
Ninety Six CPW (sc2410002),Monochloroacetic acid,0.120 ppb,53 ppb,
Ninety Six CPW (sc2410002),Nitrate*,0.0443 ppm,0.14 ppm,10 ppm
Ninety Six CPW (sc2410002),Strontium*,0.0306 ppb,"1,500 ppb",
Ninety Six CPW (sc2410002),Vanadium*,0.281 ppb,21 ppb,
Ninety Six CPW (sc2410002),None,,,
"Ware Shoals, Town of",Bromodichloromethane,3.80 ppb,0.06 ppb,
"Ware Shoals, Town of",Chloroform,12.4 ppb,0.4 ppb,
"Ware Shoals, Town of",Chromium (hexavalent)*,0.0958 ppb,0.02 ppb,
"Ware Shoals, Town of",Dibromoacetic acid,0.190 ppb,0.04 ppb,
"Ware Shoals, Town of",Dibromochloromethane,1.01 ppb,0.1 ppb,
"Ware Shoals, Town of",Dichloroacetic acid,11.1 ppb,0.2 ppb,
"Ware Shoals, Town of",Haloacetic acids (HAA5)†,15.6 ppb,0.1 ppb,60 ppb
"Ware Shoals, Town of",Haloacetic acids (HAA9)*†,21.3 ppb,0.06 ppb,
"Ware Shoals, Town of",Total trihalomethanes (TTHMs)†,17.2 ppb,0.15 ppb,80 ppb
"Ware Shoals, Town of",Trichloroacetic acid,4.19 ppb,0.1 ppb,
"Ware Shoals, Town of","1,4-Dioxane*",0.373 ppb,0.35 ppb,
"Ware Shoals, Town of",Chlorate*,417.5 ppb,210 ppb,
"Ware Shoals, Town of",Chromium (total)*,0.0336 ppb,,100 ppb
"Ware Shoals, Town of",Fluoride*,0.532 ppm,,4 ppm
"Ware Shoals, Town of",Manganese*,3.21 ppb,100 ppb,
"Ware Shoals, Town of",Monobromoacetic acid*,0.149 ppb,25 ppb,
"Ware Shoals, Town of",Monochloroacetic acid,0.105 ppb,53 ppb,
"Ware Shoals, Town of",Nitrate*,0.0443 ppm,0.14 ppm,10 ppm
"Ware Shoals, Town of",Strontium*,0.0306 ppb,"1,500 ppb",
"Ware Shoals, Town of",Vanadium*,0.281 ppb,21 ppb,
"Ware Shoals, Town of",None,,,
"Aiken-vale Svc C, City of",Dichloroacetic acid,0.475 ppb,0.2 ppb,
"Aiken-vale Svc C, City of",Haloacetic acids (HAA5)†,0.475 ppb,0.1 ppb,60 ppb
"Aiken-vale Svc C, City of",Chloroform,0.275 ppb,0.4 ppb,
"Aiken-vale Svc C, City of",Nitrate,0.280 ppm,0.14 ppm,10 ppm
"Aiken-vale Svc C, City of",Nitrate and nitrite,0.280 ppm,0.14 ppm,10 ppm
"Aiken-vale Svc C, City of",Total trihalomethanes (TTHMs)†,0.275 ppb,0.15 ppb,80 ppb
"Aiken-vale Svc C, City of",None,,,
Avondale Mills Inc. (sc0240002),Bromodichloromethane,4.28 ppb,0.06 ppb,
Avondale Mills Inc. (sc0240002),Chloroform,10.2 ppb,0.4 ppb,
Avondale Mills Inc. (sc0240002),Dibromoacetic acid*,0.115 ppb,0.04 ppb,
Avondale Mills Inc. (sc0240002),Dibromochloromethane,2.95 ppb,0.1 ppb,
Avondale Mills Inc. (sc0240002),Dichloroacetic acid,0.883 ppb,0.2 ppb,
Avondale Mills Inc. (sc0240002),Haloacetic acids (HAA5)†,1.17 ppb,0.1 ppb,60 ppb
Avondale Mills Inc. (sc0240002),Nitrate*,1.04 ppm,0.14 ppm,10 ppm
Avondale Mills Inc. (sc0240002),Nitrate and nitrite*,1.20 ppm,0.14 ppm,10 ppm
Avondale Mills Inc. (sc0240002),"Radium, combined (-226 &amp; -228)*",1.76 pCi/L,0.05 pCi/L,5 pCi/L
Avondale Mills Inc. (sc0240002),Total trihalomethanes (TTHMs)†,18.0 ppb,0.15 ppb,80 ppb
Avondale Mills Inc. (sc0240002),Trichloroacetic acid,0.283 ppb,0.1 ppb,
Avondale Mills Inc. (sc0240002),Bromoform,0.500 ppb,0.5 ppb,
Avondale Mills Inc. (sc0240002),Fluoride*,0.688 ppm,,4 ppm
Avondale Mills Inc. (sc0240002),None,,,
Bath Water District,Arsenic,0.1000 ppb,0.004 ppb,10 ppb
Bath Water District,Bromodichloromethane,3.01 ppb,0.06 ppb,
Bath Water District,Chloroform,23.4 ppb,0.4 ppb,
Bath Water District,Dichloroacetic acid,12.1 ppb,0.2 ppb,
Bath Water District,Haloacetic acids (HAA5)†,24.0 ppb,0.1 ppb,60 ppb
Bath Water District,Haloacetic acids (HAA9)†,27.3 ppb,0.06 ppb,
Bath Water District,Total trihalomethanes (TTHMs)†,27.1 ppb,0.15 ppb,80 ppb
Bath Water District,Trichloroacetic acid,11.3 ppb,0.1 ppb,
Bath Water District,Barium,1.63 ppb,700 ppb,"2,000 ppb"
Bath Water District,Fluoride,0.694 ppm,,4 ppm
Bath Water District,Manganese,14.5 ppb,100 ppb,
Bath Water District,Monochloroacetic acid,0.561 ppb,53 ppb,
Bath Water District,None,,,
Burnettown Water District,Haloacetic acids (HAA5)†,0.240 ppb,0.1 ppb,60 ppb
Burnettown Water District,Nitrate,0.479 ppm,0.14 ppm,10 ppm
Burnettown Water District,Nitrate and nitrite,0.500 ppm,0.14 ppm,10 ppm
Burnettown Water District,"Radium, combined (-226 &amp; -228)",1.96 pCi/L,0.05 pCi/L,5 pCi/L
Burnettown Water District,Dichloroacetic acid,0.240 ppb,0.2 ppb,
Burnettown Water District,None,,,
Cameron Mobile Home Park (sc0260038),Nitrate,0.430 ppm,0.14 ppm,10 ppm
Cameron Mobile Home Park (sc0260038),Nitrate and nitrite,0.410 ppm,0.14 ppm,10 ppm
Cameron Mobile Home Park (sc0260038),None,,,
Clearwater Ws District (sc0220015),Bromodichloromethane,0.420 ppb,0.06 ppb,
Clearwater Ws District (sc0220015),Dibromoacetic acid*,0.115 ppb,0.04 ppb,
Clearwater Ws District (sc0220015),Haloacetic acids (HAA5)†,0.220 ppb,0.1 ppb,60 ppb
