Utility,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit
City of Green River,Monochloroacetic acid,0.574 ppb,53 ppb,
City of Green River,Nitrate and nitrite*,0.0600 ppm,0.14 ppm,10 ppm
City of Green River,Strontium,0.334 ppb,"1,500 ppb",
City of Green River,Vanadium,0.0604 ppb,21 ppb,
City of Green River,None,,,
City of Rock Springs,Bromate*,0.333 ppb,0.1 ppb,10 ppb
City of Rock Springs,Bromochloroacetic acid,1.84 ppb,0.02 ppb,
City of Rock Springs,Bromodichloromethane,7.56 ppb,0.06 ppb,
City of Rock Springs,Chloroform,29.8 ppb,0.4 ppb,
City of Rock Springs,Chromium (hexavalent),0.0499 ppb,0.02 ppb,
City of Rock Springs,Dibromoacetic acid,0.372 ppb,0.04 ppb,
City of Rock Springs,Dibromochloromethane,2.73 ppb,0.1 ppb,
City of Rock Springs,Dichloroacetic acid,8.58 ppb,0.2 ppb,
City of Rock Springs,Haloacetic acids (HAA5)†,20.2 ppb,0.1 ppb,60 ppb
City of Rock Springs,Haloacetic acids (HAA9)†,27.4 ppb,0.06 ppb,
City of Rock Springs,"Radium, combined (-226 &amp; -228)*",0.70 pCi/L,0.05 pCi/L,5 pCi/L
City of Rock Springs,Total trihalomethanes (TTHMs)†,38.7 ppb,0.15 ppb,80 ppb
City of Rock Springs,Trichloroacetic acid,10.9 ppb,0.1 ppb,
City of Rock Springs,Uranium*,2.52 pCi/L,0.43 pCi/L,20 pCi/L
City of Rock Springs,Bromoform,0.0170 ppb,0.5 ppb,
City of Rock Springs,Chlorate,25.9 ppb,210 ppb,
City of Rock Springs,Fluoride*,0.200 ppm,,4 ppm
City of Rock Springs,Molybdenum,1.49 ppb,40 ppb,
City of Rock Springs,Monobromoacetic acid,0.0452 ppb,25 ppb,
City of Rock Springs,Monochloroacetic acid,0.483 ppb,53 ppb,
City of Rock Springs,Nitrate and nitrite*,0.0600 ppm,0.14 ppm,10 ppm
City of Rock Springs,Strontium,0.344 ppb,"1,500 ppb",
City of Rock Springs,None,,,
Clearview I&s District,Bromate*,0.333 ppb,0.1 ppb,10 ppb
Clearview I&s District,Bromochloroacetic acid,2.15 ppb,0.02 ppb,
Clearview I&s District,Bromodichloromethane,5.54 ppb,0.06 ppb,
Clearview I&s District,Chloroform,20.5 ppb,0.4 ppb,
Clearview I&s District,Dibromoacetic acid,0.410 ppb,0.04 ppb,
Clearview I&s District,Dibromochloromethane,1.61 ppb,0.1 ppb,
Clearview I&s District,Dichloroacetic acid,10.7 ppb,0.2 ppb,
Clearview I&s District,Haloacetic acids (HAA5)†,20.2 ppb,0.1 ppb,60 ppb
Clearview I&s District,"Radium, combined (-226 &amp; -228)*",0.70 pCi/L,0.05 pCi/L,5 pCi/L
Clearview I&s District,Total trihalomethanes (TTHMs)†,24.6 ppb,0.15 ppb,80 ppb
Clearview I&s District,Trichloroacetic acid,10.7 ppb,0.1 ppb,
Clearview I&s District,Uranium*,2.52 pCi/L,0.43 pCi/L,20 pCi/L
Clearview I&s District,Fluoride*,0.200 ppm,,4 ppm
Clearview I&s District,Monobromoacetic acid,0.0763 ppb,25 ppb,
Clearview I&s District,Monochloroacetic acid,0.676 ppb,53 ppb,
Clearview I&s District,Nitrate and nitrite*,0.0600 ppm,0.14 ppm,10 ppm
Clearview I&s District,None,,,
Desert Trails Mhc,Bromochloroacetic acid,2.10 ppb,0.02 ppb,
Desert Trails Mhc,Bromodichloromethane,6.32 ppb,0.06 ppb,
Desert Trails Mhc,Chloroform,24.4 ppb,0.4 ppb,
Desert Trails Mhc,Chromium (hexavalent)*,0.0454 ppb,0.02 ppb,
Desert Trails Mhc,Dibromoacetic acid,0.262 ppb,0.04 ppb,
Desert Trails Mhc,Dibromochloromethane,1.56 ppb,0.1 ppb,
Desert Trails Mhc,Dichloroacetic acid,11.4 ppb,0.2 ppb,
Desert Trails Mhc,Haloacetic acids (HAA5)†,25.3 ppb,0.1 ppb,60 ppb
Desert Trails Mhc,Haloacetic acids (HAA9)*†,22.2 ppb,0.06 ppb,
Desert Trails Mhc,Total trihalomethanes (TTHMs)†,32.2 ppb,0.15 ppb,80 ppb
Desert Trails Mhc,Trichloroacetic acid,12.6 ppb,0.1 ppb,
Desert Trails Mhc,Chromium (total)*,0.0825 ppb,,100 ppb
Desert Trails Mhc,Manganese*,0.366 ppb,100 ppb,
Desert Trails Mhc,Molybdenum*,1.06 ppb,40 ppb,
Desert Trails Mhc,Monobromoacetic acid*,0.0127 ppb,25 ppb,
Desert Trails Mhc,Monochloroacetic acid,0.967 ppb,53 ppb,
Desert Trails Mhc,Strontium*,0.334 ppb,"1,500 ppb",
Desert Trails Mhc,Vanadium*,0.0604 ppb,21 ppb,
Desert Trails Mhc,None,,,
Farson Mobile Home Court,Arsenic,0.500 ppb,0.004 ppb,10 ppb
Farson Mobile Home Court,Nitrate and nitrite,1.23 ppm,0.14 ppm,10 ppm
Farson Mobile Home Court,"Radium, combined (-226 &amp; -228)",0.20 pCi/L,0.05 pCi/L,5 pCi/L
Farson Mobile Home Court,Thallium,0.550 ppb,0.1 ppb,2 ppb
Farson Mobile Home Court,Uranium,8.04 pCi/L,0.43 pCi/L,20 pCi/L
Farson Mobile Home Court,Fluoride,0.300 ppm,,4 ppm
Farson Mobile Home Court,Selenium,1.000 ppb,30 ppb,50 ppb
Farson Mobile Home Court,None,,,
Foothills Village Mobile Home Park,Bromochloroacetic acid,2.43 ppb,0.02 ppb,
Foothills Village Mobile Home Park,Bromodichloromethane,7.43 ppb,0.06 ppb,
Foothills Village Mobile Home Park,Chloroform,30.0 ppb,0.4 ppb,
Foothills Village Mobile Home Park,Chromium (hexavalent)*,0.0499 ppb,0.02 ppb,
Foothills Village Mobile Home Park,Dibromoacetic acid,0.360 ppb,0.04 ppb,
Foothills Village Mobile Home Park,Dibromochloromethane,1.70 ppb,0.1 ppb,
Foothills Village Mobile Home Park,Dichloroacetic acid,14.0 ppb,0.2 ppb,
Foothills Village Mobile Home Park,Haloacetic acids (HAA5)†,26.5 ppb,0.1 ppb,60 ppb
Foothills Village Mobile Home Park,Haloacetic acids (HAA9)*†,27.4 ppb,0.06 ppb,
Foothills Village Mobile Home Park,Total trihalomethanes (TTHMs)†,37.8 ppb,0.15 ppb,80 ppb
Foothills Village Mobile Home Park,Trichloroacetic acid,12.8 ppb,0.1 ppb,
Foothills Village Mobile Home Park,Bromoform*,0.0170 ppb,0.5 ppb,
Foothills Village Mobile Home Park,Chlorate*,25.9 ppb,210 ppb,
Foothills Village Mobile Home Park,Molybdenum*,1.49 ppb,40 ppb,
Foothills Village Mobile Home Park,Monobromoacetic acid*,0.0452 ppb,25 ppb,
Foothills Village Mobile Home Park,Monochloroacetic acid,0.567 ppb,53 ppb,
Foothills Village Mobile Home Park,Strontium*,0.344 ppb,"1,500 ppb",
Foothills Village Mobile Home Park,None,,,
"Granger, Town Of",Bromochloroacetic acid,6.63 ppb,0.02 ppb,
"Granger, Town Of",Bromodichloromethane,6.64 ppb,0.06 ppb,
"Granger, Town Of",Chloroform,45.3 ppb,0.4 ppb,
"Granger, Town Of",Dibromoacetic acid,0.159 ppb,0.04 ppb,
"Granger, Town Of",Dibromochloromethane,0.657 ppb,0.1 ppb,
"Granger, Town Of",Dichloroacetic acid,17.4 ppb,0.2 ppb,
"Granger, Town Of",Haloacetic acids (HAA5)†,41.0 ppb,0.1 ppb,60 ppb
"Granger, Town Of",Thallium,0.283 ppb,0.1 ppb,2 ppb
"Granger, Town Of",Total trihalomethanes (TTHMs)†,51.7 ppb,0.15 ppb,80 ppb
"Granger, Town Of",Trichloroacetic acid,24.0 ppb,0.1 ppb,
"Granger, Town Of",Bromoform,0.0327 ppb,0.5 ppb,
"Granger, Town Of",Ethylbenzene,0.225 ppb,300 ppb,700 ppb
"Granger, Town Of",Fluoride,0.167 ppm,,4 ppm
"Granger, Town Of",Monobromoacetic acid,0.0289 ppb,25 ppb,
"Granger, Town Of",Monochloroacetic acid,0.988 ppb,53 ppb,
"Granger, Town Of",Nitrate and nitrite,0.00200 ppm,0.14 ppm,10 ppm
"Granger, Town Of",Xylenes (total),2.44 ppb,"1,800 ppb","10,000 ppb"
"Granger, Town Of",None,,,
Horizon Mobile Home Park,Nitrate and nitrite,0.773 ppm,0.14 ppm,10 ppm
Horizon Mobile Home Park,Barium,25.4 ppb,700 ppb,"2,000 ppb"
Horizon Mobile Home Park,Chromium (total),1.27 ppb,,100 ppb
Horizon Mobile Home Park,None,,,
Jamestown-rio Vista W&s District,Bromate*,0.333 ppb,0.1 ppb,10 ppb
Jamestown-rio Vista W&s District,Bromochloroacetic acid,1.81 ppb,0.02 ppb,
Jamestown-rio Vista W&s District,Bromodichloromethane,7.65 ppb,0.06 ppb,
Jamestown-rio Vista W&s District,Chloroform,37.6 ppb,0.4 ppb,
Jamestown-rio Vista W&s District,Dibromochloromethane,0.891 ppb,0.1 ppb,
Jamestown-rio Vista W&s District,Dichloroacetic acid,12.3 ppb,0.2 ppb,
Jamestown-rio Vista W&s District,Haloacetic acids (HAA5)†,34.8 ppb,0.1 ppb,60 ppb
Jamestown-rio Vista W&s District,"Radium, combined (-226 &amp; -228)*",0.70 pCi/L,0.05 pCi/L,5 pCi/L
Jamestown-rio Vista W&s District,Total trihalomethanes (TTHMs)†,46.1 ppb,0.15 ppb,80 ppb
Jamestown-rio Vista W&s District,Trichloroacetic acid,21.5 ppb,0.1 ppb,
Jamestown-rio Vista W&s District,Dibromoacetic acid,0.0760 ppb,0.04 ppb,
Jamestown-rio Vista W&s District,Fluoride,0.150 ppm,,4 ppm
Jamestown-rio Vista W&s District,Monobromoacetic acid,0.0650 ppb,25 ppb,
Jamestown-rio Vista W&s District,Monochloroacetic acid,0.658 ppb,53 ppb,
Jamestown-rio Vista W&s District,Nitrate and nitrite,0.150 ppm,0.14 ppm,10 ppm
Jamestown-rio Vista W&s District,Uranium,0.47 pCi/L,0.43 pCi/L,20 pCi/L
Jamestown-rio Vista W&s District,None,,,
Lewis Mobile Home Park,Bromochloroacetic acid,2.50 ppb,0.02 ppb,
Lewis Mobile Home Park,Bromodichloromethane,5.04 ppb,0.06 ppb,
Lewis Mobile Home Park,Chloroform,28.0 ppb,0.4 ppb,
Lewis Mobile Home Park,Chromium (hexavalent)*,0.0499 ppb,0.02 ppb,
Lewis Mobile Home Park,Dibromoacetic acid,0.344 ppb,0.04 ppb,
Lewis Mobile Home Park,Dibromochloromethane,1.31 ppb,0.1 ppb,
Lewis Mobile Home Park,Dichloroacetic acid,13.4 ppb,0.2 ppb,
Lewis Mobile Home Park,Haloacetic acids (HAA5)†,24.4 ppb,0.1 ppb,60 ppb
Lewis Mobile Home Park,Haloacetic acids (HAA9)*†,27.4 ppb,0.06 ppb,
Lewis Mobile Home Park,Total trihalomethanes (TTHMs)†,34.1 ppb,0.15 ppb,80 ppb
Lewis Mobile Home Park,Trichloroacetic acid,9.76 ppb,0.1 ppb,
Lewis Mobile Home Park,Bromoform*,0.0170 ppb,0.5 ppb,
Lewis Mobile Home Park,Chlorate*,25.9 ppb,210 ppb,
Lewis Mobile Home Park,Molybdenum*,1.49 ppb,40 ppb,
Lewis Mobile Home Park,Monobromoacetic acid*,0.0452 ppb,25 ppb,
Lewis Mobile Home Park,Monochloroacetic acid,1.02 ppb,53 ppb,
Lewis Mobile Home Park,Strontium*,0.344 ppb,"1,500 ppb",
Lewis Mobile Home Park,None,,,
"Little America Hotels & Resorts, Inc- Wy",Arsenic,1.17 ppb,0.004 ppb,10 ppb
"Little America Hotels & Resorts, Inc- Wy",Bromochloroacetic acid,1.93 ppb,0.02 ppb,
"Little America Hotels & Resorts, Inc- Wy",Bromodichloromethane,8.58 ppb,0.06 ppb,
"Little America Hotels & Resorts, Inc- Wy",Chloroform,76.6 ppb,0.4 ppb,
"Little America Hotels & Resorts, Inc- Wy",Dibromoacetic acid,0.120 ppb,0.04 ppb,
"Little America Hotels & Resorts, Inc- Wy",Dibromochloromethane,0.814 ppb,0.1 ppb,
"Little America Hotels & Resorts, Inc- Wy",Dichloroacetic acid,12.9 ppb,0.2 ppb,
"Little America Hotels & Resorts, Inc- Wy",Haloacetic acids (HAA5)†,33.9 ppb,0.1 ppb,60 ppb
"Little America Hotels & Resorts, Inc- Wy",Thallium,0.600 ppb,0.1 ppb,2 ppb
"Little America Hotels & Resorts, Inc- Wy",Total trihalomethanes (TTHMs)†,85.7 ppb,0.15 ppb,80 ppb
"Little America Hotels & Resorts, Inc- Wy",Trichloroacetic acid,19.8 ppb,0.1 ppb,
"Little America Hotels & Resorts, Inc- Wy",Bromoform,0.0274 ppb,0.5 ppb,
"Little America Hotels & Resorts, Inc- Wy",Fluoride,0.200 ppm,,4 ppm
"Little America Hotels & Resorts, Inc- Wy",Monochloroacetic acid,0.790 ppb,53 ppb,
"Little America Hotels & Resorts, Inc- Wy",Nitrate and nitrite,0.0133 ppm,0.14 ppm,10 ppm
"Little America Hotels & Resorts, Inc- Wy",None,,,
Mobile Corrals/stalls Court,Bromochloroacetic acid,2.23 ppb,0.02 ppb,
Mobile Corrals/stalls Court,Bromodichloromethane,6.00 ppb,0.06 ppb,
Mobile Corrals/stalls Court,Chloroform,21.8 ppb,0.4 ppb,
Mobile Corrals/stalls Court,Chromium (hexavalent)*,0.0499 ppb,0.02 ppb,
Mobile Corrals/stalls Court,Dibromoacetic acid,0.340 ppb,0.04 ppb,
Mobile Corrals/stalls Court,Dibromochloromethane,1.68 ppb,0.1 ppb,
Mobile Corrals/stalls Court,Dichloroacetic acid,12.1 ppb,0.2 ppb,
Mobile Corrals/stalls Court,Haloacetic acids (HAA5)†,23.0 ppb,0.1 ppb,60 ppb
Mobile Corrals/stalls Court,Haloacetic acids (HAA9)*†,27.4 ppb,0.06 ppb,
Mobile Corrals/stalls Court,Total trihalomethanes (TTHMs)†,30.4 ppb,0.15 ppb,80 ppb
Mobile Corrals/stalls Court,Trichloroacetic acid,9.80 ppb,0.1 ppb,
Mobile Corrals/stalls Court,Bromoform*,0.0170 ppb,0.5 ppb,
Mobile Corrals/stalls Court,Chlorate*,25.9 ppb,210 ppb,
Mobile Corrals/stalls Court,Molybdenum*,1.49 ppb,40 ppb,
Mobile Corrals/stalls Court,Monobromoacetic acid*,0.0452 ppb,25 ppb,
Mobile Corrals/stalls Court,Monochloroacetic acid,0.768 ppb,53 ppb,
Mobile Corrals/stalls Court,Strontium*,0.344 ppb,"1,500 ppb",
Mobile Corrals/stalls Court,None,,,
Pioneer Mobile Home Park,Barium,1.000 ppb,700 ppb,"2,000 ppb"
Pioneer Mobile Home Park,Chromium (total),1.000 ppb,,100 ppb
Pioneer Mobile Home Park,Nitrate,0.107 ppm,0.14 ppm,10 ppm
Pioneer Mobile Home Park,Nitrate and nitrite,0.130 ppm,0.14 ppm,10 ppm
Pioneer Mobile Home Park,None,,,
Point Of Rocks Mercantile,Fluoride,0.300 ppm,,4 ppm
Point Of Rocks Mercantile,Nitrate and nitrite,0.0820 ppm,0.14 ppm,10 ppm
Point Of Rocks Mercantile,None,,,
Rock Springs/green River Jpb,Bromate,0.333 ppb,0.1 ppb,10 ppb
Rock Springs/green River Jpb,Bromodichloromethane,1.15 ppb,0.06 ppb,
Rock Springs/green River Jpb,Chloroform,0.948 ppb,0.4 ppb,
Rock Springs/green River Jpb,Dibromochloromethane,1.04 ppb,0.1 ppb,
Rock Springs/green River Jpb,Haloacetic acids (HAA5)†,21.9 ppb,0.1 ppb,60 ppb
Rock Springs/green River Jpb,"Radium, combined (-226 &amp; -228)",0.70 pCi/L,0.05 pCi/L,5 pCi/L
Rock Springs/green River Jpb,Total trihalomethanes (TTHMs)†,9.03 ppb,0.15 ppb,80 ppb
Rock Springs/green River Jpb,Uranium,2.52 pCi/L,0.43 pCi/L,20 pCi/L
Rock Springs/green River Jpb,Fluoride,0.200 ppm,,4 ppm
Rock Springs/green River Jpb,Nitrate and nitrite,0.0600 ppm,0.14 ppm,10 ppm
Rock Springs/green River Jpb,None,,,
Skyline Village Mobile Home Park,Bromodichloromethane,0.900 ppb,0.06 ppb,
Skyline Village Mobile Home Park,Chloroform,1.68 ppb,0.4 ppb,
Skyline Village Mobile Home Park,Dibromochloromethane,0.440 ppb,0.1 ppb,
Skyline Village Mobile Home Park,Dichloroacetic acid,0.650 ppb,0.2 ppb,
Skyline Village Mobile Home Park,Haloacetic acids (HAA5)†,1.000 ppb,0.1 ppb,60 ppb
Skyline Village Mobile Home Park,"Radium, combined (-226 &amp; -228)",4.79 pCi/L,0.05 pCi/L,5 pCi/L
Skyline Village Mobile Home Park,Total trihalomethanes (TTHMs)†,2.52 ppb,0.15 ppb,80 ppb
Skyline Village Mobile Home Park,Trichloroacetic acid,0.350 ppb,0.1 ppb,
Skyline Village Mobile Home Park,Barium,224.0 ppb,700 ppb,"2,000 ppb"
Skyline Village Mobile Home Park,None,,,
"Superior, Town of",Bromochloroacetic acid,0.306 ppb,0.02 ppb,
"Superior, Town of",Bromodichloromethane,0.751 ppb,0.06 ppb,
"Superior, Town of",Chloroform,1.69 ppb,0.4 ppb,
"Superior, Town of",Dibromoacetic acid,0.142 ppb,0.04 ppb,
"Superior, Town of",Dibromochloromethane,0.416 ppb,0.1 ppb,
"Superior, Town of",Dichloroacetic acid,1.09 ppb,0.2 ppb,
"Superior, Town of",Haloacetic acids (HAA5)†,1.51 ppb,0.1 ppb,60 ppb
"Superior, Town of","Radium, combined (-226 &amp; -228)",0.75 pCi/L,0.05 pCi/L,5 pCi/L
"Superior, Town of",Total trihalomethanes (TTHMs)†,2.98 ppb,0.15 ppb,80 ppb
"Superior, Town of",Barium,105.0 ppb,700 ppb,"2,000 ppb"
"Superior, Town of",Fluoride,0.0967 ppm,,4 ppm
"Superior, Town of",Nitrate,0.158 ppm,0.14 ppm,10 ppm
"Superior, Town of",Nitrate and nitrite,0.131 ppm,0.14 ppm,10 ppm
"Superior, Town of",Trichloroacetic acid,0.149 ppb,0.1 ppb,
"Superior, Town of",Uranium,0.22 pCi/L,0.43 pCi/L,20 pCi/L
"Superior, Town of",None,,,
Ten Mile Water and Sewer District,Bromate*,0.333 ppb,0.1 ppb,10 ppb
Ten Mile Water and Sewer District,Bromochloroacetic acid,2.15 ppb,0.02 ppb,
Ten Mile Water and Sewer District,Bromodichloromethane,6.78 ppb,0.06 ppb,
Ten Mile Water and Sewer District,Chloroform,23.3 ppb,0.4 ppb,
Ten Mile Water and Sewer District,Dibromoacetic acid,0.313 ppb,0.04 ppb,
Ten Mile Water and Sewer District,Dibromochloromethane,1.83 ppb,0.1 ppb,
Ten Mile Water and Sewer District,Dichloroacetic acid,10.8 ppb,0.2 ppb,
Ten Mile Water and Sewer District,Haloacetic acids (HAA5)†,24.0 ppb,0.1 ppb,60 ppb
Ten Mile Water and Sewer District,"Radium, combined (-226 &amp; -228)*",0.70 pCi/L,0.05 pCi/L,5 pCi/L
Ten Mile Water and Sewer District,Total trihalomethanes (TTHMs)†,33.9 ppb,0.15 ppb,80 ppb
Ten Mile Water and Sewer District,Trichloroacetic acid,11.9 ppb,0.1 ppb,
Ten Mile Water and Sewer District,Uranium*,2.52 pCi/L,0.43 pCi/L,20 pCi/L
Ten Mile Water and Sewer District,Fluoride*,0.200 ppm,,4 ppm
Ten Mile Water and Sewer District,Monochloroacetic acid,0.600 ppb,53 ppb,
Ten Mile Water and Sewer District,Nitrate and nitrite*,0.0600 ppm,0.14 ppm,10 ppm
Ten Mile Water and Sewer District,None,,,
Volcic Mobile Home Park,Bromochloroacetic acid*,1.84 ppb,0.02 ppb,
Volcic Mobile Home Park,Bromodichloromethane*,7.56 ppb,0.06 ppb,
Volcic Mobile Home Park,Chloroform*,29.8 ppb,0.4 ppb,
Volcic Mobile Home Park,Chromium (hexavalent)*,0.0499 ppb,0.02 ppb,
Volcic Mobile Home Park,Dibromoacetic acid*,0.372 ppb,0.04 ppb,
Volcic Mobile Home Park,Dibromochloromethane*,2.73 ppb,0.1 ppb,
Volcic Mobile Home Park,Dichloroacetic acid*,8.58 ppb,0.2 ppb,
Volcic Mobile Home Park,Haloacetic acids (HAA5)†,11.0 ppb,0.1 ppb,60 ppb
Volcic Mobile Home Park,Haloacetic acids (HAA9)*†,27.4 ppb,0.06 ppb,
Volcic Mobile Home Park,Total trihalomethanes (TTHMs)†,21.0 ppb,0.15 ppb,80 ppb
Volcic Mobile Home Park,Trichloroacetic acid*,10.9 ppb,0.1 ppb,
Volcic Mobile Home Park,Bromoform*,0.0170 ppb,0.5 ppb,
Volcic Mobile Home Park,Chlorate*,25.9 ppb,210 ppb,
Volcic Mobile Home Park,Molybdenum*,1.49 ppb,40 ppb,
Volcic Mobile Home Park,Monobromoacetic acid*,0.0452 ppb,25 ppb,
Volcic Mobile Home Park,Monochloroacetic acid*,0.483 ppb,53 ppb,
Volcic Mobile Home Park,Strontium*,0.344 ppb,"1,500 ppb",
W Bar K Mobile Home Park,Bromochloroacetic acid,2.48 ppb,0.02 ppb,
W Bar K Mobile Home Park,Bromodichloromethane,7.13 ppb,0.06 ppb,
W Bar K Mobile Home Park,Chloroform,37.8 ppb,0.4 ppb,
W Bar K Mobile Home Park,Chromium (hexavalent)*,0.0499 ppb,0.02 ppb,
W Bar K Mobile Home Park,Dibromoacetic acid,0.243 ppb,0.04 ppb,
W Bar K Mobile Home Park,Dibromochloromethane,1.70 ppb,0.1 ppb,
W Bar K Mobile Home Park,Dichloroacetic acid,16.3 ppb,0.2 ppb,
W Bar K Mobile Home Park,Haloacetic acids (HAA5)†,35.0 ppb,0.1 ppb,60 ppb
W Bar K Mobile Home Park,Haloacetic acids (HAA9)*†,27.4 ppb,0.06 ppb,
W Bar K Mobile Home Park,Total trihalomethanes (TTHMs)†,46.9 ppb,0.15 ppb,80 ppb
W Bar K Mobile Home Park,Trichloroacetic acid,17.3 ppb,0.1 ppb,
W Bar K Mobile Home Park,Bromoform*,0.0170 ppb,0.5 ppb,
W Bar K Mobile Home Park,Chlorate*,25.9 ppb,210 ppb,
W Bar K Mobile Home Park,Molybdenum*,1.49 ppb,40 ppb,
W Bar K Mobile Home Park,Monobromoacetic acid*,0.0452 ppb,25 ppb,
W Bar K Mobile Home Park,Monochloroacetic acid,1.43 ppb,53 ppb,
W Bar K Mobile Home Park,Strontium*,0.344 ppb,"1,500 ppb",
W Bar K Mobile Home Park,None,,,
"Wamsutter, Town Of",Bromochloroacetic acid,0.305 ppb,0.02 ppb,
"Wamsutter, Town Of",Bromodichloromethane,1.000 ppb,0.06 ppb,
"Wamsutter, Town Of",Bromoform,6.33 ppb,0.5 ppb,
"Wamsutter, Town Of",Dibromoacetic acid,1.50 ppb,0.04 ppb,
"Wamsutter, Town Of",Dibromochloromethane,3.80 ppb,0.1 ppb,
"Wamsutter, Town Of",Haloacetic acids (HAA5)†,1.50 ppb,0.1 ppb,60 ppb
"Wamsutter, Town Of",Total trihalomethanes (TTHMs)†,11.6 ppb,0.15 ppb,80 ppb
"Wamsutter, Town Of",Chloroform,0.217 ppb,0.4 ppb,
"Wamsutter, Town Of",Fluoride,0.600 ppm,,4 ppm
"Wamsutter, Town Of",Nitrate and nitrite,0.0220 ppm,0.14 ppm,10 ppm
"Wamsutter, Town Of",None,,,
Western Hills Mobile Home Estates,Haloacetic acids (HAA5)†,8.95 ppb,0.1 ppb,60 ppb
Western Hills Mobile Home Estates,Total trihalomethanes (TTHMs)†,11.6 ppb,0.15 ppb,80 ppb
Western Hills Mobile Home Estates,Fluoride,0.110 ppm,,4 ppm
Western Hills Mobile Home Estates,None,,,
Voyager At White Mountain Lakes WC,Nitrate,0.534 ppm,0.14 ppm,10 ppm
Voyager At White Mountain Lakes WC,Nitrate and nitrite,0.320 ppm,0.14 ppm,10 ppm
Voyager At White Mountain Lakes WC,None,,,
Big Horn Regional Jpb,Arsenic,1.20 ppb,0.004 ppb,10 ppb
Big Horn Regional Jpb,Bromodichloromethane,0.170 ppb,0.06 ppb,
Big Horn Regional Jpb,Dibromoacetic acid,0.225 ppb,0.04 ppb,
Big Horn Regional Jpb,Haloacetic acids (HAA5)†,0.225 ppb,0.1 ppb,60 ppb
Big Horn Regional Jpb,Nitrate and nitrite,0.462 ppm,0.14 ppm,10 ppm
Big Horn Regional Jpb,"Radium, combined (-226 &amp; -228)",1.74 pCi/L,0.05 pCi/L,5 pCi/L
Big Horn Regional Jpb,Total trihalomethanes (TTHMs)†,0.483 ppb,0.15 ppb,80 ppb
Big Horn Regional Jpb,Uranium,1.93 pCi/L,0.43 pCi/L,20 pCi/L
Big Horn Regional Jpb,Chloroform,0.113 ppb,0.4 ppb,
Big Horn Regional Jpb,Dibromochloromethane,0.158 ppb,0.1 ppb,
Big Horn Regional Jpb,Fluoride,0.240 ppm,,4 ppm
Big Horn Regional Jpb,Selenium,2.00 ppb,30 ppb,50 ppb
Big Horn Regional Jpb,None,,,
Ananda Village,Arsenic,0.337 ppb,0.004 ppb,10 ppb
Ananda Village,Cadmium,0.320 ppb,0.04 ppb,5 ppb
Ananda Village,Chloroform,10.6 ppb,0.4 ppb,
Ananda Village,Nitrate,0.703 ppm,0.14 ppm,10 ppm
Ananda Village,Nitrate and nitrite,0.885 ppm,0.14 ppm,10 ppm
Ananda Village,"Radium, combined (-226 &amp; -228)",1.56 pCi/L,0.05 pCi/L,5 pCi/L
Ananda Village,Uranium,0.97 pCi/L,0.43 pCi/L,20 pCi/L
Ananda Village,Aluminum,20.4 ppb,600 ppb,
Ananda Village,Barium,23.4 ppb,700 ppb,"2,000 ppb"
Ananda Village,Carbon tetrachloride,0.124 ppb,0.1 ppb,5 ppb
Ananda Village,Chromium (total),0.155 ppb,,100 ppb
Ananda Village,Manganese,6.12 ppb,100 ppb,
Ananda Village,Mercury (inorganic),0.102 ppb,1.2 ppb,2 ppb
Ananda Village,Selenium,0.255 ppb,30 ppb,50 ppb
Ananda Village,Silver,0.609 ppb,,
Ananda Village,None,,,
"Ten Sleep, Town Of","Radium, combined (-226 &amp; -228)",1.20 pCi/L,0.05 pCi/L,5 pCi/L
"Ten Sleep, Town Of",Uranium,1.79 pCi/L,0.43 pCi/L,20 pCi/L
"Ten Sleep, Town Of",Fluoride,0.150 ppm,,4 ppm
"Ten Sleep, Town Of",Nitrate and nitrite,0.217 ppm,0.14 ppm,10 ppm
"Ten Sleep, Town Of",None,,,
Washakie Rural Water System,Arsenic*,1.20 ppb,0.004 ppb,10 ppb
Washakie Rural Water System,Dibromoacetic acid*,0.225 ppb,0.04 ppb,
Washakie Rural Water System,Haloacetic acids (HAA5)*†,0.225 ppb,0.1 ppb,60 ppb
Washakie Rural Water System,Nitrate and nitrite*,0.462 ppm,0.14 ppm,10 ppm
Washakie Rural Water System,"Radium, combined (-226 &amp; -228)*",1.74 pCi/L,0.05 pCi/L,5 pCi/L
Washakie Rural Water System,Total trihalomethanes (TTHMs)†,0.443 ppb,0.15 ppb,80 ppb
Washakie Rural Water System,Uranium*,1.93 pCi/L,0.43 pCi/L,20 pCi/L
Washakie Rural Water System,Bromodichloromethane,0.107 ppb,0.06 ppb,
Washakie Rural Water System,Chloroform,0.137 ppb,0.4 ppb,
Washakie Rural Water System,Dibromochloromethane*,0.158 ppb,0.1 ppb,
Washakie Rural Water System,Fluoride*,0.240 ppm,,4 ppm
Washakie Rural Water System,Selenium*,2.00 ppb,30 ppb,50 ppb
Washakie Rural Water System,None,,,
Worland Utilities Commission,Haloacetic acids (HAA5)†,0.218 ppb,0.1 ppb,60 ppb
Worland Utilities Commission,Total trihalomethanes (TTHMs)†,0.743 ppb,0.15 ppb,80 ppb
Worland Utilities Commission,None,,,
"Basin, Town Of",Bromochloroacetic acid,0.108 ppb,0.02 ppb,
"Basin, Town Of",Bromodichloromethane,1.44 ppb,0.06 ppb,
