Utility name,City,People served,Zip
Iverson & Jacks Apartments Ws,"Salinas, CA",Population served:150,93925
Salinas Valley State Prison,"Soledad, CA","Population served:3,386",93926
Correctional Training Facility - Soledad,"Soledad, CA","Population served:5,500",93926
River Rd. Ws #25,"Gonzales, CA",Population served:65,93926
Corda Rd. Ws,"Salinas, CA",Population served:60,93926
Arroyo Center Water Company,"Greenfield, CA",Population served:130,93927
California Orchard Ws,"King City, CA",Population served:290,93927
Cherokee Acres Mobile Home Park Ws,"Greenfield, CA",Population served:36,93927
Apple Ave. Ws #02,"Greenfield, CA",Population served:75,93927
Apple Ave. Ws #03,"Greenfield, CA",Population served:60,93927
Miller's Lodge Ws,"Santa Barbara, CA",Population served:150,93927
Lomas Del Sol Mws,"Salinas, CA",Population served:93,93930
Little Bear Water Company,"King City, CA","Population served:2,303",93930
Hidden Views Mobile Home Park Ws,"King City, CA",Population served:75,93930
City of Greenfield,"Greenfield, CA","Population served:17,898",93944
City of Soledad,"Soledad, CA","Population served:16,729",93944
California Water Service (CWS) - King City,"San Jose, CA","Population served:14,441",93944
"Gonzales, City Of","Gonzales, CA","Population served:8,383",93944
Seaside Municipal Water System,"Seaside, CA","Population served:2,800",93955
San Vicente Mutual Water Company,"Soledad, CA",Population served:90,93960
Arroyo Seco Estates Mws,"Carmel, CA",Population served:70,93960
Camphora Apartments,"Chico, CA",Population served:126,93960
Pine St. Ws #01,"Soledad, CA",Population served:65,93960
Mccoy Rd. Ws #05,"Salinas, CA",Population served:72,93960
California Water Service - San Mateo,"San Jose, CA","Population served:101,004",94002
City of Redwood City,"Redwood City, CA","Population served:84,557",94002
California Water Service - San Carlos,"San Jose, CA","Population served:29,554",94002
Guadalupe Valley Mid,"Brisbane, CA",Population served:973,94005
California Water Service - South San Francisco,"San Jose, CA","Population served:56,110",94005
San Francisco City Water System,"Burlingame, CA","Population served:800,000",94005
City of Burlingame,"Burlingame, CA","Population served:29,867",94010
City of Millbrae,"Millbrae, CA","Population served:21,500",94010
City Of Brisbane,"Brisbane, CA","Population served:3,308",94014
North Coast County Water District,"Pacifica, CA","Population served:38,292",94015
Westborough County Water District,"South San Francisco, CA","Population served:14,050",94015
City of Daly City,"Daly City, CA","Population served:102,593",94018
California Water Service - Bear Gulch,"San Jose, CA","Population served:58,432",94018
Montara Water and Sanitary District,"Montara, CA","Population served:4,374",94019
Cuesta La Honda Guild Inc.,"La Honda, CA",Population served:750,94020
Portola Improvement Association,"La Honda, CA",Population served:100,94020
County Service Area 7,"Redwood City, CA",Population served:300,94020
Redwood Terrace Mutual,"La Honda, CA",Population served:43,94020
Camp Jones Gulch,"La Honda , CA",Population served:357,94020
City of Palo Alto,"Palo Alto, CA","Population served:62,000",94020
San Lorenzo Valley Water District,"Boulder Creek, CA","Population served:21,145",94020
Loma Mar Mutual,"Loma Mar, CA",Population served:65,94021
Camp Loma Mar,"Oakland , CA",Population served:176,94021
California Water Service (CWS) - Los Altos Suburban,"San Jose, CA","Population served:68,404",94022
City of Mountain View,"Mountain View, CA","Population served:76,000",94022
Purissima Hills Water District,"Los Altos Hills, CA","Population served:6,142",94024
City of Cupertino,"San Jose, CA","Population served:14,207",94024
City of Sunnyvale,"Sunnyvale, CA","Population served:147,055",94024
City of East Palo Alto,"East Palo Alto, CA","Population served:28,000",94025
O'connor Tract Co-operative Water Company,"Palo Alto, CA","Population served:3,128",94025
Stanford University,"Stanford, CA","Population served:29,635",94025
Palo Alto Park Mutual Water Company,"Palo Alto, CA","Population served:2,500",94025
City of San Bruno,"San Bruno, CA","Population served:40,165",94030
Coastside County Water District,"Half Moon Bay, CA","Population served:18,871",94037
Nasa Ames Research Center,"Moffett Field, CA","Population served:5,300",94043
Butano Canyon Mutual,"Pescadero, CA",Population served:150,94060
Marchi Central Farm,"Pescadero, CA",Population served:50,94060
County Service Area 11,"Redwood City, CA",Population served:450,94060
Oku Inc.,"Pescadero, CA",Population served:35,94060
Bianchi Flowers Inc.,"Pescadero, CA",Population served:65,94060
Skylonda Mutual,"Woodside, CA",Population served:350,94062
City of Menlo Park,"Menlo Park, CA","Population served:14,139",94062
Kings Mountain Park Mutual,"Woodside, CA",Population served:66,94062
Mid-Peninsula Water District,"Belmont, CA","Population served:28,050",94065
Estero Municipal Improvement District,"Foster City, CA","Population served:35,000",94065
City of Santa Clara,"Santa Clara, CA","Population served:117,200",94085
City of San Jose - NSJ/Alviso,"San Jose, CA","Population served:15,300",94089
Presidio Of San Francisco,"San Francisco, CA","Population served:3,000",94118
Hhw&p Moccasin Compound-sfpuc,Burlingame,Population served: 150,94188
San Francisco Regional Water System,Burlingame,Population served: 0,94188
Treasure Island,Burlingame,"Population served: 2,400",94188
Hillsborough Water Department,"Hillsborough, CA","Population served:11,260",94401
Alameda Point,"Oakland, CA",Population served:750,94501
City Of Vallejo-lakes System,"Vallejo, CA","Population served:2,800",94503
City of Vallejo,"Vallejo, CA","Population served:118,470",94503
City of Napa,"Napa, CA","Population served:172,102",94503
Zone 7 Water Agency,"Livermore, CA",Population served:40,94505
Contra Costa Water District,"Concord, CA","Population served:198,000",94505
Mountain House Community Services District,"Mountain House, CA","Population served:12,940",94505
Dublin San Ramon Services District,"Dublin, CA","Population served:75,924",94506
Linda Vista Mutual Water Company,"Angwin, CA",Population served:85,94508
Pacific Union College,"Angwin, CA","Population served:2,360",94508
Linda Falls Terrace Mutual,"Angwin, CA",Population served:102,94508
La Tierra Heights Mutual,"Angwin, CA",Population served:567,94508
City of Antioch,"Antioch, CA","Population served:103,833",94509
City of Pittsburg,"Pittsburg, CA","Population served:62,500",94509
Diablo Water District,"Oakley, CA","Population served:36,014",94509
City of Fairfield,"Fairfield, CA","Population served:100,147",94510
Santiago Island Village,"Santa Ana, CA",Population served:400,94511
Anglers Subdivision 4,"Bethel Island, CA",Population served:210,94511
Pleasantimes Mutual Water Company,"Bethel Island, CA",Population served:380,94511
Willow Mobile Home Park,"Martinez, CA",Population served:350,94511
Farrar Park Property Owners,"Bethel Island, CA",Population served:140,94511
Sandmound Mutual,"Bethel Island, CA",Population served:160,94511
Bethel Island Mutual Water Company,"Bethel Island, CA",Population served:110,94511
Riverview Water Association,"Bethel Island, CA",Population served:230,94511
Angler S Ranch #3,"Bethel Island, CA",Population served:60,94511
Flamingo Mobile Manor,"Medford, OR",Population served:200,94511
Russos Mobile Park,"Bethel Island, CA",Population served:110,94511
Franks Marina,"Bethel Island, CA",Population served:185,94511
Knightsen Community Water System,"Oakley, CA",Population served:250,94513
Colonia Santa Maria,"Brentwood, CA",Population served:32,94513
Town of Discovery Bay,"Discovery Bay, CA","Population served:13,500",94513
Orwood Resort,"Brentwood, CA",Population served:350,94513
Camino Mobilehome,"Oakley, CA",Population served:210,94514
Tucker Acres Mutual Water Company,"Calistoga, CA",Population served:350,94515
Calistoga Farm Worker Center,"Napa, CA",Population served:88,94515
Moraga Heights Mutual Water,"Canyon, CA",Population served:60,94516
Mccosker Ranch,"Alamo, CA",Population served:90,94516
Clayton Regency Water,"Clayton, CA",Population served:287,94517
East Bay Municipal Utility District,"Oakland, CA","Population served:1,379,000",94523
City of Martinez,"Martinez, CA","Population served:35,375",94523
City of Brentwood,"Brentwood, CA","Population served:53,278",94531
City of Vacaville,"Elmira, CA","Population served:96,735",94533
Travis Air Force Base - Distribution,"Travis Afb, CA","Population served:7,190",94533
Suisun-Solano Water Authority,"Vacaville, CA","Population served:28,856",94533
Solano Irrigation District - Peabody,"Vacaville, CA",Population served:66,94533
Solano Irrigation District - Blue Ridge Oaks,"Vacaville, CA",Population served:53,94533
City of American Canyon,"American Canyon, CA","Population served:20,082",94534
Cresta Mesa Parque,"Fairfield, CA",Population served:25,94534
City of Milpitas,"Milpitas, CA","Population served:70,092",94538
Alameda County Water District,"Fremont, CA","Population served:340,000",94544
City of Hayward,"Hayward, CA","Population served:146,398",94545
California Water Service - Livermore,"Livermore, CA","Population served:56,700",94550
City of Livermore,"Livermore, CA","Population served:27,000",94550
City of Pleasanton,"Pleasanton, CA","Population served:73,067",94550
Doubletree Ranch Water System,"Livermore, CA",Population served:49,94551
Norris Canyon Property Owners Association,"Castro Valley, CA",Population served:100,94552
Berryessa Highlands,"Napa, CA",Population served:918,94558
Spanish Flat Water District,"Napa, CA",Population served:230,94558
R Ranch At The Lake,"Napa, CA",Population served:228,94558
Circle Oaks Water District,"Napa, CA",Population served:700,94558
Town Of Yountville,"Yountville, CA","Population served:2,933",94558
Berryessa Pines Water System,"Napa, CA",Population served:261,94558
Hess Winery,"Napa, CA",Population served:125,94558
Capell Valley Estates,"Walnut Creek, CA",Population served:280,94558
Veterans Home Of California,"Yountville, CA","Population served:2,933",94558
Espinoza Water System,"Napa, CA",Population served:30,94558
Mondavi Farm Worker Center,"Napa, CA",Population served:88,94558
Moore S Resort,"Napa, CA",Population served:330,94559
Carneros Inn,"Napa, CA",Population served:75,94559
Meyers Water Company,"Napa, CA",Population served:310,94559
Silverado Pines Mobile Home,"Napa, CA",Population served:255,94559
Delta Mutual Water Company,"Oakley, CA",Population served:225,94561
Randall-bold Water Treatment Plant,"Oakley, Ca, CA","Population served:30,000",94561
Oakley Mutual Water Company,"Oakely, CA",Population served:170,94561
Willow Park Marina,"Oakley, CA",Population served:380,94561
Contra Costa Water District/ Brentwood Water Treatment Plant,"Concord, CA",Population served:1,94561
Big Oak Mobile Home Park Water,"Oakley, CA",Population served:156,94561
Dutch Slough Water Works,"Oakley, CA",Population served:49,94561
Marina Mobile Manor,"Fremont, CA",Population served:75,94561
Sandy Point Mobile Home Park,"Brentwood, CA",Population served:94,94561
"St. Helena, City Of","St. Helena, CA","Population served:5,814",94562
"Calistoga, City Of","Calistoga, CA","Population served:5,155",94562
Golden State Water Company - Bay Point,"Rancho Cordova, CA","Population served:22,258",94565
Riverview Mobile Homes,"Stockton, CA",Population served:216,94565
Bella Vista Water System,"Moraga, CA",Population served:93,94565
Casa Medanos Water System,"Walnut Creek, CA",Population served:45,94565
Edgewater Mobile Home Park,"Granite Bay, CA",Population served:40,94571
Rutherford Hill Mutual Water,"Napa, CA",Population served:400,94574
Vailima Estates Mutual Water,"St. Helena, CA",Population served:95,94574
St. Helena Hospital,"St. Helena, CA",Population served:950,94574
River Ranch Farm Worker Center,"Napa, CA",Population served:91,94574
Trailer Haven Mobile Home Park,"San Leandro, CA",Population served:240,94577
Delta Conservation Camp,"Suisun City, CA",Population served:150,94585
Dana Ranch,"Emeryville, CA",Population served:34,94585
Town of Sunol-sfpuc,"Burlingame, CA",Population served:450,94586
City of Benicia,"Benicia, CA","Population served:28,000",94591
North Marin Water District,"Novato, CA","Population served:61,500",94903
Valley Ford Water Association,"Valley Ford, CA",Population served:40,94922
Sereno Del Mar Water Company (puc),"Forestville, CA",Population served:200,94923
Sonoma County Csa 41-salmon Creek,"Santa Rosa, CA",Population served:250,94923
Carmet By The Sea Water Company,"Bodega Bay, CA",Population served:100,94923
Bodega Water Company,"Bodega, CA",Population served:77,94923
Stinson Beach County Water District,"Stinson Beach, CA","Population served:1,500",94924
Marin Municipal Water District,"Corte Madera, CA","Population served:195,362",94924
Penngrove Water Company (puc),"Santa Rosa, CA","Population served:2,880",94928
Sonoma State University,"Rohnert Park, CA","Population served:10,386",94928
"Cotati, City Of","Cotati, CA","Population served:7,265",94928
Canon Manor Water System,"Santa Rosa, CA",Population served:693,94928
Lawson S Landing,"Dillon Beach, CA",Population served:900,94929
Estero Mutual,"Dillon Beach, CA",Population served:125,94929
City of Rohnert Park,"Rohnert Park, CA","Population served:40,971",94931
Madrone Mutual Water Company,"Cotati, CA",Population served:95,94931
Inverness Public Utility District,"Inverness, CA","Population served:1,304",94937
Nps Prns - Beaches,"Point Reyes Station, CA",Population served:55,94937
Muir Beach Community,"Muir Beach, CA",Population served:431,94941
Green Gulch Farm,"Muir Beach, CA",Population served:75,94941
Nicasio Valley Ranch Mutual,"Nicasio, CA",Population served:51,94946
College Park Mutual Water Company,"Penngrove, CA",Population served:250,94951
Lichau Hylands Mutual Water Company,"Penngrove, CA",Population served:37,94951
City of Petaluma,"Petaluma, CA","Population served:55,900",94951
Terrace View Water System,"Rohnert Park, CA",Population served:45,94951
U.s. Coast Guard Training Center,"Petaluma, CA","Population served:1,350",94952
Happy Acres Mutual Benefit Water System,"Rohnert Park, CA",Population served:260,94952
Boulevard Heights Mutual Water,"Rohnert Park, CA",Population served:51,94952
North Marin Water District - Pt. Reyes,"Novato, CA","Population served:1,700",94956
Nps Ggnra,"San Francisco, CA",Population served:200,94965
Blue Mountain Center,"Tomales, CA",Population served:30,94971
Coast Springs - Cal. Water Service (puc),"San Jose, CA",Population served:210,94971
Central Water District,"Aptos, CA","Population served:2,700",95003
Trout Gulch Mutual Water Company,"Aptos, CA",Population served:552,95003
Puresource Water Inc.,"Aptos, CA",Population served:172,95003
Cathedral Hills Mutual Water Company Inc.,"Aptos, CA",Population served:60,95003
City of Watsonville,"Watsonville, CA","Population served:65,739",95003
Pine Tree Lane Mutual Water Company,"Aptos, CA",Population served:40,95003
Los Carneros Mwa,"Aromas, CA",Population served:105,95004
Aromas Hills Mutual Water Association,"Aromas, CA",Population served:44,95004
Murphy Hill Ws #01,"Aromas, CA",Population served:65,95004
Murphy Hill Ws #02,"Aromas, CA",Population served:60,95004
Pioneer Place Mws,"San Rafael, CA",Population served:66,95004
San Juan Rd. Ws #01,"Aromas, CA",Population served:45,95004
Vista Robles Association,"Ben Lomond, CA",Population served:50,95005
Big Basin Water Company,"Boulder Creek, CA","Population served:1,650",95006
Forest Springs,"Boulder Creek, CA",Population served:385,95006
Ridgeview Estates Mutual Water Company,"Boulder Creek, CA",Population served:45,95006
Bracken Brae Country Club,"Boulder Creek, CA",Population served:45,95006
Santa Cruz Water Department,"Santa Cruz, CA","Population served:94,887",95010
Green Acres Wa,"Castroville, CA",Population served:50,95012
Dolan Rd. Mutual Water Company,"Moss Landing, CA",Population served:120,95012
Monte Del Lago Mobile Home Community,"Castroville, CA","Population served:1,200",95012
San Jose Water Company,"San Jose, CA","Population served:998,000",95014
Camp Saratoga,"San Jose, CA",Population served:450,95014
Davenport County Sanitation,"Santa Cruz, CA",Population served:350,95017
Slvwd - Felton Water System,"Boulder Creek, CA","Population served:4,340",95018
Forest Lakes Mutual Water Company,"Felton, CA","Population served:1,200",95018
Mount Hermon Association Inc.,"Mount Hermon, CA","Population served:2,250",95018
Csp - Big Basin State Park,"Felton, CA","Population served:3,029",95018
Hidden Meadow Mutual Water Company,"Scotts Valley, CA",Population served:45,95018
Fern Grove Water Club,"Scotts Valley, CA",Population served:65,95018
River Grove Mutual Water Association,"Felton, CA",Population served:54,95018
New Avenue Mutual Water Company,"Gilroy, CA",Population served:225,95020
Golden Heights Mutual Water Company,"Gilroy, CA",Population served:66,95020
Emerald Valley Mutual Water Company,"Gilroy, CA",Population served:35,95020
Quail Creek Estates Mutual Water Company,"Gilroy, CA",Population served:55,95020
West San Martin Water Works Inc.,"San Martin, CA","Population served:1,403",95020
Angelo Lane Water Company,"Gilroy, CA",Population served:52,95020
Los Ranchos De Uvas Water Company,"Gilroy, CA",Population served:58,95020
Burchell Road Water Company,"Gilroy, CA",Population served:132,95020
Valley View Ranches,"Gilroy, CA",Population served:45,95020
Oak Dell Park,"Saratoga, CA",Population served:100,95020
Casa De Fruta Water System,"Hollister, CA",Population served:250,95020
Velladao Mobile Home Park,"Petaluma, CA",Population served:75,95020
City of Hollister,"Hollister, CA","Population served:36,108",95023
Sunnyslope County Water District,"Hollister, CA","Population served:19,189",95023
Ashford Highlands Mutual Water Company,"Hollister, CA",Population served:85,95023
Csa No. 31 Stonegate Ws,"Hollister, CA",Population served:252,95023
Comstock Mutual Water Company,"Hollister, CA",Population served:100,95023
Best Road Mutual Water Company,"Hollister, CA",Population served:133,95023
Tres Pinos County Water District,"Tres Pinos, CA",Population served:350,95023
Mcmahon Road Mutual Water Company,"Hollister, CA",Population served:102,95023
Rancho San Joaquin Mutual Water Company,"Hollister, CA",Population served:116,95023
Hollister Ranch Estates,"Hollister, CA",Population served:150,95023
Vineyard Estates Mutual Water Company,"Tres Pinos, CA",Population served:150,95023
Rosa Morada Mutual Water Company,"Hollister, CA",Population served:60,95023
Union Heights Mutual Water Company,"Hollister, CA",Population served:98,95023
Venture Estates Mutual Water Company,"Hollister, CA",Population served:60,95023
Casa De Fruta Orchards,"Hollister, CA",Population served:53,95023
Springwood Estates Mutual Water Company,"Hollister, CA",Population served:50,95023
Dunneville Estates Csa #50,"Hollister, CA",Population served:120,95023
Mission Oaks Mobile Home Park,"San Jose, CA",Population served:500,95023
Creekbridge Mutual Water Company,"Hollister, CA",Population served:65,95023
Fairview Road Water System,"Hollister, CA",Population served:40,95023
Valenzuela Water System,"Hollister, CA",Population served:55,95023
Sbcwd - Lessalt,"Hollister, CA",Population served:25,95023
Whispering Pines Inn,"Hollister, CA",Population served:40,95023
Mireval Improvement Association,"Los Gatos, CA",Population served:60,95030
Kennon Water Company,"Los Gatos, CA",Population served:145,95032
Happy Acres Mutual Water Company,"Gilroy, CA",Population served:220,95032
Soquel Creek Water District,"Soquel, CA","Population served:37,720",95033
Laurel Community League,"Los Gatos, CA",Population served:78,95033
Summit West Mutual Water Company,"Los Gatos, CA",Population served:400,95033
Villa Del Monte Mutual Water Company,"Los Gatos, CA",Population served:375,95033
Summit Mutual Water Company,"Los Gatos, CA",Population served:140,95033
Brush and Old Well Mutual Water Company,"Los Gatos, CA",Population served:70,95033
Aldercroft Heights County Water District,"Los Gatos, CA",Population served:338,95033
Las Cumbres Mutual Water Company,"Los Gatos, CA",Population served:337,95033
Melody Woods Water Company,"Los Gatos, CA",Population served:160,95033
Ridge Mutual Water Company,"Los Gatos, CA",Population served:240,95033
Raineri Mutual Water Company,"Los Gatos, CA",Population served:132,95033
Chemeketa Park Mutual Water Company,"Redwood Estates, CA",Population served:340,95033
Big Redwood Park Water,"Los Gatos, CA",Population served:130,95033
Lake Canyon Mutual Water Company,"Los Gatos, CA",Population served:125,95033
Lupin Lodge,"Los Gatos, CA",Population served:300,95033
Mountain Springs Mutual Water Company,"Los Gatos, CA",Population served:37,95033
Vista Grande Water Users Association,"Los Gatos, CA",Population served:60,95033
Oakmont Water System,"Stockton, CA",Population served:63,95033
The Willows Resort,"Aptos, CA",Population served:54,95033
Spring Valley Heights Association Inc.,"Milpitas, CA",Population served:65,95035
Twin Valley Inc.,"Morgan Hill, CA",Population served:250,95037
Rockwood Estates Mutual Water Company,"Morgan Hill, CA",Population served:30,95037
Green Mountain Water Company,"Morgan Hill, CA",Population served:180,95037
Uvas Pines Rv Park,"Morgan Hill, CA",Population served:86,95037
Santa Teresa Meadows Water Company,"East Garrison, CA",Population served:68,95037
Thousand Trails - Morgan Hill,"Tampa, FL",Population served:508,95037
Sullivan Mutual Water,"Morgan Hill, CA",Population served:64,95037
Green Acres Mutual Water,"Morgan Hill, CA",Population served:53,95037
Foothill Mutual Water,"Morgan Hill, CA",Population served:36,95037
Riverside Rv Park,"Los Gatos, CA",Population served:500,95037
Parkway Lakes Rv Park,"Sacramento, CA",Population served:250,95037
Great Oaks Water Company Inc.,"San Jose, CA","Population served:99,199",95037
Mecchi Water Company,"San Jose, CA",Population served:104,95037
Pajaro Community Services District,"Royal Oaks, CA","Population served:6,500",95039
Springfield Water Company,"Watsonville, CA",Population served:200,95039
Moss Landing Harbor Ws,"Royal Oaks, CA",Population served:402,95039
Struve Rd. Ws #02,"Los Altos Hills, CA",Population served:166,95039
"San Juan Bautista, City Of","San Juan Bautista, CA","Population served:1,720",95045
Los Madrones Mutual Water Company,"San Juan Bautista, CA",Population served:40,95045
Betabel Rv Resort,"San Juan Bautista, CA",Population served:49,95045
Mission Farm Rv Park,"San Juan Bautista, CA",Population served:110,95045
San Martin County Water District,"Morgan Hill, CA",Population served:614,95046
Rancho Robles Mutual Water Company,"San Martin, CA",Population served:112,95046
City of Morgan Hill,"Morgan Hill, CA","Population served:41,779",95046
San Martin Foothills Water Company,"San Martin, CA",Population served:145,95046
South County Retirement Home,"San Martin, CA",Population served:110,95046
Scotts Valley Water District,"Scotts Valley, CA","Population served:10,509",95060
Jarvis Mutual Water System,"Santa Cruz, CA",Population served:53,95065
Cathedral Woods Mutual Water,"Scotts Valley, CA",Population served:48,95066
Mission Springs Conference Center,"Scotts Valley, CA",Population served:400,95066
Saratoga Heights Mutual Water Company,"Saratoga, CA",Population served:255,95070
Mt. Eden Mutual Water Company,"Saratoga, CA",Population served:110,95070
California Water Service Company Las Lomas,"San Jose, CA","Population served:3,312",95076
San Andreas Mutual Water Company,"Aptos, CA",Population served:350,95076
Monterey Bay Academy,"Watsonville, CA",Population served:400,95076
Vega Rd. Ws #01,"Royal Oaks, CA",Population served:438,95076
Sunny Mesa Water System,"Royal Oaks, CA",Population served:880,95076
Meadowridge Mutual Water Company,"Freedom, CA",Population served:52,95076
Sheriff's Rehab,"Santa Cruz, CA",Population served:150,95076
Buena Vista Migrant Center,"Capitola, CA",Population served:455,95076
Hidden Valley Wa,"Royal Oaks, CA",Population served:51,95076
Elkhorn Rd. Ws #04,"Watsonville, CA",Population served:60,95076
Chetmoore Acres Wa,"Royal Oaks, CA",Population served:50,95076
Aptos Ridge Mutual Water Company,"Watsonville, CA",Population served:50,95076
Royal Oak Place Ws,"Watsonville, CA",Population served:60,95076
Rancho Corralitos,"Freedom, CA",Population served:60,95076
Las Colinas Road & Water Association,"Corralitos, CA",Population served:60,95076
Delany Water Company,"Royal Oaks, CA",Population served:60,95076
San Miguel Ws #01,"Royal Oaks, CA",Population served:100,95076
Strawberry Rd. Ws #06,"Royal Oaks, CA",Population served:150,95076
Sunset Beach Mutual Water Company,"Watsonville, CA",Population served:150,95076
San Miguel Ws #03,"Royal Oaks, CA",Population served:48,95076
Apricot Ln Ws,"Royal Oaks, CA",Population served:72,95076
Allan Lane Water Association,"Corralitos, CA",Population served:54,95076
Maher Rd. Ws #05,"King City, CA",Population served:51,95076
St. Francis Tract Water System,"Watsonville, CA",Population served:118,95076
Crestwood Heights Water Association,"Watsonville, CA",Population served:45,95076
Aromas Water District,"Aromas, CA","Population served:2,700",95076
Rancho San Andreas,"Watsonville, CA",Population served:200,95076
Jardines Del Valle,"Watsonville, CA",Population served:150,95076
Mount Madonna Center,"Watsonville, CA",Population served:45,95076
Lakeview Apartments,"Watsonville, CA",Population served:33,95076
San Jose State University,"San Jose, CA","Population served:30,000",95112
Castlewood Domestic Water System,"Pleasanton, CA",Population served:499,95112
City of San Jose - EVG/EDV/COY,"San Jose, CA","Population served:93,300",95122
Three Springs Ranch Mutual Water Company,"Mt. Hamilton, CA",Population served:110,95127
Roseview Heights Mutual Water Company,"San Jose, CA",Population served:143,95127
Sierra Road Improvement Association Inc.,"San Jose, CA",Population served:210,95132
Aborn Heights Water Mutual Association,"San Jose, CA",Population served:45,95135
Mt. Pleasant Water Users Association,"San Jose, CA",Population served:300,95148
Rough & Ready Mobilehome Village,"Chowchilla, CA",Population served:200,95203
City of Stockton,"Lodi, CA","Population served:171,687",95203
Sahara Mobile Court,"Pleasanton, CA",Population served:300,95205
San Juan Vista,"Walnut Creek, CA",Population served:100,95205
Mobile Villas Trailer Park,"Stockton, CA",Population served:130,95205
V & P Trailer Court Water System,"Ripon, CA",Population served:35,95205
City of Lathrop,"Lathrop, CA","Population served:12,427",95206
San Joaquin County-mokelumne Acres,"Stockton, CA","Population served:3,640",95206
Haven Acres River Club Inc.,"Lathrop, CA",Population served:100,95206
California Water Service - Stockton,"San Jose, CA","Population served:185,346",95207
San Joaquin County - Lincoln Village,"Stockton, CA","Population served:5,865",95207
San Joaquin County - Colonial Heights,"Stockton, CA","Population served:1,851",95207
Elkhorn Estates Water System,"Stockton, CA",Population served:200,95209
Rancho San Joaquin Water System,"Stockton, CA",Population served:141,95209
Morada Estates N Public Water System #46,"Stockton, CA",Population served:180,95212
San Joaquin County - Wilkinson Manor,"Stockton, CA",Population served:861,95212
Wilkinson Manor A-zone Public Water System,"Stockton, CA",Population served:100,95212
Stockton Verde Mobile Home Park,"Santa Ana, CA",Population served:590,95212
Morada Estates Public Water System,"Stockton, CA",Population served:158,95212
Shaded Terrace Public Water System,"Stockton, CA",Population served:161,95212
Gayla Manor Public Water System,"Stockton, CA",Population served:146,95212
Morada Manor Water System,"Stockton, CA",Population served:109,95212
Morada Acres Water System,"Stockton, CA",Population served:105,95212
Tahama Village Mobile Home Park,"Bellflower, CA",Population served:200,95212
Almond Park Water System,"Stockton, CA",Population served:60,95212
Brookside Meadows Estate,"Stockton, CA",Population served:39,95212
Finnlees Trailer Park,"Davis, CA",Population served:55,95212
Stockton East Water District,"Stockton, CA",Population served:50,95215
Walnut Acres,"Stockton, CA",Population served:100,95215
Bel Air Mobile Estate,"Stockton, CA",Population served:150,95215
Mapache Trailer Park,"Stockton, CA",Population served:275,95215
Caribou Mobile Park Public Water System,"San Jose, CA",Population served:180,95215
Country Squire Mobile Estates & Water System,"San Jose, CA",Population served:64,95215
Big Wheel Mobile Home Park,"Danville, CA",Population served:120,95215
Shady Rest Trailer Court,"Danville, CA",Population served:120,95215
El Rio Mobile Home Park,"Manteca, CA",Population served:60,95215
Glenwood Mobile Home Park,"Stockton, CA",Population served:100,95215
"Heskett, Joe Water System","Stockton, CA",Population served:39,95215
Cherry Lane Trailer Park,"Stockton, CA",Population served:100,95215
"Avalos, Silvia","Millbrae, CA",Population served:30,95215
A1 Winstons Mobile Home Park,"Stockton, CA",Population served:75,95215
Century Mobile Home Park,"Riverbank, CA",Population served:50,95215
King Island Trailer Park Water System,"Stockton, CA",Population served:200,95219
Wine Country Apartments,"Lodi, CA",Population served:40,95220
Acampo Water System,"Stockton, CA",Population served:150,95220
Arbor Mobile Home Park Ws,"Santa Cruz, CA",Population served:340,95220
City of Lodi,"Lodi, CA","Population served:63,395",95220
Lodi Homes,"Lodi, CA",Population served:39,95220
B&g Mobile Home Park LLC Ws,"Fresno, CA",Population served:50,95220
"Angels, City of",Angels Camp,"Population served: 3,441",95221
Blue Lake Springs Mut Water,Arnold,"Population served: 5,100",95221
Calaveras County Water District Copper Cove,San Andreas,"Population served: 6,735",95221
Calaveras County Water District Sheep Ranch,San Andreas,Population served: 100,95221
"Calaveras County Water District, West Point",San Andreas,"Population served: 1,400",95221
Calaveras Public Utility District,San Andreas,"Population served: 4,758",95221
Camanche South Shore-East Bay Municipal Utility District,Valley Springs,Population served: 180,95221
CCWD Ebbetts Pass Improvement District,San Andreas,"Population served: 14,340",95221
"CCWD, Jenny Lind",San Andreas,"Population served: 10,170",95221
Dunrovin Mobile Home Village,Livermore,Population served: 99,95221
Lakeside Mobile Estates,Railroad Flat,Population served: 24,95221
Lili Valley Water Company,West Point,Population served: 99,95221
Mineral Mountain Mutual Water,Murphys,Population served: 125,95221
Snowshoe Springs Association,Copperopolis,Population served: 270,95221
Union Public Utility District,Murphys,"Population served: 4,300",95221
Valley Springs Public Utility District,Valley Springs,Population served: 900,95221
Wallace Community Services District,San Andreas,Population served: 220,95221
Lake Alpine Water Company,"Bear Valley, CA","Population served:2,650",95223
Amador County Service Area #3/unit 6,"Sutter Creek, CA","Population served:2,386",95227
Farmington Water Company,"Farmington, CA",Population served:270,95230
"Defense Distrib. Depot, Sharpe Site","Monterey, CA","Population served:1,256",95231
South San Joaquin Irrigation District,"Ripon, CA",Population served:50,95231
Double L Mobile Estates,"Lockeford, CA",Population served:320,95237
Country Manor Mobile Home Park,"Lodi, CA",Population served:75,95237
Lockeford Mobile Home Park Water System,"Murphys, CA",Population served:100,95237
Clements Water Works #43,"Stockton, CA",Population served:120,95237
San Joaquin Water Works #2,"Stockton, CA",Population served:293,95240
Haynes Board & Care Home,"Lodi, CA",Population served:41,95240
